"ranking","Chinese.origin.data","Yandex.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Yandex.translated.data."
10,"私人定制，它带着一张面具，拒绝以真面目示人，所有人都用一种逢场作戏的姿态讥笑别人，以为站在道德制高点，可以批判世俗，调戏他人，奚落人生如梦如影。冯小刚越来越缺少一种艺术创作的灵气，和批判自身的勇气。后者这才是喜剧真正的魅力。","Private custom, it came with a mask, refusing to really show people, all people have a flirtation gesture, sneer at others, the thought of standing on the moral high point, you can critique the secular, molested others, put-downs life is like a dream as shadows. Feng Xiaogang more and more the lack of an artistic creation of Reiki, and critique their own courage. The latter this is Comedy real charm.",0.736486
10,"私人订制，呵呵，成全华宜，恶心观众。俗不可耐的东西搬上荧幕配上大特写的露骨植入广告，故事连流畅自然的穿插转换都懒得想…冯导你真是最俗的导演，最不要脸的导演，没追求和底线了你。别人说你植入，你就植入更多；说你俗，你就连夜总会，钱甩脸都摆上。要不你就有胆俗到底，最后何必","Private custom-made, Oh, the sake of Hua Yi, nausea audience. Vulgar not resistant to the stuff on the screen with a big close-up of a sexually explicit ads, the story connected smooth nature of the interspersed transitions are too lazy to want to...Feng guide you what the most vulgar the Director, the most shameless of the Director, not the pursuit of and the bottom line for you. Others say you implant you will implant more; say you're vulgar, you're night will always be, the money thrown face are placed. Why don't you just have the bile and vulgar in the end, and finally why",0.795475
10,"称之为电影实在牵强，不如看三个小品中间插播一个公益广告，这部电影又是为了冯导以后的大制作赚够资金？整部电影看完感觉导演非常随意，有那么点侮辱观众的意思。","Call it the movie is really far-fetched, it is better to see the three sketches in the middle spots of a public service advertisement, this movie is for von guide the future of big production to make enough funds? The whole movie is watching the feeling the Director is very casual, there is then the point of insulting the audience's mean.",0.768745
10,"穿帮无数","Goof countless",1
10,"突破了看过的电影的下限，假大空和自以为是，恶心到我了。第一次看电影到提前退场，汗。这教训告诉我，千万不要因为片荒就去看一部差片，你会后悔自己的两个小时。","Breaking the seen the film of the lower limit, impracticality and self-righteous, disgusting to me. The first look of the movie to early exit, the Khan. This lesson tell me, don't because of the chip shortage you to see a difference between the pieces, you will regret your two hours.",0.738234
10,"竟然还有评论恬不知耻说这片碰触贪腐高压线？！碰触了智商底线吧！说再多也掩盖不了大烂片的本质。烂得不能再烂！","Turned out there comment the gall to say this piece touches the corruption of the high voltage it?! Touch the IQ bottom line! Say again many also can not cover up the big rotten piece of nature. Rotten couldn't be rotten!",0.788239
10,"第一个故事 批判国家当官的容易腐败 .　　第二个故事 批判有钱人上流人反而觉得农民的生活不俗 .　　第三个故事 批判普通人第一个直觉就是想要有钱 .　　纵观整个影片，引人反思和解决办法性的内容较少，不成文的跳跃让整部影片很牵强，如果单独每个故事，每个细节，以及最后对环境保护的声讨，那都是","The first story to critique the state when the officers prone to corruption . The second story critical of the rich popular people but feel that the farmer's life well . The first three stories critical of ordinary people the first instinct is to want to be rich . Throughout the entire movie, cause for reflection and solutions of the less content, the unwritten jumps makes the whole movie very far-fetched, if each individual story, each detail, and finally to the protection of the environment to denounce, that is",0.876422
10,"第一个故事因为范伟的造型让我恍惚看到了蛤蛤和二月鸟合体，感觉还不错，结果冯导马上用第二个故事给我糊了一脸shit。第三个故事不咸不淡的演完，冯导又担心我们睡着马上糊上来第二坨shit。","The first story because fan Wei's styling makes me the trance to see the clam clam and February the bird fit, feeling good, the results of Feng turned immediately with a second story to I paste a face shit on. The third story is not salty not pale. finished, he turned and worry, we fall asleep immediately paste onto the second pile of shit is.",0.754526
10,"第一个故事还不错吧 后面好乱 而且不知道有什么联系 突兀奇怪 环保那段我已愣住 挺失望","The first story is also good, right behind the mess and don't know what is the connection of obtrusive strange green that I have stared quite disappointed",0.767805
10,"第一次在温市看中文电影，喜欢大家嘻嘻哈哈一起笑，四季小朋友坐在身边，看电影还是为了个气氛嘛~","For the first time in the warm city fancy English movie, love you all HEE HEE ha ha laugh together, the Four Seasons children sitting around, watching a movie or in order to a atmosphere.~",0.752666
10,"第一次进影院看冯的电影，也是目前感觉最渣的作品。摄影、布景等非故事核心的部分越来越高大上了，故事本身却越来越莫名其妙了。","For the first time into the cinema to see Feng's films, is also currently feeling the most of the slag works. The photography, scenery and other non-story core part of more and more tall, the story itself was more and more inexplicable.",0.749277
10,"第一段囫囵吞枣 第二段强颜欢笑 第三段莫名其妙 第四段假装高调 结尾还来段说教 导演恶没恶心到自己不知道，反正观众一点没被成全。","The first paragraph of gulping the second paragraph of the forced smile in the third paragraph somehow the fourth paragraph of the pretended high-profile end also to the period of didactic Director of the evil not disgusting to own do not know, anyway, the audience hasn't been fulfill them.",0.761827
10,"第一段总结是人民腐蚀了政府官员，人民太坏！第二段说我冯小刚就一拍俗片儿的你们爱看看不看滚。第三段给有钱人洗地，有钱也是很痛苦的呀！最后那一段诗歌朗诵无力吐槽。广告植入得令人发指，我居然掏钱看了这么一部散发腐臭的电影，实在值得反省。以后再没电影看都不能再给烂片贡献票房了。","The first paragraph of the summary is to the people of corrupted government officials, the people too bad! The second paragraph said I Feng Xiaogang on a shoot vulgar piece of you love to see not see the roll. In the third paragraph to the rich wash, the money is also very painful! That last paragraph poetry reading weakness tucao。 Ads implant too human hair means that I actually pay money to read so a portion of the distributed rancid the movie, it is worth reflection. Later dead shadow look not then to the rotten piece of contribution to the box office.",0.787264
10,"第一段还勉强可以，范伟演得很好，后来两段感觉就是胡乱拍的感觉.本可给两星，荐于冯小刚那段时间的言行扣一星，而且他的导演才能在1942时已经耗光，现在在向郭敬明看齐啊","The first paragraph also can barely, the fan Wei played very well, the later two feel is indiscriminately shoot feel. This can be given two stars, recommended in Feng Xiaogang that time the words and deeds of the buckle is a star, and his Director can only in 1942 when the consumption of Light, now in the to Mr. Guo on par.",0.8793
10,"等到一年后才去看这部片子，看完后就删除了，是强忍着看完的，我不知道导演是在表达的什么，但到处可见广告，风景宣传片，在加上那些低能的自嘲，完全是乱炖，通过浮夸的方式表现钱权俗，生搬硬套，莫名其妙，还有最后那个所谓的情怀，都是骗人的。我甚至连评论的耐心都没有了。说好的道歉呢？懒得听了","Wait until after a year before going to see this movie, after reading it deleted is to fight back with reading, I don't know the Director is in the expression of what, but everywhere in advertising, from the promo, plus those low-energy self-deprecating, completely out of the stew, by the pompous way the performance of the money right customs, mechanically, somehow, and finally that the so-called feelings, are deceptive. I even comment on the patience are gone. Good apology? Too lazy to listen.",0.79781
10,"简直不能更恶心人，说真的太后悔去看了。最后的环保宣传不觉得很突兀，很凑时间，很生硬，很矫情吗。本来也不算一无是处，毕竟那几段故事也是有有趣的点的，但是一比较同期挡，算一算性价比，就只有呵呵的感觉了","Simply could not be more disgusting people, really too late to regret to see. Finally, the environmental advocacy not feel very abrupt, very compact time, very blunt, very hypocritical. Was not for nothing, after all, that a few paragraphs the story is also a interesting point, but a comparison to the same period block, calculate the cost, it is only Oh the feeling.",0.799157
10,"简直烂出屎了，剧情又白痴又散架，拍摄手法老套得不能再老套了，浪费我钱，这也叫电影么???   还不如郭德纲的相声好看。这种烂片只能放到视频网站上坑人流量，就别拿到影院坑人钱了。","Simply rotten out of the shit, the plot and idiot and fall apart, shooting techniques old-fashioned couldn't be more old-fashioned, a waste of my money, which is also called the movie??? Not as Guo degang the comic look good. This rotten piece can only be placed to the video on the website is deceptive flow, you don't get to the theater deceptive money.",0.766223
10,"纯粹从心理上就观赏的难受，如此不关注消费者感受的片子。就像中学时听校长冗长枯燥的讲话一样，期待着能快点结束。以后真的不能为了看电影有多烂才去电影院，冯导都成全自己了，我们也要对自己好点。","From a purely psychological on the watch uncomfortable, so do not focus on the consumer experience of the film. Just like in high school listen to the headmaster lengthy boring speech, like, look forward to hurry the end. Later really can not in order to watch movies how rotten before going to the cinema, von guide are to fulfill themselves, we also want to own a good point.",0.765384
10,"终于知道公知为何惹人烦了，用电影票绑架观众接受导演的价值导向教育，这一点最恶劣。网上说的好，三段小品加一诗朗诵，极其没诚意的一部作品！","Finally know known why the annoying., with tickets to kidnap the audience to accept the Director of value-oriented education, which is the most severe. Online said good, three sections of the skit plus a poetry reading, extremely not good a unit works!",0.807743
10,"给一颗星都嫌多，冯小刚的个人狭隘和低级趣味在王朔的江郎才尽下暴露的一览无余，果然人的思维境界决定他最终的高度，冯导还是回去多读读书吧，别凑热闹指挥春晚了，真心疼坐在电影院的两个多小时","To a star are too much, Feng Xiaogang's personal parochialism and bad taste in Wang Shuo's run out of ideas exposed of sweeping views, and sure enough people thinking realm decided that his final height, von guide or go back to read more of reading it, don't join in the fun directing the show, and really hurt sitting in the cinema for more than two hours",0.790234
10,"群众里面就算有坏人.最后还是雪亮的多.这个电影就值这个分.豆瓣上给的还是很公平的.台词太没有笑点了.中途无聊到要睡觉了.最后宋丹丹在车里卸妆那段算最好的.诗朗诵那些真他妈烂.恶心了观众.跌停了股票.","The masses inside even with the bad guys. The last is still sharp. This movie is worth the points. Watercress on to the still very fair. Lines too not to laugh. Halfway bored to want to sleep. The last song Dan Dan in the car. Remover of that computer best. Poem recitation those fucking rotten. Disgusting the audience. Fell stopped of stock.",0.75514
10,"老冯这次拍的就是商业广告片加公益广告片，故事主轴就以一家定制公司为线，太过松散，最后的公益广告片直接雷死，我们是掏钱去获取快乐的，公益片我真不想花高昂的电影票钱去看，这次真的太坑了。","Old Feng this beat is commercials plus public interest advertisement, the story of the spindle it to a customization company for the line, too loose, and finally the public interest advertisement a direct ray of the dead, we pay to get happy, the charity piece, I really don't want to spend exorbitant movie ticket money to see, it really is too pit.",0.738035
10,"肤浅肤浅肤浅","Superficial superficial superficial",1
10,"自己独自一人去看的，因为很无聊想找点乐子，结果越看越无聊了。。。。。几乎找不到笑点，情节太扯了，没什么意思，还是不要看了，浪费时间","Yourself alone one person went to see, because is very boring want to have some fun, the result more boring.。。。。。 Almost can't find the punchline, the plot is too ridiculous, nothing mean, or don't watch, waste of time",0.730944
10,"英文字幕翻译之信手拈来是唯一亮点；片子不好看，浪费时间，情怀抒发方式欠妥。白百何个别瞬间美；广告太多 14.6.21加 回想起来就是讲现代中国式意淫（向权和钱两个维度），拙劣地戏谑尝试。","The English subtitle translation of the handy is the only highlight; the film does not look good, a waste of time, the feelings to Express the way defect of the. White hundred what individual instant beauty; too many advertisements 14.6.21 added in retrospect is speaking modern Chinese obscenity to the rights and money of the two dimension, poorly banter to try.",0.783679
10,"范伟那一段不错 后面就越来越应付了事了  整个电影的主题也不明显  时间都去哪儿了  歌曲不错  但是衔接有点莫名其妙 为了煽情而煽情","Fan Wei that a period of good back more and more to cope with the fact that the entire movie's theme is also the obvious time to go where the songs good but the adapter is a bit baffling to the sensational and sensational",0.84788
10,"莫名其妙","Somehow",1
10,"葛优以后别跟着冯导混了，掉价啊~前半部分毫无笑点看的莫名其妙的，最后的道歉更是显得无厘头，有种春晚主旋律的即视感~","GE you don't follow Feng guide mixed up, and plunges Ah~the front half portion of the no punchline to see somehow, finally the apologies even more seem nonsensical, a kind of Spring Festival theme.~",0.756658
10,"葛大爷的幽默语调还是为冯导电影撑了面儿。很难想象冯导竟然也有这等作品。结尾的莫名公益广告真假，假到恶心了我。","GE uncle the humorous tone for the von conductive shadow brace the side。 It is hard to imagine von guide turned out also with this and other works. At the end of the inexplicable public advertising of true and False, False to disgusting me.",0.732586
10,"虎头蛇尾","Anticlimactic",1
10,"虽然友邻们集体吐槽我还是趁着1毛钱（还是1分钱）抢票的运气的春风去看啦~虽然为了看这个片儿还花钱吃了奇怪的永和让我深感还是开封菜靠谱儿~大导你怎么就把这一流的广告拼成了电影呢您这就两只脚不沾地儿了吧。我只能说没看懂。因为您说看懂了就是骂你。可是这种被逼着被逗的感觉实在累呢。。","Although the neighbors were collective tucao, I still took advantage of the 1-cent coin, or 1 penny grab tickets to the luck of the spring-wind to see it~though in order to see this piece also spending money to eat strange Yonghe let me deeply or the opening dish good daughter~big guide How do you put the ads into a movie. you this two only without touching the ground children. I can only say did not understand. Because you say you understand is yelling at you. But this is forced to be amuse feel really tired.",0.897787
10,"虽然是个烂片儿，但一警钟敲醒我了。要么俗着赚钱，要么牛逼着孤独，又想赚钱又想端着，就是无理取闹了。最后一段丹姐的梦想哪是好梦一日游，根本就是诚实大胆啊，先玩儿诚实：最想有钱。再玩儿大胆：到商场里冲人家喊，全场我请，钻石我包了。。。感觉丹姐被涮了还以为真是有人来报恩呢。。。","Although it is a rotten piece, but a warning bell knock Wake up I had. Either customs with making money, or T alone, but also want to make money but also want to end with, that is vexatious. The last paragraph of Dan sister of the dream which is good to dream of a day tour, it's honest and bold!, the first play honest: most wanted money. Then play the bold: to the Mall to punch people shouted, the audience I Please, and diamonds I Pack. Feeling Dan sister is rinse the thought really someone to return the favor.",0.890385
10,"虽说大家都在骂冯小刚，但没看电影之前，我都不信电影能烂到这种程度，像王晶，刘镇伟这些导演吃老本骗钱就算了，拍片还能新瓶装旧酒，冯小刚连瓶子都懒得换了，大伙还是屁颠屁颠地送钱","Although everyone in scold Feng Xiaogang, but did not see the movie before, I don't believe the movie can be rotten to such a degree, like Wang Jing, Liu town Wei these Director the laurels cheat money even, the film can also be old wine in New bottles, Feng Xiaogang even the bottles are too lazy to change, everyone still sheepishly sent the money",0.738457
10,"蜡笔难看。若不是因为花钱买了电影票肯定离场了，可是不离场也真是对不起自己的生命。笑点没笑点，意义没意义，故事没故事，超多广告，超多主旋律。整个感觉是导演编剧以为群众会被这些低俗的笑料逗笑，但实在是低于低俗，连低俗都配不上他了。","Crayon unsightly. If not because of the money to buy a movie ticket for sure off the field, but off the field also is really sorry for his life. Laugh not laugh, the sense of meaningless, stories no stories, Super, Super Multi-theme. The entire feeling is that the Director the screenwriter thought the masses would be these vulgar jokes laugh, but it is lower than the vulgar, that even the vulgar are not on him.",0.738548
10,"蠢","Stupid",1
10,"表演做作、四个演员轮流上阵糊弄鬼啊？唯一外景拍得好看。PS：电影最后各种道歉、你咋不和观众道歉、果断再降一颗星。","Performances contrived, the four actors take turns to battle to fool the Ghost? The only outside view looks nice. PS: the movie last variety of an apology, why not the audience an apology, decisive and then drop a star.",0.854995
10,"装 矫情","Mounted hypocritical",1
10,"要不是冯导的一句大尾巴狼估计我也不会去看，虽然有潜台词，但是真不想浪费脑子去深思！本来定位就一喜剧！咱就图一乐呵！可惜没咋笑尾巴就露出来了[挖鼻屎]感觉就跟个大拼盘！很多之前的影子！整个节奏我都没跟上！看完好混乱！还有最后的那段煽情好莫名其妙","If it weren't for von guide of the sentence big tail wolf I guess I wouldn't go to see, although there is a subtext, but really don't want to waste the brain go ponder that! Originally positioned on a Comedy! Let's figure a music! Pity not ye laughing tail is exposed to the[digging booger]feels like a big platter of it! Much before the shadow! The entire rhythm I didn't keep up! Watch the intact the confusion! There is that last paragraph a sensational good somehow",0.913911
10,"觉得冯小刚拍的电影应该还不错，可昨晚看完实在是大失所望，让我这种最有耐心的人都想中途退场，可以想见有多烂：整部电影感觉就是胡乱拼凑，前言不搭后语，如果中国最出名的导演都是拍的这种片子，以后真不用再看中国电影了，鄙视冯小刚，浪费中国人民的感情！","But Feng Xiaogang movie should be good, last night after watching really are disappointed, let me this the most patient of people want to withdraws, one can imagine how rotten: the whole movie feel is haphazardly put together, the Preface does not take after the word, if China's most famous Director is shooting this film, later really no more Chinese movies, despise Feng Xiaogang, a waste of the Chinese People's feelings!",0.837521
10,"觉得这片子好的人 一定没看过甲方乙方  我对不起和平女侠 没能把您那段看完我就睡着了 我对不起周围看电影的人 我的呼噜声属实大了点  包袱笑料都是硬抖出来的 不过我是花十块钱看的 对得起这个票价 超过二十我都急","But this film good people must not have seen the Party a party B I am sorry for the peaceful woman didn't put you that after watching I fell asleep I'm sorry around watching movies of people my purr is true. the burden of jokes are hard to shake out, but I'm spending ten bucks to see the worthy of this fare more than twenty I hurry",0.825843
10,"让我说什么好呢，我原来 以为，能比风暴好看的，也就是私人了，可是看完我才发现，风暴简直甩了私人1千条街啊！对于导演我就不说了，葛大爷怎么会愿意接这么烂的戏呢？是因为这两年没赚到钱吗？","Let me say what good is it, I thought, than the storm look good, which is private, but after watching I discovered that the storm simply dumped private 1 thousand street! For the Director I will not say, GE uncle how will be willing to pick such a rotten game? Because of this two years did not earn the money?",0.750786
10,"话说有个米其林餐厅叫冯小刚，装饰豪华，大众点评全五分，北京台美食地图推荐。点了一桌菜，花费不菲。川鲁粤淮阳分不清，口味怪异的一桌菜上了。没有主次，难辨食材，卖相精致，口感奇葩。最后葛大爷的那个笑话，就是打了之前所有的煽情一个巴掌。所以嘛，所谓的贺岁电影，就是春晚小品~","Saying there is a Michelin restaurant called Feng Xiaogang, decorative Luxury, the public comment the full five minutes, the Beijing Station food map recommended. Point a table of dishes, spending a lot of money. Chuan Lu Guangdong Huaiyang tell, the taste is weird at a table dish. There is no main times, difficult to distinguish the ingredients, and sell the refined, taste wonderful work. The last GE uncle that joke is played before all the sensational a slap. So well, the so-called New Year movie, is the Spring Festival Gala sketch~",0.802646
10,"语无伦次","Incoherent",1
10,"说在最前面的：1、中国电影迟早被水军毁了2、水军你们真的不如卖哔的。正文：最少要給一星么。。我不给行么？給一星以上的都是好人，特好特好的人，妹纸遇到看这片还給一星以上评价的就从了吧～别提我，你脱光躺我床上我也不給这片加星，一星，真的不能再多了","Said in front of: 1, The China film sooner or later is the Navy ruined 2, the Navy do you really it is better to sell beep. Text: the least you want to give one star?... and I not to row? To a star above the are good people, good good people, a sister paper met to see this piece back to one star or more rating The from The. to don't mention me, you naked lying in my bed I don't give this piece added star, one star, really not more.",0.902639
10,"说好的贺岁喜剧呢！！看着假脸李小璐和深井冰白百合就没食欲。。= =！。。一定是故意挑了我讨厌的女演员。。一定是一定是。= =！。","Good New Year Comedy too! Watch false face of Li Xiaolu and deep ice-white Lily-no appetite. - in.= =it!. in. Some deliberately pick, I hate the actress.. Certain is certain.= =it!.",0.80528
10,"说它是喜剧，全场就10多个人没听见几个人笑，我都差点睡着了。实在不想说它差，可是它一些桥段表现的实在侮辱观众的智商。赚足了腰包的冯小刚还公开对批评声破口大骂。真的，对不起2014年看的第一部居然是烂片，还傻坐在那儿2个小时差点让我的痔疮又犯了······","Say it is a Comedy, the audience is more than 10 people didn't hear several people laughing, I almost fell asleep. Really don't want to say it is poor, but it is some plot of the performance is really insulting the audience IQ. Pocketed the pockets of Feng Xiaogang also open to criticism yells. Really, sorry 2014 watch the first part actually is a bad film, but also silly to sit there for 2 hours almost make my hemorrhoids acting up again······",0.777089
10,"说实话，一星我都嫌高了。冯王打出了成全别人恶心自己的口号，就是为了给华谊捞金。意思是你们爽了就行了，为了取悦你我自己都恶心了。但是我告诉你，这就是通篇垃圾逻辑不通七拼八凑的狗血剧，我看了，我没爽我也恶心了，冯导，您高看您自己了！","To be honest, a star I are too high. Feng Wang played the sake of someone sick with your own slogan, is to give Huayi fishing gold. Mean you cool on the line, to please you my own are disgusting. But I tell you, this is throughout the garbage logic not rigged the idea of the drama that I see, I'm not cool I'm also disgusting, von guide, you high to see your own!",0.860258
10,"说实话，这1星给的都是这几个演员。把自己给嘲讽了吧，别特么往顽主上靠，哎.(今天看了冯导的最新发言，我愣是吓一跳。这货是真的喝多了吧，我在想电影里这小学语文水平的嘲讽段子，那些影评人要是看不懂的话，那冯导可能真的就是对的了，观众群都可能都是那种语文老师死的早的。）","To be honest, the 1 star given is that several actors. Put yourself to the ridicule of the bar, don't got to play the main on the shit, Hey. (Today saw von Guide to the latest statement, I froze surprised. This guy is really drink more of it, I think the movie in this primary language level of mocking joke, those critics if you don't understand, then, that von guide might really is right, the audience are likely to be the kind of language teacher died early.",0.779381
10,"说教味好重啊，受不鸟。要么就纯粹娱乐下，贺岁档嘛，大家图个轻松~讲那些大道理干嘛，达不到那深度就别夹生饭。不伦不类的。我觉得小时代都比这强，至少人纯粹不是。定位多重要啊！","Didactic flavor of good weight Ah, by not bird. Either it is pure entertainment, the New Year gear well, we Figure A easy to speak those truths, why, reach that depth, don't cooked rice in. Neither fish nor fowl. I think the hours of generation are than this strong, at least people purely is not. Positioning important!",0.769655
10,"说是什么喜剧，整部片儿下来竟难笑出一声。王朔写的啥剧本啊，便秘嗑药写出来的？白白糟践了我亲爱的葛大爷。一开始看宣传什么心愿规划师梦境重建师，还以为是像盗梦空间那样的科幻片呢，结果看完也没发现这些title起的啥用。最后整的啥环保心灵鸡汤恶心谁呢！看这片就十足的恶心自己好么！","That is what the Comedy, the whole piece down actually difficult to laugh out loudly. Wang Shuo Wrote What the script Ah, constipation drugs written out? In vain! my dear GE uncle is. Start to see the propaganda for what wish planners dream rebuild division, thought it was like Pirates of the dream space as sci-Fi?, the results of the reading didn't find these title from what's available. Finally, the whole of what eco-friendly chicken soup for the soul nausea who! Look at this piece is full of disgusting own good!",0.863874
10,"说点情节以外的。影片的结尾，一行：恭祝全国人民马年大吉。算是告诉我们，春节到了，我们该过年了。总得来说，电影很烂，虽然早有准备，但还是超出的想象。","Said point plot outside. The end of the film, The line: to wish the people of the country the year of the horse down to. Kind of tell us, the New Year is up, we The New Year. Generally speaking, the movie sucks, although well prepared, but still beyond the imagination.",0.78969
10,"负分","Negative points",1
10,"超级大烂片，居然排片超级高，搞得我花钱恶心自己，成全烂片高票房","Super bad movie, actually row piece super high, got my money nausea yourself, to fulfill the rotten pieces high box office",0.754587
10,"超级烂片！！很后悔去看 可是去看的人超级多 烂片果然更吸引人吗哦呵呵呵呵 最后的关于环保的请问和前面剧情有毛的关系 愣是插一段狗尾 来点主旋律是嘛哦呵呵呵","Super bad film it!!!! Very sorry to see, but to see people Super more rotten piece really more attractive? Oh Oh Oh and finally on Environmental Protection of the does and the front of the plot there is the hair of the relationship froze is inserted a section of the dogs tail to the point the main theme is. Oh hehehe",0.787722
10,"跟甲方乙方唯一的区别就是这部太直白，太硬，我去，报告老板植入太硬导演都在片尾跪下道歉了。。。。可能大师晚期作品都是 成全自己恶心别人 的风格吧。","With Party a party b The only difference is this unit is too straightforward, too hard, I'll go and report the boss of the implant too hard Director in the credits on my knees to apologize.。。。。 May the master of the late works are the sake of their own disgusting someone else's style.",0.761961
10,"达到了冯氏反电影的极致，既无3T与好梦的灵魂，皮相也虚假陈腐不堪，更糟糕的是居然还有一些嘴上的牌坊。一个如此憎恶电影的人手上还有两部合约，只能是既恶心自己也恶心别人。","Reached Feng's anti-cinema of the extreme, neither 3T with good dreams of the soul, the skin phase is also false trite unbearable, worse actually there is some of the nozzle on the arch. A true abomination of a movie The staff on there are two portion of the contract, can only be either sick themselves but also nausea and others.",0.791469
10,"过年了，诚心诚意给全国人民添恶心。","New Year, and good faith to the people of the country add nausea.",0.733709
10,"这个真心差~~","This really is poor~~",0.73284
10,"这就叫毫无诚意！比赵本山还恶劣！难怪冯导自己都说是来还1942投资人的帐，和自己的内心无关，但你也太拿全国人民当傻子了！真是耻辱啊！给个1星是为了，表彰范胃了卖力演出，其他真的一无是处！就是个大小品，侮辱电影艺术，连小时代都不如。","It's called no faith in! Than spendin also harsh on! No wonder von guide said yourself is to also 1942 the investor's account, and their own inner independent, but you too get the people of the country when the fool! Is really shame Ah! Give a 1 star is in order, the recognition range of the stomach the exertions of the show, the other really nothing to! Is a size of the product, insulting the art of cinema, even the hours of generation are not like.",0.828924
10,"这或许是冯小刚拍过的所有电影中最烂的一部，也肯定是我今年看过的最烂电影前5强。且不谈论那些高大上，作为一个普通观众我只想找部电影开心一下，但它连笑点都没几个。冯小刚想通过这部电影补1942票房的坑？别开玩笑了，只怕这部造成的损失比1942更多。","Perhaps this is Feng Xiaogang shoot all the movie in the most rotten part, and it certainly is this year I watched the worst movie in the top 5 strong. And not talking about those tall, as a regular viewer I just want to find the movie fun, but it's even the punchline didn't several. Feng Xiaogang want this movie patch 1942 at the box office The Pit? No kidding, I'm afraid the cause of the loss than the 1942 more.",0.854259
10,"这果然是一部对得起我那张特价票和5.4评分的电影！完全没有感觉到作品的诚意！王铮亮的歌不错，范伟那段还凑合，最后一段如果你是环保宣传片我也很喜欢，可是这跟影片有半毛钱关系啊！差点我就要骂出来了！","This really is a worthy of me to that special ticket and 5. 4 scoring the movie! Completely did not feel the work of faith is! Wang Zheng Liang songs good, the fan Wei period also improvise, the last paragraph if you are eco-friendly promotional piece I also like, but this movie has a half-dime relationship Ah! Almost I'm going to scold out!",0.816016
10,"这片看得我很生气，大烂片。摆着讽刺的姿态其实根本毛都没讽刺到一根，处处都是为自己为领导找借口找理由，拍得不好看不懂不关我事儿，是你们群众要我装高雅嘛。从头到尾透着浓浓的酸味。这片不是江郎才尽，是心态酸溜。","This look I was very angry, large rotten pieces. Posing the ironic attitude is actually the root hairs are not sarcastic to one, everywhere is for their leadership to make excuses find reasons, went bad can't read is not my thing, is you mass to I elegant. From start to finish through the thick sour taste. This piece not run out of ideas, is the mentality of the acid slip.",0.757808
10,"这部片子，应该说是冯导拍的最失败的电影了，犹如张艺谋的三枪一样失败，看后极其失望，只能说冯导成全了华谊等生意人，恶心了自己一把。成全了一些演职人员，恶心了观众一把。不接地气的剧情，狗血的演绎。就是三个微电影拼凑的，也可以叫系列微电影。。","This portion of the film, it should be said that von pilot shoot of the failure of the movie, like Zhang Yimou's three shots of the same failed, after looking extremely disappointed, can only say that Feng guide the fulfillment of the Huayi and other business people, nausea own one. To fulfill some of the cast and crew, nausea in the audience. Not ground gas plot, the idea of deduction. Is three micro movies to piece together, also can be called a series of micro-movies. in.",0.893987
10,"这部片最大的讽刺估计就是掏钱看了这部片，还乐呵呵的观众吧。我是为了配合电影主题，特意找的枪版来看的。","This movie The biggest irony estimation is the money to see this film, but also the good mood of the audience. I was in order to fit the movie theme, specifically looking for the Board view.",0.828794
10,"这部电影确实就是成全别人，恶心自己啊～今年看过最无聊的电影，没有之一～我觉得小时代都比这个强！全场最搞笑的地方就是，散场的时候，一姐姐和一大哥说，哎，醒醒啊，都散场了，别睡了～","This movie really is the sake of others, nausea yourself Ah ~ this year saw the most boring movie, not one to I think hour generation are than this strong! Via the most funny place is, the stray field, a sister and a brother saying, Hey, Wake up yeah, show, don't sleep ~ ",0.835008
10,"退票","Refund",1
10,"逗逼电影，莫名其妙的东西，导演不好好反思自己拍的什么东西，还在微博带节奏","Tease, forced movie, inexplicable things, the Director is not good good to reflect on their own shot of something, also in the Twitter with the rhythm",0.828637
10,"逛建材市场逛累了，想看看电影歇会儿。听说不好看，没想到这么不好看！看完我特别心疼电影票钱，真不如再逛逛建材市场选选瓷砖。。各种无聊，看的昏昏欲睡。","Visiting the building materials market, visiting tired and want to see the movie break while. Heard does not look good, did not expect such a good look! After watching I am particularly distressed movie ticket money, really better then, or stop in at the market of building materials preferably selected tile.. A variety of boring, looking sleepy.",0.831337
10,"那叫一个无聊啊，没看出点什么！就是李小璐挺漂亮的身材也好，100多分钟无亮点！但是我也看了一半，我真厉害","What a boring Ah, didn't see the point of anything! Is Li Xiaolu pretty, figure also good, more than 100 minutes without highlights! But I also watched half, I'm really good.",0.83312
10,"部分耍宝台词，煽情片段，环保殿尾，葛优表演，以上差强人意，此外纯属玩票，列位继续乐呵着拍戏吧。1997过去了，我很怀念它。","Part of the showy lines, sensational clips, environmental protection of the temple of the tail, the GE show, more than passable, in addition to purely play the ticket, the column continued to the music Oh the filming. 1997 passed, and I miss it.",0.803653
