"Chinese.origin.data","Google.translated.data","Google.Chinese.sentiment.analysis.score.base.on.Chinese.origin.data.","Google.English.sentiment.analysis.score.base.on.Google.translated.data."
"虽然都是大牌，但内容杂乱，主题不清。","Although both are big names, but the content is messy, unclear theme.",0.300000012,-0.600000024
"虽然里面的讽刺幽默都很刻意，但整体也没有那么差。2.8分还是有的，宋丹丹那里有点催泪，最后的公益广告就像是时间还有得多补起来的，就想翻一个大白眼。","Although satirical and humorous are very deliberate, but the overall is not so bad. 2.8 or some, there is a little bit of tears Song Dandan, the last public service ads like time is much more up, would like to turn a big picture.",0.400000006,-0.300000012
"虽说讽刺了社会上的一些现象，但是总感觉刻意模仿甲方乙方，特别的无聊","Although satirical some of the social phenomenon, but always feel deliberately imitate Party B, especially boring",0.400000006,-0.400000006
"蛮搞笑的，没有传说中那么烂！","Pretty funny, no legend so bad!",-0.600000024,0.600000024
"蜡是什么滋味，难嚼","What is the taste of wax, hard to chew",0.400000006,-0.699999988
"被xx部门剪辑的有点不连贯了","Edited by xx department a bit inconsistent",0.300000012,-0.300000012
"被剪掉很多吧，不连贯，但每个故事想表现的主题还是挺鲜明的，。觉得不好笑的人别拿它当喜剧就行了，大家是觉得贺岁档不应该出这种主题的电影吧，四颗星给最后五分钟的内容。","It is cut off a lot, it is not consistent, but the theme of each story is still quite clear. Do not think it funny people do not take it when the comedy on the line, we think New Year's file should not be the subject of the movie, four stars to the last five minutes of content.",0.5,-0.300000012
"被忽悠了，加长版幻灯片。","Been fooled, extended version of the slide.",-0.5,0.5
"被最后的道歉所感动。","We are touched by the last apology.",0.899999976,-0.400000006
"被满坑的草原震撼了，加一星。","Was full of grasslands shocked, plus one star.",0.400000006,-0.5
"被结尾的那段道歉感动，多加一心，看出来冯导这次完全是随心之作，简单的说就是随便的剧本，随便拍拍！","The apology was the end of the move touched one extra heart, see Feng guide this completely freemasonry, simply that is casual script, just pat!",0.5,-0.5
"要不是大牌做阵，故事情节就好像是电影学院学生的作品，难以相信出自王朔之手","Or not to make a big array, the story is like a movie college student's work, it is hard to believe from Wang Shuo's hand",0.300000012,-0.300000012
"要不是花钱去了电影院是绝对不会看完的","If you do not spend the cinema is absolutely not read",0.5,-0.699999988
"要不是赠票，打死也不看。冯氏幽默已死~透支的人气也不会持续太久","If it is not a ticket, do not look killed. Feng's humor is dead ~ overdraft popularity will not last too long",0.300000012,-0.600000024
"要体验还是体验比自己原本更差的生活才好吧，才想要珍惜","To experience or experience worse than their own life, just want to cherish",0.699999988,-0.800000012
"要是只到宋丹丹就结束了 这个电影还是可以忍 后面的公益片 看的整个人都不好了 笑点在强哥的弹棉花 宋丹丹的演技真的好 唯一有点触动的地方 烂片...","If only to Song Dandan to the end of the movie can be tolerated Behind the charity film to see the whole person is not good to laugh at the strong brother's cotton play Song Dandan acting really good only a little touched place bad film ...",0.800000012,-0.699999988
"要是在电影院跟很多小刚的粉丝看一定很尴尬的吧。","If in the cinema with a lot of Xiaogang fans look very embarrassed it.",0.800000012,-0.600000024
"要是有期待就是很差 要是没期待就是还行 还是不要期待了","If the expectation is very poor, I did not expect if it is okay or not",0.300000012,-0.899999976
"要是没后面的道歉可以有三星半啊。那三个故事和最后的道歉真的是一个电影吗！导演你别闹了","If there is no apology behind there can be Samsung half ah. Are the three stories and the last apology really a movie! Director you do not downtown",0.300000012,-0.5
"要是看过冯小刚的自传，你就懂这电影在叨逼叨啥了","If you read the biography of Feng Xiaogang, you know that the movie is about to force you",0.300000012,-0.300000012
"要是能拍满120分钟的公益片也没那么多人骂了","If you can shoot 120 minutes of charity film not so many people scolded",0.300000012,-0.699999988
"要是连搞笑都不搞笑那就太搞笑了","It would be too funny to be funny even if it's funny",-0.400000006,0.400000006
"要表达的东西太多，胡乱堆砌，最后的环保主题简直突兀，活活地把一部电影拍成了几部商业微电影，基本上看到后面忘掉前面，120分钟内糅合爱国主义、贿赂贪腐、艺术追求等好几个重点再穿插一些可有可无的故事的结果就成了都不是重点，叙事结构等瞬间浮云。冯导您怎么了冯导，有朔爷的剧本又如何啊……","To express too many things, indiscriminate piling up, the final theme of the environment is simply abrupt, vividly turned into a movie made into a few commercial micro-film, basically forgot to see behind the back, 120 minutes blend of patriotism, bribery and corruption , The pursuit of art, several key points and then interspersed some of the results of the dispensable story became not the focus of the narrative structure, such as an instant cloud. Feng guide you how Feng guide, the script of Shuo Yeh how ah ... ...",0.300000012,-0.300000012
"要说太差也不至于，就是广告有点多。故事还行。","To say too bad does not mean that advertising a little more. The story is OK.",0.5,-0.300000012
"要说是贺岁片，也算勉强合格，对这类电影不能要求太高。","To say that New Year's films, but also reluctantly qualified, such films can not be too demanding.",-0.600000024,0.800000012
"观众又不是傻子，你有钱了不起啊？能拍电影了不起啊？瞧你那点儿操性！","The audience is not a fool, you have great money ah? Great movie shooting? Look at your maneuver!",-0.400000006,0.400000006
"观后感：真不像豆瓣评价的那么差，贺岁还是值得一看的。","Feeling: really not as good as watercress evaluation, Lunar New Year or worth a visit.",0.5,-0.400000006
"观影全程内心戏就两个字：呵呵","The whole film within the heart of the movie on the word: Oh",-0.400000006,0.5
"观影效果尚可，没什么新意，也不至于太烂。硬扯上环境保护有点儿倒胃口，最后十分钟多重要导演不会不知道，既然自嘲大俗就一条道走下去呗。放那首歌煽情的时候我有点儿想哭，不是因为那首歌，是因为从挡风玻璃外看到了北京的街道，在一个地方待过，总会留下点回忆。三星代表今晚还不错。","Film effect is acceptable, nothing new, it is not too bad. Hard to get on the environment a bit off the appetite, the last ten minutes and more important directors do not know, since the ridicule vulgar on the road go chanting. It was not because of the song that I wanted to cry when the song was sensational. It was because I saw the streets of Beijing from the windshield and stayed in one place, leaving me with some memories. Samsung representative tonight is not bad.",0.300000012,-0.300000012
"规划师，设计师，麻醉师，重建师？你当以为盗梦空间呢？","Planner, designer, anesthetist, rebuilder? Do you think that Pirates of the dream space?",-0.300000012,0.300000012
"觉得几个故事比较牵强 最后那段关于保护环境的也觉得很突兀。。","Feel a few more far-fetched story about the last period on the protection of the environment is also very awkward. .",0.800000012,-0.800000012
"觉得好乱啊 毫无笑点","I feel so chaotic ah no grin",0.400000006,-0.600000024
"觉得少了点高潮，有点索然无味","Feel less climax, a bit boring",0.600000024,-0.600000024
"觉得就是乱七八糟拼了一起了。","Think it is a mess together.",0.800000012,-0.800000012
"觉得是很零碎的几个故事吧，第一次和高冷一起看的电影，算是个纪念吧","Feel very fragmented a few stories, the first time, and watch movies with high cold, be a memorial",0.899999976,-0.699999988
"觉得最搞笑的是买房那段，还有廉政公署抓人那段，其他的笑点就一般了，最后那段环保的，感觉很别扭","I think the most funny thing is to buy a house, as well as arrest section of the Independent Commission Against Corruption, the other joke on the general, the last period of environmental protection, I feel very uncomfortable",0.600000024,-0.699999988
"觉得没有大家评价的那么差，虽然段子老，广告多，结尾突兀，不过正如冯自己说的，现实批判性9分","I think we did not evaluate so bad, although the old section, the ads, ending unexpected, but as Feng himself said, the reality of critical 9 points",0.800000012,-0.600000024
"觉得立意还是蛮新颖的，就是剧情起伏平淡","Contented or quite novel, that is, the plot ups and downs dull",0.899999976,-0.800000012
"觉得还不错，笑点多的，就是有点俗，最后那块，觉得不是太衔接的上","I feel pretty good, a little laugh, is a little vulgar, the last piece, I feel not too cohesive",0.800000012,-0.400000006
"觉得还可以，没网上说的那么糟糕","Feel OK, not so bad online",-0.600000024,0.300000012
"觉得还好，没有外界传的那么烂~虽然最后的 道歉 太牵强~","Feel okay, there is no bad outside the pass ~ Although the last apology is too far-fetched ~",0.400000006,-0.699999988
"觉得这片子好的人 一定没看过甲方乙方  我对不起和平女侠 没能把您那段看完我就睡着了 我对不起周围看电影的人 我的呼噜声属实大了点  包袱笑料都是硬抖出来的 不过我是花十块钱看的 对得起这个票价 超过二十我都急","I feel sorry for this film must have not seen a party B I am sorry Peace Woman did not take you that period I fell asleep I am sorry people around the movie I snore sound really big burden Burning jokes are Hard shake out, but I spent 10 dollars to see the worth of this fare more than twenty I am in a hurry",0.400000006,-0.899999976
"觉着电影特好，葛大爷特酷炫，看了豆瓣一票差评，不知为啥被骂成屎，至少看完我有思考过。宋丹丹那段不错，结尾很唐突，不过冯导说了他想说的。就兴电影搞些博你一笑的把戏，就不兴人导演说道说道自己的想法吗？","Feel the movie special, Ge Uncle special cool show, read the Douban votes negative feedback, I do not know why was curse into feces, at least after reading I have thought. Song Dandan that period is good, ending very abrupt, but Feng guide said he wanted to say. Hing movies to engage you in the funny smile of the game, do not Xing director said his own thoughts?",0.300000012,-0.300000012
"觉着虽然不是特别好的电影，但也不至于才五点多分，你们这些个影评人真是有够挑剔的，应该让你们拍，看你们一个个能装出什么比。","Feel that although it is not a particularly good movie, but it will not be more than five o'clock, you a critics who are really picky, should let you shoot, see you one by one to fit out what ratio.",0.400000006,-0.600000024
"解闷","Boring",0.300000012,-0.899999976
"订了票但还没看，看见大家的评论深深的感觉到必定很烂！","Set a ticket but not see, see everyone's comments deeply felt must be sucks!",0.699999988,-0.800000012
"认为这是部烂片的都是没看懂的。","I think this is a bad film are not understand.",0.400000006,-0.800000012
"认真的拍的亏钱，拍着玩的四个亿","Serious shot loss, shoot playing four hundred million",0.400000006,-0.600000024
"认真的看完了全片 我想给差评来着 看到B站的大神说不懂得欣赏这个良心片都是没文化的 。。。","Seriously watched the whole film I would like to give a bad review to see the B station god said do not know how to appreciate this piece of conscience are no culture. . .",0.400000006,-0.400000006
"讥讽的搞笑","Ridiculous funny",0.400000006,-0.800000012
"让人无语的片","People speechless film",-0.800000012,0.699999988
"记得当时看完····挺失望的····","I remember watching · · · · · · · · · ·",-0.699999988,0.600000024
"讲了顽主的人物得了好梦一日游的病，多年之后病情恶化的故事。王朔，你就是三号楼长！","The story of a man who had taken a daydream of good dreams and worsened after many years. Wang Shuo, you are the third building!",0.400000006,-0.300000012
"讽一下社会，仿一下甲方乙方","Satige the community, imitate Party B Party B.",-0.5,0.300000012
"讽刺，不够深刻，幽默，不够笑点","Ironically, not deep enough, funny, not funny enough",0.300000012,-0.400000006
"讽刺一溜够，讽刺当官的，讽刺有钱人，讽刺搞艺术的，讽刺央视，讽刺电影观众。。。表达了一种态度和观念，但情节是个硬伤。我想有人评价不好的一个原因可能是不特别幽默，但对一个商业片而言，能好看到哪里去，又能不好看到哪里去呢？总体7分吧，可以去凑凑。","Satirical enough, satirical officials, irony rich, satirical engage in art, ironic CCTV, ironic movie audience. . . Expressed an attitude and concept, but the plot is a flawed. One of the reasons I think bad evaluation of people may not be particularly humorous, but for a commercial, you can see where to go, but also not good to see where to go? Overall 7 minutes, you can go to get together.",0.5,-0.5
"讽刺加无厘头搞笑，范伟依旧很牛","Ironically increase does not make sense of funny, Fan Wei is still very cow",0.899999976,-0.400000006
"讽刺味道很重，国家发展的代价太高，当官太难，生活不易。搞笑的地方少，思考的地方多，冯导变口味了。","Sarcastic taste is very heavy, the national development is too expensive, the officer is too hard, life is not easy. Lack of funny places, places to think more, Feng changed the taste.",0.5,-0.699999988
"讽刺和幽默，我们知道电影是讲这个，但是感受不到。","Ironically and humorously, we know the movie speaks about this, but can not feel it.",0.699999988,-0.400000006
"讽刺大过幽默，在这样的语境下发声，殊为不易，支持！","Satirical than humor, in such a context, it is not easy, support!",0.699999988,-0.699999988
"讽刺嬉笑却别有深意，其实最后那段我还挺喜欢的，白日梦和现实的碰撞，可惜冯小刚还是被骂成了环保婊…","Satirical laughter but do not have deep meaning, in fact, the last paragraph I quite like, daydream and the reality of the collision, but unfortunately Feng Xiaogang was scolded environmental bitch ...",0.400000006,-0.699999988
"讽刺很刺耳 也很透彻","Irony is very harsh and very thorough",-0.600000024,0.400000006
"讽刺得太烂，亏冯小刚自以为全剧很有内涵","Satirical supremacy, loss of Feng Xiaogang think the whole story is very meaningful",-0.400000006,0.699999988
"讽刺得好到位，说出现实世界，触碰了敏感话题，不知道为什么骂声一片","Satirical well in place, to tell the real world, touched a sensitive topic, do not know why condemning",0.899999976,-0.400000006
"讽刺是挺到位，但是太个人，导演、编剧绑架着观众来满足自己揭示或发泄的欲望，有点勉强。布景、镜头什么的还是很讲究的，特别是旧时代干部办公室那段，钩针织的沙发罩、木头书柜什么的，是不是再过十年就没人看得懂那些梗了。","Irony is quite in place, but too personal, director, screenwriter kidnapped the audience to meet their desire to reveal or vent, a little reluctantly. Scenery, what the lens is still very particular, especially that old office cadres that period, crocheted sofa cover, wood bookcase or something, is it no more than 10 years no one can understand those stems.",0.5,-0.400000006
"讽刺点是有的，结尾也算彩蛋，就是点太多了，所有太散，一会一个从这蹦到那的","Satirical point is there, the end is also considered egg, that is, too many points, all too loose, one for a jump from there",0.400000006,-0.300000012
"讽刺现实有，可是喜剧我没发现，在教育的同时应当具备电影的观赏性","Satirical reality, but I did not find a comedy, at the same time education should have the film's ornamental",0.400000006,-0.300000012
"讽刺的不痛不痒忏悔的太假，豆瓣的给分还是很客观的噗","Ironic satirical confession too fake, watercress points or very objective to pop",0.699999988,-0.800000012
"讽刺的太明显了，希望春晚可别这样","Ironically too obvious, I hope Spring Festival Evening do not do this",0.600000024,-0.300000012
"讽刺的对白，貌似隐晦但又很直白，大纲也是延续了甲方乙方的套路，新意和幽默上没多大成功，估计这就是让这么多人失望的原因","Satirical dialogue, seemingly vague but very straightforward, the outline is also a continuation of Party A's routine, novelty and humor, not much success, it is estimated that so many people disappointed reason",-0.400000006,0.600000024
"讽刺的意义蛮深的，个人偏好纯粹的喜剧，这个感觉有点做作了。","Irony is very deep meaning, personal preference purely comedy, this feeling a bit contrived.",0.699999988,-0.5
"评三颗星以下的人应该都是对冯小刚抱有更高期望的","Evaluation of people under three stars should have higher expectations of Feng Xiaogang",0.300000012,-0.300000012
"评价低啊","Low rating",0.400000006,-0.300000012
"评低的那些人，何必？","Those who judge low, why?",-0.600000024,0.300000012
"试图提升逼格的一部喜剧，生拉硬扯的结尾，一点喜剧的态度都没有，要喜喜到头啊","Try to enhance a compelling comedy, pull the end of life, a little comedy attitude, to be pleased over",-0.800000012,0.600000024
"诚意不足，喜剧不够，深度牵强，好似几个故事的叠加包，脱节严重。","Inadequate sincerity, not enough comedy, depth far-fetched, like a superposition of several stories, a serious disconnect.",0.300000012,-0.699999988
"诚意之作。不明白那帮跟风狗乱吠什么","Sincerity of the make. I do not understand what those dogs follow",0.5,-0.300000012
"诚意十足，技术好差啊","Sincerity, technology is poor ah",0.899999976,-0.699999988
"该感动的也没感动起来，该好笑的也没放声大笑……不痛不痒","The touched did not touched, the funny did not laugh loudly ... superficial",0.600000024,-0.5
"该给几分呢，确实不好看啊","What to give it, really not look good ah",0.5,-0.800000012
"语言类节目不容易啊，能搞笑的语言类节目更不容易啊。我觉得还是宽容以待吧！！ 不过结构搞得真是不知所云…道歉那段是干嘛的，没料可以不演到2个小时啊……………","Language programs are not easy, funny language programs are not easy ah. I think it is forbearance! ! But the structure is really doomed ... I apologize for that period of doing, did not expect to be able to perform 2 hours ah ...............",0.300000012,-0.300000012
"说不上太好，但是也不差！","Not good, but not bad!",0.5,-0.400000006
"说不好的 只是期待太高","To say bad is just looking forward to too high",0.300000012,-0.699999988
"说不是上是烂片 不过也差不多了","That is not bad film but also about it",-0.5,0.5
"说不来的感觉，不是很喜欢，尤其最后的道歉，好作的感觉==","Can not that feeling, do not really like, especially the last apology, good feeling ==",0.400000006,-0.699999988
"说不知所云算轻的 感觉就像是一个失败的政治老师在讲课一样 他努力讲笑话活跃气氛但是同学们听不懂 睡倒一大片 最后他讲high了谁也不管 只顾着自己逗自己乐","Say I do not know how to count the feeling of light is like a failed political teacher in the same lectures as he tried hard to tell jokes lively atmosphere but students do not understand sleeping a large Finally he said high regardless of only care about their own amusement",0.400000006,-0.699999988
"说什么好呢，其实我并不是一个picky的人，但是笑点太牵强了，大概还是剧本不够好吧","What to say Well, in fact, I am not a picky person, but the joke is too far-fetched, probably not good enough script",0.400000006,-0.899999976
"说你大爷的教","Say your uncle's teachings",-0.300000012,0.300000012
"说句实话，这片吧，上限詹姆斯，下限，孙悦，我说打篮球那个，说烂，确实烂，但是不知道为啥，我特喜欢廉政公署那段，一听台词我就想乐，虽然除了这段糟心的一塌糊涂，几个老戏骨演的不错，其余的我就记得李小璐的CUP了，还不能回忆脸，反正结尾那段实在恶心，打个三星，都是为了廉政公署的分==","To tell you the truth, this piece, the upper limit James, the lower limit, Sun Yue, I said playing basketball that bad, really bad, but do not know why, I especially like the ICAC during that period, Although in addition to this bad mess, a few old play bone well, the rest I will remember CUP Li Xiaolu, and can not recall the face, anyway, that period is really disgusting, hit a Samsung, are for the Independent Commission Against Corruption Points ==",0.5,-0.800000012
"说它是三个没关联的小品串一起，还真不委屈；博君一笑，给3分；要说他啥揭露社会现实，现实批判性，俩字，呵呵。","It is said that it is three unrelated stripped string together, really not grievance; Bo Jun smile, to 3 points; to say he what expose social reality, the reality of critical, two words, huh, huh.",0.300000012,-0.800000012
"说实话，不是很差，可能是期待值太高了，纯搞笑的少了，讽刺多了，电影院看的，一觉醒来不影响剧情！","To be honest, not very bad, may be expected value is too high, pure little funny, more ironic, cinema to see, a wake up does not affect the plot!",0.5,-0.699999988
"说实话，其实我不知道自己到底在看什么。","To be honest, in fact, I do not know what they are looking at.",0.300000012,-0.400000006
"说实话，真的很一般！","To be honest, really general!",-0.600000024,0.600000024
"说实话，这部电影给我带来最深感触的是最后的道歉那里，其他的压根就在乱拍","To tell the truth, this film brings me the most profound feeling is the final apology there, the other is basically in chaos",-0.5,0.5
"说教意味太重，突兀的结尾，很是一般！","Preaching means too heavy, abrupt end, it is normal!",0.800000012,-0.699999988
"说教的太多导致最后让人有点不喜欢，总体来说还是能让人发笑的","Too much preaching leads to a little disappointment in the end, but it can still make people laugh as a whole",0.899999976,-0.5
"说是喜剧，但是整个电影几乎无任何笑点。","It's a comedy, but the whole movie has almost no joke.",-0.400000006,0.600000024
"说是烂片的都是秉着看趣儿的心理瞧热闹的吧……","Is that rotten film is Bingzhe see children's psychological look lively it ... ...",0.600000024,-0.699999988
"说是烂片真心过了。看到满目疮夷的草原，心里突然很难过。","It is a rotten film really after. See the devastating prairie, my heart suddenly sad.",0.300000012,-0.600000024
"说是纯喜剧 全场下来却很难爽快的笑出一声 所有段子都像在逼你笑。。","It is difficult to say that a pure comedy down the audience downright laughing all the segments are like forcing you to laugh. .",0.600000024,-0.400000006
"说有点走老路这点我认可 但把它骂的一文不值的人是因为里面又抨击当今电影媒体吗 我一直认为能在电影某个点能感动到你 就可以说这电影没失败 宋丹丹真是老戏骨 因为她的表演 和电影音乐让我有了感动 最后的桥段是倡议环保的 哪个导演愿意用一大段时间去说呢 就凭这点 大家也不能没尺度的骂","That a little bit of the old way I recognized it worthless scolded because it criticized the film media today? I always thought that can be touched at some point in the movie you can say that the film did not fail Song Dandan really old The bones because of her performance and movie music I was touched The last bridge is proposed Which environmental director is willing to use a long time to say it By virtue of this we can not scold without standards",0.400000006,-0.5
"说浅的把我逗笑了.说深的挺有深意的","Said shallow amused me, said deep deep meaning",0.400000006,-0.5
"说点什么，冯导有点生气了，社会那点让人难受的事，冯导严肃的拍了一把，最后我想说，2013快过去了，我马上就可以怀念它了。","To say something, Feng guide a little angry, social point that uncomfortable thing, Feng took a serious shot, and finally I want to say, 2013 is almost over, I can miss it right away.",0.5,-0.300000012
"说真的，和以往的比差了十万八千里，除了葛爷，全部换掉还有希望","Seriously, and worse than the past one hundred and eight thousand miles, in addition to Ge God, all have hope",0.5,-0.899999976
"说真的我感觉绝对有水军黑这个片子。你们这群败类！","Really I feel absolutely black water this film. You scum of this group!",0.300000012,-0.400000006
"请允许我一生放荡不羁笑点低","Please allow my life to indulge in unruly jokes",-0.300000012,0.600000024
"谁看谁后悔","Who see who regret it",-0.5,0.600000024
"谁说冯小刚这片子跟以前的他大不一样 在我看来近几年他的电影一直就是这么难笑的啊- -最后那几段说环境的立意很好 我也被感动 反思了 但太生硬了啊","Who said Feng Xiaogang this film with the previous great different from him In my opinion, in recent years his film has been so ridiculous ah - the last few paragraphs that the environment is very good intentions I was touched but also too reflective Oh",0.400000006,-0.899999976
"谁还说谁呀","Who else to say who",-0.300000012,0.300000012
"谁都别矫情的好好活着吧，皆不过都是凡夫俗子一枚","No one is hypocritical living well, but all are ordinary mortal one",0.699999988,-0.600000024
"豆瓣上对于此片扔出烂番茄一片啊。。个人观感还不错，想说说自己的感受。这电影，高雅决然算不上，特像大家茶余饭后随意调侃的段子，没高深的，但是接地气，几个小故事主人公的那股拧巴劲也能带给人共鸣感。电影的叙述方式，个人也比较喜欢，挺流畅的，没有很刻意和做做，冯的幽默不是直接的，而是藏于","Watercress throwing rotten tomato for this piece ah. . Personal impression is not bad, want to talk about their feelings. This film, elegant and decidedly not really, especially as we gossip segment after gossip, not profound, but earth-shaking, the hero of the story of a few twists and turns can bring a sense of resonance. Movie narrative, individuals also prefer, very smooth, not very deliberate and done, von humor is not direct, but hiding in",0.300000012,-0.300000012
"豆瓣两星的电影，我是能看得下去的。奉劝大家，珍爱生命，少看烂片。","Watercress two-star movie, I can watch it. Advise everyone, cherish life, less look bad film.",-0.5,0.5
"豆瓣分怎么这么低，我看着挺乐呵啊~~~~~","Watercress sub-how so low, I looked very happy ah ~ ~ ~ ~ ~",-0.400000006,0.800000012
"豆瓣在我心中早就变成装逼犯集结的地方了，就像第二个故事里的雅病，非整些别人没看过的，看不懂的东西打高分来显示自己高雅的品味，就冲这点黑的好打四分...","Watercress in my mind has long become a place to install forced criminals, just like the second story of Ya disease, not the whole of others have not seen, do not understand the things to play high scores to show their elegant taste , On the punch of this black play a good quarter ...",0.5,-0.699999988
"豆瓣基本所有影评人要骂的一部电影我还是要给5星。。。现在的状况说白了就是骂不得大众。。只要被讽刺了就觉得说话的人不够正能量、不能宽容等等，其实就是人的私心在作祟，又或者说。。很多人都抱着法不责众的原则生活。。。","Basically, all film critics want to scold a movie I still have to give 5 stars. . . Now the situation is plainly blamed the public. . As long as it is ironic to feel that people who speak are not positive energy, can not tolerate so, in fact, people's selfishness at work, or to say. . Many people live in the principle of not obeying the law. . .",0.300000012,-0.5
"豆瓣应该加一个给负分的功能","Watercress should add a negative function",0.600000024,-0.5
"豆瓣曾经是小众的栖息之地，我现在对这寸土地上的欣赏能力表示怀疑！！","Watercress was once a niche habitat, I am now on the inch of land on the appreciation of the ability to express doubts! !",-0.699999988,0.800000012
"豪华版的甲方乙方，毫无诚意的炒冷饭","Deluxe Edition Party B, there is no sincerity fried rice",0.5,-0.699999988
"豪华的小品不够格的电影","Luxury piece of film is not qualified",0.600000024,-0.699999988
"貌似公益广告！","Seemingly public service ads!",0.300000012,-0.5
"貌似我看的时候没发现这么多问题，不过，只能说还行吧，没有之前期待的那么好看。","Looks like I did not find so many problems, but can only say that okay, not so good looking before.",0.5,-0.600000024
"貌似是想追求深度，但是深度明显还不太够。。想保持一贯的搞笑高水准，但是明显走下坡。","Looks like the pursuit of depth, but the depth is obviously not enough. . Want to maintain a consistent high level of funny, but obviously downhill.",0.800000012,-0.400000006
"负面评价好多。。。去看的时候期望不是很高，所以觉得还好啦，就当是讽刺当下推崇环保的片子好了","Negative evaluation is much better. . . When looking to see the expectations are not very high, so I feel okay, it is ironic when the current promotion of environmental protection film good",0.400000006,-0.400000006
"贪官应该看看","Corrupt officials should look",0.300000012,-0.899999976
"贪污是人民的觉悟不高，贫穷的人应快乐的安于现状。","Corruption is the realization of the people is not high, poor people should be happily in the status quo.",0.699999988,-0.800000012
"贫死吧！哈哈哈哈","Poor death! Ha ha ha ha",0.300000012,-0.400000006
"贺岁嘛 不必有太多高大上的要求不是","New Year's Well do not have too many tall on the request is not",0.5,-0.300000012
"贺岁图一乐 仅此而已","Lunar New Year picture of music is nothing more",0.5,-0.300000012
"贺岁搞笑就可以了  中间也就只能自己嘲笑一下自己圈里的事 最后的嘲讽有点多余  花钱娱乐找笑的 谁会管你的嘲讽意义~","New Year funny can be in the middle also can only laugh at yourself about the things in the circle the last taunt a little extra money to spend fun to find who will control your ridiculous meaning ~",0.5,-0.5
"贺岁档就该好好演你的喜剧片啊，最后怎么扯到环保上了，雾霾吸太多了么","Lunar New Year stalls on your good comedy, ah, what happened in the end on the environmental protection, the smoke haze too much",-0.5,0.300000012
"贺岁档电影 能笑出来就好 何必苛求","Lunar New Year movie can laugh out why it is demanding",-0.699999988,0.5
"贺岁片！看完我心情很低落~","New Year film! After reading my mood is very low ~",-0.400000006,0.300000012
"贺岁片以娱乐为主还是可以接受，笑点虽然不多但还有一些，至于讲的内容不免显得太粗浅了一点。","Lunar New Year entertainment-based or acceptable, although not many jokes but there are still some, as to say the contents can not help but look a bit superficial.",0.5,-0.699999988
"贺岁片少不了冯小刚，而且冯小刚也定义了自己的贺岁档，商业的，接地气的，荒诞喜剧的。最后一段公益虽然有点牵强，但也反映艺人的态度，通过一部影片呼吁着对环境的关注，何必太在乎一部商业贺岁喜剧的逻辑与深度。","Lunar New Year film ultimately Feng Xiaogang, and Feng Xiaogang also defined his Lunar New Year stalls, commercial, grounded, ridiculous comedy. Although the last paragraph of public welfare is a bit far-fetched, it also reflects the artist's attitude and calls for environmental concern through a film. Why should he care too much about the logic and depth of a commercial Lunar New Year comedy?",0.300000012,-0.5
"贺岁片就只能当贺岁片看 三颗星都给葛大爷了 真一般","New Year's film can only be watched New Year's film to three stars to Ge uncle really normal",-0.699999988,0.600000024
"贺岁电影拍成这样的确不太好，不过郑恺演技还是不错的，是我喜欢的那一类","New Year movie made this really not very good, but Zheng Kai acting is good, is my favorite type",0.800000012,-0.400000006
"赚足了噱头 仅此而已","Pocketed a gimmick nothing more",0.300000012,-0.300000012
"赞助商集体掏钱帮冯导的泄愤和吐槽买单。","Sponsor collective money to help Feng guide outrage and Tucao pay.",0.5,-0.899999976
"赞同最后对环境道歉的那一段，希望看到的人们都有所思。","Agree with the last paragraph of apology to the environment, I hope to see people have thought.",0.5,-0.600000024
"赤裸裸的揭示当今社会各种问题 很好的教育片","Naked to reveal all kinds of problems in today's society is a very good piece of education",-0.600000024,0.899999976
"走上歪道的甲方乙方 素质不够的愤青感 稀拉的笑点 结合部的结尾","Party A emboldened to embark on the quality of a lack of indignant sense of green pull the joke with the Ministry of the end",0.300000012,-0.699999988
"走心了么…仨小品是打算给春晚做准备呢么 这电影就是典型的哥几个唠着嗑就把电影拍了","Going out of heart ... 仨 Pieces is intended to prepare for the Spring Festival Evening? This movie is typical of a few nagging Ge brother took the movie",-0.600000024,0.300000012
"赵本山的小品能博君莞尔，冯氏贺岁为嘛就得挨批？","Zhao Benshan Pieces can be superficial, Feng's Lunar New Year, why have to endure batch?",0.300000012,-0.699999988
"赶脚占领中国文化主流话筒的家伙，拍着极其无聊的东西给大众看，拿什么拯救群众视听环境。。。","The guy who takes the lead in the mainstream Chinese culture and chaps the filming of the most bored things to the public and takes what saves the public audio-visual environment. . .",-0.899999976,0.300000012
"起初看到些片颇有些负面影响，现在终于得一看了，还真是把我给恶心着了","At first I saw a few negative effects of some films, and now finally got a look, really gave me disgusting",0.600000024,-0.400000006
"超长版的环保公益广告呀，哈哈～","Long version of the environmental public service ads ah, ha ha ~",0.5,-0.5
"越来越莫名其妙","More and more inexplicable",-0.699999988,0.300000012
"跟冯导之前的电影比没啥突破啊，不过最后的道歉部分台词很感人，还有草原上的大坑太触目惊心，保护地球，从我做起。","Compared with the movie before Feng guide nothing breakthrough, ah, but the last part of the apology is very touching, as well as prairie Tai Tai shocking, to protect the Earth, starting from me.",0.899999976,-0.5
"跟小时代水准差不多……","About the same level of childhood ...",-0.800000012,0.699999988
"跟小时候编作文一样 分三大段 最后在讲一段屁话 就能交作业了","As a child with the same composition of the three major sections of the last paragraph in talking about a bullshit can make homework",0.5,-0.5
