"Chinese.origin.data","Google.translated.data","Google.Chinese.sentiment.analysis.score.base.on.Chinese.origin.data.","Google.English.sentiment.analysis.score.base.on.Google.translated.data."
"这是最近看的最难看最矫情的电影","This is the most ugly and most hypocritical movie I've seen lately",0.200000003,-0.899999976
"这是有多不想好好讲个故事--笑话大全嘛","This is how much do not want to say a good story - jokes Daquan",-0.699999988,0.5
"这是贺岁嘛？这是往全国那些舔着大脸的官员，随风附雅的暴发户，神经失常的伪艺术家，想钱想疯了的底层群众们脸上掴嘴巴，啪啪啪！","This is New Year thing? This is to those who licked the face of the country officials, the wind affair with the upstart, neurotic pseudo-artists, the bottom of the masses think the money crazy face pouting, pop!",-0.300000012,0.100000001
"这是那门子喜剧","This is that man comedy",-0.200000003,0.600000024
"这是雾霾公益广告宣传片么？煽情的极其不真诚都让我不忍直视！非的拿事说事非的拿热点说事，还的发表下自己反高雅的情结。电影高雅不起来是第八艺术，文盲看得懂。得了吧，你只能有一个信仰。","Is this haze public service advertising film? Sensational extremely sincere so I can not stand look! Non-matter to get things right to take things that hot, but also published under his own anti-elegance complex. The elegant film is not the eighth art, illiterate to understand. Come on, you can only have one faith.",-0.100000001,0.200000003
"这样下去，冯将从我喜欢的导演名单中删除了","In this way, von will be removed from my favorite director list",0.200000003,-0.100000001
"这样不好","this is not good",0.100000001,-0.699999988
"这样的电影就像是一面镜子，什么人从里面看到什么。","Such a movie is like a mirror, what people see from the inside.",-0.400000006,0.200000003
"这槽吐得有点沉重。。。","This slot spit a little heavy. . .",0.5,-0.600000024
"这次真是成全自己，噁心别人。怎么看葛大爷怎么像袁二哥啊。","This is really fulfilling myself, disgusting others. How to see how Grandpa ah Yuan brother ah.",-0.400000006,0.200000003
"这比等风来什么的好多了好吗，怎么分这么低！","This is better than the isosceles okay how, how points are so low!",-0.5,0.600000024
"这满嘴的讽刺说给谁听的吖？","This sarcastic mouth to say who acridine?",0.100000001,-0.400000006
"这片，就拿来取还凑合了。","This piece, take it to take advantage of.",0.100000001,-0.100000001
"这片个人觉得实际就三星，但没错我就是来平衡分数的。说不上好的确但至于像有些人骂得那么烂么？连及格线都不上怎么可能......不就是图一乐？好歹我还乐了。","This piece of personal think actually Samsung, but yes I just come to balance the score. It is true, but as some people scolded so bad? Not even the pass line is not how possible ... ... is not a picture of music? Anyhow, I am also happy.",0.100000001,-0.100000001
"这片也不至于5分吧 把荒诞做成说教有点烦人","This piece does not mean that it is a bit annoying to make absurd preaching",0.100000001,-0.800000012
"这片儿我就呵呵了 结尾真是画蛇添足","I just hate the end of this piece really superfluous",0.400000006,-0.800000012
"这片剧情啥的也没啥说的，但是不好笑是真有点。后面环境污染的加篇真有点画蛇添足，怀念冯氏喜剧、葛优的冷面幽默和以前的王朔，廉波老矣尚能饭否？","What is the story of this nothing to say, but not funny is really a bit. Behind the environmental pollution plus articles really a bit superfluous, Miss Feng's comedy, Ge You's grim humor and the previous Wang Shuo, Lianbolaigai still able to eat?",0.300000012,-0.300000012
"这片子，不太给力。。","This film, not to force. .",0.100000001,-0.5
"这片子，差强人意吧。没有很好，反正看看也行，不过去电影院就没什么必要了，绝对良心建议，到现在我还在后悔电影票钱。","This film, unsatisfactory it. Not very good, anyway, look at the line, but no reason to go to the cinema, absolute conscience advice, until now I still regret the movie ticket money.",0.400000006,-0.800000012
"这片子不咋地","This movie is not good",0.200000003,-0.699999988
"这片子也就冯小刚敢拍","This film also Feng Xiaogang dare to shoot",-0.5,0.200000003
"这片子也就只能图一乐了。。","This film will only be a fun figure. .",0.100000001,-0.100000001
"这片子几乎涵盖了每年春晚的假大空烂煽情尴尬主旋律，笑点低的还能跟着葛大爷一乐呵，笑点高的简直如坐针毡。","This film covers almost every year Spring Festival fake big empty rotten sensational embarrassing theme melodrama low with Ge Grandpa Lok, laughing just like pin cushion.",0.100000001,-0.400000006
"这片子叫声比较高，至于怎么宣传的我没关注，自认为幽默里还是有严肃的态度，可以四星。","This film sounds relatively high, as for how I propaganda I did not care, since there is still a serious attitude in humor, you can four-star.",0.699999988,-0.800000012
"这片子拍出来是意在自毁吗","This film shot is intended to self-destruction it",-0.100000001,0.200000003
"这片子毛病挺多。虽是博大家一笑，但影院听到的多是干笑，不是很畅快。说起来是接地气，但总有一种不实在的赶脚。总之，比较失望。","This film has a lot of problems. Although everyone laughs, but the cinema heard mostly dry smile, not very carefree. Speaking is ground gas, but there is always an impractical rush. In short, more disappointed.",0.100000001,-0.400000006
"这片子的逻辑在哪里","Where is the logic of this movie?",0.200000003,-0.300000012
"这片子真垃圾 就最后一点看起来比较有新意","This piece of real garbage on the last point looks more innovative",0.800000012,-0.899999976
"这片子第二段一坨高雅的剧情，原封不动送给冯小刚。真是讽刺没玩好，惹得自个儿身上一股装逼味儿","The second paragraph of this film lumpy elegant plot, sent to Feng Xiaogang intact. Really satirical did not play well, provoked himself a body loaded into the taste of children",0.100000001,-0.600000024
"这片子里有句台词怎么说的来着: 以前挺接地气一导演,现在俩脚不沾地儿了 ,打包原封不动就可以送给冯小刚,换俩字就能转送给王朔....","There is a line in the film how to say it: before the very ground to air a director, now both feet do not touch the child, the package can be sent to Feng Xiaogang intact, for two characters can be transferred to Wang Shuo ....",0.400000006,-0.300000012
"这片有病么","What's wrong with this piece?",0.300000012,-0.5
"这片真LOW, 王朔色彩不重，冯小刚段子连连--网络大杂烩。想表达的东西太多，入得不深刻。看下来就一种深深地感觉 --- 乱。","This piece is really LOW, Wang Shuo color is not heavy, Feng Xiaogang segments again and again - the Internet hodgepodge. Too many things to express, not deep into. Look down on a deep feeling --- chaos.",0.100000001,-0.100000001
"这片纯属冯小刚对于观众的嘲讽。","This piece is pure Feng Xiaogang ridicule for the audience.",0.5,-0.899999976
"这片评价居然这么低，或许天朝观众太高雅，我这个俗人倒觉得挺有趣，太认真当然笑不出来，带着点轻松的心情看冯导的各种无厘头调侃和剧情，笑了倒也是带着些无奈，向大自然道歉也挺感人的，能多感动一个人环保起来就不是件坏事，缺点可能就是故事拼凑感太强没什么艺术性吧，呵呵，不够雅~","This evaluation is actually so low, perhaps the heavenly audience is too elegant, I am quite funny down this vulgar people, of course, laugh too hard, with a little relaxed mood to see Feng guide various nonsense ridicule and plot, smiled down with the band Some frustration, apologize to the nature of the earth is also touching, and can be touched by more than a person environmental protection is not a bad thing, the disadvantage may be the story of the piecing together too strong no artistic bar, Oh, not elegant ~",0.800000012,-0.699999988
"这片骂的人挺多的，之前并不想进电影院看，最近被冯导的骂战吸引了，还是进电影院看了，可能是之前预期值很低，结果导觉得还成，如果把它看作一部2013年终策划的话，也许就没那么多疙瘩了，只是结尾转折的有点突兀，也有点矫情，给个三分吧","This piece of scolded many people, did not want to enter the cinema before to see, recently led by Feng drew the war, or into the cinema read, it may be expected before the value is low, the result is still perceived, if you look at it For a 2013 year plan, then maybe not so many knots, but the turning point of the end a bit unexpected, but also a bit hypocritical, give a third of it",0.400000006,-0.600000024
"这特么居然是喜剧 我从头到尾嘴角都没抬起来过好吗。。","This special is actually a comedy I did not looked up from the beginning to the mouth too good. .",-0.899999976,0.699999988
"这特么是甲方乙方2么。。。","What is this special B 2 Party 2? . .",0.100000001,-0.100000001
"这特么都是啥！！","What are this special! !",-0.200000003,0.100000001
"这王朔没给护舒宝一个完整的剧本吧，几个段子凑一起就能弄一电影？","This Shuo Shuo did not give a complete script Shu Pao it, a few pieces together to get a movie together?",0.300000012,-0.600000024
"这电影，坦白讲，广东人应该笑不出吧！","This movie, frankly speaking, Cantonese should not laugh!",0.5,-0.300000012
"这电影，就讲了一个事儿，人们都是说别人的时候容易，说别人说的都劲劲的，一到自己身上就完了。就像葛大爷最后说的，车？不行，为什么啊，我自己就有辆车。","This movie tells one thing, people are easy to say when others say that others say are all Jin Jin, once they are finished. As Ge finally said, car? No, why ah, I have a car myself.",-0.100000001,0.100000001
"这电影，必须一星啊！枉费了我这么久的期待！感觉像是看了个俩小时长的小品，各种不入流的所谓笑点，最后还来个采访，用的那是几年前的段子了吧？镜头切换别提有多不自然了，剧情的衔接也相当的生硬，尤其是最后一段给大自然道歉的差点没恶心死我，我只能说，冯导，您啊，自个玩去吧！","This movie must be a star ah! Wasting my long-awaited look! Feel like I saw a two-hour long sketch, all kinds of infatuated so-called jokes, and finally came to an interview, that is a few years ago, the segment of it? Not to mention the nature of the camera switch mention, the story of the link is also quite stiff, especially for the last paragraph of apology to nature almost did not disgust me, I can only say that Feng guide, ah, since you play it!",0.100000001,-0.100000001
"这电影不能给期望过高，也不要与冯小刚之前的电影比较。正如电影所言，只是博人一笑而已。电影本身而言，题材让人眼前一亮，剧中的一些场景和台词颇有讽刺意味，但确有些俗。结局有点公益广告的意味。这不是喜剧吧？","This movie can not give too much hope and do not compare with the movie before Feng Xiaogang. As the movie said, just smile. The film itself, the theme of some people shines, some scenes and lines in the play quite ironic, but it is somewhat vulgar. The outcome of a little public service ads mean. This is not a comedy, right?",0.200000003,-0.400000006
"这电影儿简直就是一蜂窝煤","This movie is simply a briquette",-0.100000001,0.400000006
"这电影及格分还是有的~~很有王朔的风格，讽刺了不少社会现象~~文艺片，贺岁篇，虽称不上好片，但也不至于是烂片~~比大闹天空，爸爸去哪儿，强百倍！！！","This movie is still there and some grid ~ ~ style of Wang Shuo, ironic many social phenomena ~ ~ art films, Lunar New Year articles, although not a good film, but it will not be rotten film ~ Dad where to go, strong hundredfold! ! !",0.5,-0.800000012
"这电影太烂了，損智商，屌丝追求的","This movie is so bad that it damages intellectuals and reluctantly pursues it",0.300000012,-0.699999988
"这电影拍出来是让我见见世面的，看看人家有钱人，买房子不砍价还涨价！人家得让卖房子的高兴喽","This film shoot out is let me see the world, see people rich, buy a house is not bargain also price! People have to sell the house happy myself",-0.200000003,0.100000001
"这电影是为了洗钱才拍的吧","This film is for money laundering it shot",0.300000012,-0.100000001
"这电影有一种你看了之后想说很多，但什么也说不出来的感觉。","This movie has a feeling that you want to say a lot after reading it, but you can not tell anything.",0.300000012,-0.100000001
"这电影有意思么？冯导还想多商业的逼出个所谓的贺岁片？除了硬塞的广告植入，还有四不像的基调，配乐烂的死，要搞笑就好好搞笑，擦","Is this movie interesting? Feng also want more business to extract a so-called New Year's film? In addition to the hog advertising implants, there are four different tone, bad music with death, to be funny to be funny, rub",0.200000003,-0.200000003
"这电影有点儿四不像，其实那四个都还挺好，就偏偏不该都凑齐了","This movie is a bit different, in fact, the four are still quite good, but why should not all be done",-0.100000001,0.300000012
"这电影的主题是什么。。。好囧","What is the theme of this movie? . . So embarrassed",0.100000001,-0.400000006
"这电影的结尾变成了环保宣传片，太突兀了…范伟那故事有点意思，丹丹阿姨那个就是被配乐感动了一下，至于中间的那个，真不知道导演在想什么了…","The end of the movie into an environmental promotion, too obtrusive ... Fan Wei story a bit mean, Aunt Dandan that is moved by the soundtrack, as for the middle, I really do not know what the director is thinking ...",0.800000012,-0.5
"这电影看完不费脑子 挺好","This movie is not very good after reading",0.5,-0.699999988
"这电影看的真值啊！如果从类型上看，一部电影的钱等于三部电影（正常冯氏喜剧及公益广告及冷笑话）；从段落上看，一部电影的钱等于8部电影（三个带有冯氏幽默的微电影及四个公益广告及一个冷笑话，还不算数不过来的植入广告）","This film to see the true value ah! If you look at the genre, the money for one movie is equal to three movies (normal Feng's comedy and public service announcements and joke); from the paragraph's perspective, a movie's money equals eight movies (three with Feng's humor Of the micro-film and four public service ads and a joke, not counting the implanted ads)",0.300000012,-0.200000003
"这电影究竟想表达的是什么？","What exactly does the film want to express?",-0.300000012,0.400000006
"这电影讲了什么？不如去马路边花两小时观看逛街的人流。","What did this movie say? It is better to spend two hours by the road to watch the flow of people shopping.",-0.5,0.100000001
"这电影还是相见不如怀念吧","This film is better to miss it",-0.400000006,0.200000003
"这电影还行 如果不是花钱去电影院看的","This movie is OK if you do not pay to go to the cinema to see",0.200000003,-0.300000012
"这电影都没上映怎么那么多评论？","This movie did not show how so many comments?",0.100000001,-0.300000012
"这番苦口婆心掏心掏肺真的没什么好鄙视的，冯导也是拿出做年夜饭的妈妈的心在做电影了，但这种真诚，不等于就成就了好电影。编剧是作家，往往会进入一个圈子，他们像很多高档的演员在读作家的文章，然后没然后了。而且这还是一片社会版的杂文。这种担忧也放到韩寒即将导的那部片子里。。。一切都顺便。","This time I earnestly dig out the lung really no scruples, Feng guide is also out of my mother's heart to do a movie, but such a sincere, does not mean that a good movie. Screenwriters are writers who tend to get into a circle where they read articles of writers like many upscale actors and then come on. And this is still a social version of the essay. This concern is also about Han Han's forthcoming film. . . Everything by the way.",-0.100000001,0.100000001
"这真是3个小品。真太忽悠人了。。","This is really three sketches. Really bluff people. .",0.100000001,-0.200000003
"这真的是电影，不是短片合集么............","This is really a movie, not a short film collection ............",-0.600000024,0.100000001
"这种主要依靠风景、道具来提升观赏性外加各种植入广告的电影看的我真笑不起来，除去范大师的清官，通篇各种浮夸的表演，葛优的老脸、李小璐的事业线，冯导和王编昧着良心依旧走在时代的前列腺。雅还是俗关我屁事，好好讲故事才是正事。别成全自己，恶心别人！","This mainly rely on the scenery, props to enhance the ornamental plus a variety of implanted ads to see the movie to see I really can not laugh, except Master Fan Qing Guan, throughout the various exaggerated performances, Ge You old face, Li Xiaolu career lines, Feng guide and Wang compose a conscience is still walking in the era of the prostate. Ya or vulgar off my fart, good storyteller is a good business. Do not be yourself, disgusting others!",0.200000003,-0.5
"这种冯氏喜剧已经不能满足当今观众的胃口了  虽然导演一心想将电影的讽刺上升到人文高度  但是  处理不够 只会让人觉得矫揉造作 所以一整部电影看起来更像是几个小品的集合体","This Feng's comedy has been unable to meet the appetite of today's audience Although the director bent on the irony of the movie up to the human level, but not enough to deal with just make people feel so artificial, so the whole movie looks more like a collection of several sketches",0.699999988,-0.600000024
"这种剧本，真不知道冯和葛怎么会接","This script, I really do not know how Feng and Ge will pick up",0.200000003,-0.200000003
"这种惊世烂片再不看就没机会啦","This stunning movie no chance no longer see it",-0.5,0.200000003
"这种烂片能被洗白到三星，豆瓣果然充斥了水军，我来拉一下分数，实乃业界良心！！！","This bad film can be washed white to Samsung, Douban really filled the navy, I'll pull the score, it is the industry conscience! ! !",0.899999976,-0.5
"这种烂电影怎么还能找到那么多生硬植入的广告","How can such a bad movie find so many implacable ads?",-0.899999976,0.400000006
"这种电影开心就好，太较真就没意思了","This movie is happy, too boring to be boring",-0.200000003,0.200000003
"这种贺岁片就像春晚，无论好坏都会习惯性的去看，其实没有评论的那么糟，至少我个人这样认为。","This New Year film is like the Spring Festival Gala, regardless of good or bad will be habitual to see, in fact, no comment so bad, at least I personally think so.",-0.699999988,0.300000012
"这种郁闷到不行纠结到蛋疼的事后就需要看点俗不拉叽的东西。","This depressed to not tangled to the egg pain after the incident need to see something vulgar does not pull grumble things.",0.600000024,-0.100000001
"这种高雅的喜剧没看出多少笑点，可能是我太俗了吧。另外，冯导是个高级黑！","This elegant comedy did not see how many jokes, it may be I am too vulgar it. In addition, Feng guide is a senior black!",0.200000003,-0.400000006
"这算是久瓶装新酒换汤不换药么，和甲方乙方有啥区别？还没甲方乙方拍的好","This is a long time to change the bottle of new wine, what is the difference between Party B and Party A? Party B is not good yet",0.100000001,-0.200000003
"这算是魔幻现实主义还是讽刺喜剧？悲剧吧，电影的悲剧。宋丹丹那一段还算可以，最后一段算是警醒。其他的，一派闹剧，荒诞剧。","Is this magical realism or satirical comedy? Tragedy, movie tragedy. Song Dandan that period is OK, the last paragraph be awakened. Other, a farce, absurd drama.",0.100000001,-0.100000001
"这篇王朔的创意已经看过了几遍，从三T公司，到甲方乙方，再到私人订制，经历了小20年时间旅行。我在上海的电影院看了这部电影，站在影院卫生间门口听南方人说这是一部烂片，太多广告很轻浮。我猜是南方人不太懂北方人的幽默，一直觉得喜剧电影非常难拍，所以对冯小刚很尊重。冯导参透了人际关系中的","This Wang Shuo's idea has been read several times, from three T company, Party A, Party B, to private custom, has experienced a small 20-year trip. I saw this movie in Shanghai's cinema and stood in front of the cinema bathroom to hear the southerners say it was a bad movie. Too many advertisements are frivolous. I guess it is Southerners do not understand the humor of the northerners, has always felt that comedy movies are very difficult to shoot, so respect for Feng Xiaogang. Feng guide through the interpersonal relationships",0.200000003,-0.200000003
"这结局跟前面不搭嘎啊","This outcome is not in front of Ga ah",0.300000012,-0.699999988
"这肯定不能算是电影艺术，但或许是一个行为艺术，把观众当傻逼也能赚票房的行为艺术。","This certainly can not be considered a movie art, but perhaps it is a performance art that uses the audience as a sucker to earn the box office.",0.100000001,-0.600000024
"这要去电影院花钱买票看就真亏了","This is really going to the cinema to buy tickets to see really lost",0.200000003,-0.300000012
"这要是宣传教育片儿吧 兴许我就打三星 但问题是作为喜剧片儿 不让人笑成大沙币就不高兴","If this is propaganda and education film, let's play Samsung, but the problem is not as a comedy",-0.200000003,0.400000006
"这让我想起了2010的世博，没看后悔，看了更后悔。","This reminds me of the 2010 World Expo, did not look regret, read more regret.",-0.300000012,0.5
"这让我想起来初中的时候写作文没题材了，拿小学时候写过的还不错的作文重新写一遍来救场，三颗星不能再多","It reminds me of junior high school when writing no subject matter, and when I was in elementary school wrote a good composition to write again to save the field, three stars can no longer",0.300000012,-0.100000001
"这评分是闹哪样呀 还打算带着老妈去看的说 哎","This score is what kind of trouble is also going to take the mother to see that hey",-0.5,0.5
"这货叫电影 还要小品做什么","This movie called the movie also sketch what to do",-0.699999988,0.200000003
"这货是科教片","This is a science and education film",-0.300000012,0.5
"这起码是一部良心之作，延续了冯氏一贯的嘲讽。漫天的植入广告有些猖狂但不生硬，三个故事互不搭边但内核一致。可以忽略此片作为电影的价值，其价值更多来自于冯小刚想对这个世界说点儿什么，而且说到了点儿上。","This is, at the very least, a conscience that continues Feng's usual mockery. Some of the wild implanted ads rampant but not blunt, the three stories do not take the edge but the same core. Can ignore the value of this film as a movie, its value comes more from Feng Xiaogang want to say something to this world, but also said a little bit.",0.5,-0.600000024
"这跟甲方乙方有多大区别？","Party B with this party how much difference?",-0.100000001,0.100000001
"这跟顽主有区别？","This is different from the covetous?",0.100000001,-0.100000001
"这还不够现实","This is not realistic enough",0.300000012,-0.800000012
"这还是贺岁喜剧电影么？！看了真没开心起来！","Is this a New Year's comedy movie? ! Looked really happy!",-0.100000001,0.400000006
"这部2013-2014唯一一部的喜剧贺岁片一定大卖，电影公司为什么不多排一些喜剧在贺岁档呢？","This is only the 2013-2014 comedy New Year movie must sell, why the movie company does not arrange some comedy Lunar New Year stalls?",0.5,-0.300000012
"这部大杂烩就像是冯小刚的个人杂记，可惜还达不到一篇优秀散文形散神不散的精髓。冯导干预现实的想法太多，反贪、贫困县、私人会所、老龄社会，最后还煞有介事地环保起来，仓促地像早泄，自己爽了，看的人不明所以，主题太散乱。喷电影和文艺的那段，想当初王朔也是这样喷文学的，陈词滥调，还是服老吧","This hodgepodge is like Feng Xiaogang's personal diary, but unfortunately also failed to reach the essence of an excellent essay fragmented. Feng guide the reality of too many ideas, anti-corruption, poverty-stricken counties, private clubs, the elderly society, and finally apparently environmental protection together, hastily like premature ejaculation, their cool, people do not see the so-so, the topic is too messy. Spread the movie and art that period, think of the original Wang Shuo is also spray literature, cliche, or serve it old",0.400000006,-0.200000003
"这部片子可能从喜剧角度来说的确一般，但是我觉得他所想表达的是透过换位思考所带给我们的一些反思，只不过在这个浮躁的社会，很多人并没有理解王朔或者冯小刚他们真正想给我们看的~很可惜导演到最后为了想让大家看懂还特地降低意境，通过4个主演把本片要表达的东西特地用白话说了一遍。","This film may indeed comedy point of view, but I think what he wants to express is through reflection empathy brought us some reflection, but in this impetuous society, many people do not understand Wang Shuo or Feng Xiaogang They really want to see us ~ Unfortunately, the director in the end in order to let everyone understand also specially reduce the mood, through the four starring the film to express things in vernacular specifically said it again.",0.200000003,-0.200000003
"这部片子应该是冯小刚的耻辱吧！","This film should be a shame Feng Xiaogang it!",0.5,-0.5
"这部片子开创了一个新的纪元，原来这种情节都可以拍成电影来赚大钱。三十年内恐怕是没人能够看懂这部电影到底是要讲什么的，冯导成功转型进军影坛先锋界","The film opened a new era, the original plot can be made into a movie to make a lot of money. I am afraid that within thirty years no one can understand what this film is about to say, Feng guide the successful transformation into the film pioneer community",0.200000003,-0.300000012
"这部电影 看了几次忘了  不过每次都是看几分钟","The movie has been forgotten several times, but every time I watch for a few minutes",0.600000024,-0.5
"这部电影，就是百态丑人的集合。句号。","This movie is a collection of hundreds of ugly people. period.",0.300000012,-0.100000001
"这部电影不错，很好笑，只是比较缺乏创新，类似甲方乙方，不知道为什么骂声一片。。。","This movie is not bad, it's funny, it's just a lack of innovation, similar to Party A and Party B, I do not know why I condemned. . .",0.800000012,-0.100000001
"这部电影争议性比较大感觉，全场有哈哈大笑也有纹丝不动的，但是个人觉得随便怎么样都比泰囧强，要说为什么这样比较，泰囧除了现在记得是在泰国拍的，没什么印象，而这片在后面几十分钟让自己感动到沉默的地方","This movie is a controversial feeling more, the audience laughed there are motionless, but personally feel that whatever is more than Thai 囧 strong, to say why such a comparison, Thai embarrassed now remember in Thailand is not taken, no impression , And this piece in the back dozens of minutes so that they moved to silence",0.800000012,-0.600000024
"这部电影唯一的良心之处在于没有拍成3d来骗钱。","The movie's only conscience is that it did not make 3d to get money.",0.800000012,-0.600000024
"这部电影在某种程度可以跟小时代有一比较了。真心没笑点，在家百度影音看的，没有必要糟蹋钱去电影院看。台词中就是 什么是有钱人，有钱人就是除了吃饭不要人喂，做爱自己亲力亲为，其他都要别人来做。最后就是冯小刚这部电影是 糟蹋了自己，恶心了观众","To some extent this movie can be compared with the younger generation. Really laugh, at home watching Baidu video, there is no need to waste money to go to the cinema to see. What is the line in the line is the rich, the rich is that in addition to eating do not feed, love their own dear ones, others have to do others. Finally, Feng Xiaogang this movie is ruined himself, disgusting audience",-0.400000006,0.100000001
"这部电影太得罪人了所以一大帮水军给差评啊~王朔还是那个王朔，是甲方乙方2.0版本，更有情怀和社会责任感。赞~","This movie is too much to blame people so a large number of poor water to the military rating ah ~ Wang Shuo Wang Shuo or that party is Party B version 2.0, more feelings and social responsibility. Like ~",0.100000001,-0.100000001
"这部电影就是。。。我看完想不太起来讲了什么了。。。真心抱歉。。。","This movie is. . . I do not know what I have read. . . Really sorry. . .",0.100000001,-0.600000024
"这部电影想寓意社会的一些现实，但是不够明晰。.最后道歉那段和前面的内容有点连接不上，突兀了。","This movie wants to imply some reality in society, but it is not clear enough. The last apology was not connected to the previous one, abrupt.",0.100000001,-0.600000024
"这部电影本质上并不是小说，而是一篇冯、王二愤青吐槽的杂文。想明白这点，其实电影还不错，至少把很多我们普通人想说的变成了大声广播了出来。","This film is not in essence a novel, but an essay by Feng and Wang Erren. Want to understand this, in fact, the movie is not bad, at least a lot of what we ordinary people want to say into a loud broadcast out.",0.200000003,-0.300000012
"这部电影确实就是成全别人，恶心自己啊～今年看过最无聊的电影，没有之一～我觉得小时代都比这个强！全场最搞笑的地方就是，散场的时候，一姐姐和一大哥说，哎，醒醒啊，都散场了，别睡了～","This movie really is to fulfill others, nausea themselves ah ~ read the most boring movie this year, not one ~ I think the younger generation than this strong! The most funny place is the audience, when the game, a sister and a big brother, hey, wake up ah, are scattered, and do not sleep ~",0.200000003,-0.200000003
"这部电影要是个不知名的导演拍是不是就是五星了？第三段追求雅的这个故事讽刺了多少装逼的人。真烦影评人天天解构啊，艺术啊，意识啊之类的东西。电影啊本来可没那么多负重，我觉得冯小刚说到我心坎里了。本来这也就是个四星的电影，我就给五星，有人拉低，那我就拉高！","If this movie is an unknown director shoot is not a five-star? The third paragraph of the pursuit of Ya's story ironically how many people forced to force. Really annoying commentators deconstruct every day ah, art ah, ah consciousness and the like. Movie ah might not so much weight, I think Feng Xiaogang said my heart. Originally, this is a four-star movie, I gave five-star, someone pulled down, then I pulled high!",0.5,-0.100000001
"这部让人感觉连看了三集迷你剧的春晚小品大串烧本来可以有一个让结构不那么支离破碎的结尾，可惜最后导演用结尾说的是：抱歉，我真要赚钱。","This is the feeling of even watching the three episodes mini-drama Spring Festival Pieces Yamaha could have been a structure so fragmented ending, but the end of the director said at the end: Sorry, I really want to make money.",0.300000012,-0.800000012
"这部贺岁我不是很喜欢，我觉得可能是编剧最差的一部。说深刻，比不上1942或唐山；将幽默吧，更无法和早期的比。就是这么一个很牵强的定位，让我别扭的看完了这部电影。这几年的电影当中，我一直觉得非诚勿扰系列是我比较喜欢的，幽默元素并且不乏对于人生的探讨。","I am not very fond of this Lunar New Year, I think it may be the worst writer. Profound, less than 1942 or Tangshan; will be humorous, but can not be compared with the early. It is such a very far-fetched position that I am awkward to read the movie. Among the films of the past few years, I always felt that you are the one I like, the humorous elements and there is no lack of discussion about life.",0.300000012,-0.200000003
"这都什么跟什么呀，结局这个主旋律剪得不伦不类，境界太高深实在看不懂","What are these with what ah, the outcome of this theme is neither fish nor fowl, the realm is too high really do not understand",0.300000012,-0.800000012
"这都拍的什么玩意啊。看在范伟的面子上加一颗星。","What are the photos of this shoot ah. Look at Fan Wei's face plus a star.",-0.800000012,0.100000001
"这都是啥啥啥。。。","This is what what Han what. . .",-0.300000012,0.699999988
"这里的几个小品故事穿起来的，刚开始我看着觉得没什么意思，知道最后的煽情部分才让我眼镜湿润了","Here's a few sketch stories to wear together, I just started looking at that meaningless, knowing that the last sensational part of my glasses wet",0.600000024,-0.200000003
"进影院看过的最难看电影top5.。。","Into the theater seen the most ugly movie top5 .. .",0.600000024,-0.600000024
"进来检查，两项豆渣提名，我已不用再说什么了。只是最佳电影歌曲的提名是怎么回事?","Come in check, two okara nomination, I no longer have to say anything. Just the best movie song nomination is how is it?",-0.300000012,0.300000012
"远不如当年的大腕，甲方乙方，冯氏喜剧已经走上末路了。。","Far less than the biggest names of the year, Party B, Feng's comedy has come to an end. .",-0.100000001,0.400000006
"远不如当年的甲方乙方","Far less than the Party A Party B of the year",-0.100000001,0.200000003
"远不如甲方乙方 想把电影拍成说教片 怪不得观众不买账","Far better than Party A, Party B wants to make a movie film without saying that the audience do not buy it",-0.800000012,0.400000006
"远低于预期，剧情太一般了。。。唉","Much lower than expected, the story is too general. . . Ugh",0.100000001,-0.200000003
"远没有2000年前的电影看起来更过瘾，或许是时代变了，好于预期，但没有那么好。","Far less 2000 years ago, the movie looks more enjoyable, perhaps the times have changed, better than expected, but not so good.",0.899999976,-0.400000006
"远没甲方乙方好。","Party B is far from a good side.",-0.200000003,0.400000006
"远远达不到甲方乙方到今天的活期利率，利率是负数。","Far below the current interest rate of Party A to Party B today, the interest rate is negative.",0.300000012,-0.699999988
"违心之作","Violation of",0.200000003,-0.899999976
"连富春的美工都没必过还好没做成3d","Lian Fuchun's art did not have to make it fortunately did not make 3d",0.200000003,-0.5
"连条贯穿主线的都找不到。看到后面已经开始玩手机了。。。。除了几位具有个人魅力的卖力演出。。我真看不出这电影是诚意之作","Even through the main line can not find. I saw the back already started to play the phone. . . . In addition to a few charismatic hard work performance. . I really can not tell if this movie is a good idea",0.100000001,-0.200000003
"连贯性略差","Coherence slightly worse",0.100000001,-0.5
"迷之结局，我太菜，看不懂","The outcome of the fans, I too dish, do not understand",0.800000012,-0.5
"迷影网彻底完蛋了。","Fan network completely finished.",-0.600000024,0.100000001
"退化了好多 这是喜剧么倒还蛮深刻","Degradation of a lot of comedy it down quite profound",-0.100000001,0.800000012
"退票","Refund",0.100000001,-0.300000012
"退票！！！","Refund! ! !",0.100000001,-0.600000024
"适合我的冷幽默，这剧本就不是用来搞笑的。","Suitable for my cold humor, this script is not used to funny.",-0.5,0.300000012
