"Chinese.origin.data","Google.translated.data","Google.Chinese.sentiment.analysis.score.base.on.Chinese.origin.data.","Google.English.sentiment.analysis.score.base.on.Google.translated.data."
"看到这么低的打分我也没想到 我倒觉得还不错 至少题材还算新颖 里面也有很多话值得深思 喜欢看这样的电影 大概我太俗吧。","I saw such a low score I did not think I think pretty good, at least fairly new theme there are many words worth pondering like watching such a movie I am too vulgar about it.",0.800000012,-0.800000012
"看名字和海报我就猜到故事的情节了，有讽刺现今社会和人们，想做到新颖，其实很俗套，没有让人哈哈一笑的情节，但也不失为一个喜剧片","Look at the name and poster I guess the plot of the story, there are ironic in today's society and people, want to be innovative, in fact, very cliche, no laughter plot, but also a loss of a comedy",0.800000012,-0.800000012
"看完以后觉得很蠢，想念大碗想念甲方乙方","After reading that stupid, miss the big bowl miss Party B",0.600000024,-0.600000024
"看完冯导和水军们的骂战再看电影，觉得电影还是没说的那么差，最后的时间都去哪了，真的是猛戳我泪点的歌。","Watching Feng Guodong and the navy's war of words and then watch the movie, I feel the movie did not say so bad, where the last time gone, really punctuality I punctuated song.",-0.800000012,0.600000024
"看完电影瞬间就肚子疼了，故事人物有点苍茫，情节有点苍白，总体效果有点苍凉……","After watching the movie instantly stomachache, the story a little bit vast, the plot a bit pale, the overall effect a bit desolate ...",0.899999976,-0.699999988
"看得出来导演有很多东西想表达，但方式也太肤浅了","It can be seen that there are many things directors want to express, but the way is too superficial",0.699999988,-0.699999988
"看得出来电影想给人带来什么的意义，但却没能非常深入人心。","Can see what the movie wants to bring people the meaning, but did not get very popular.",0.899999976,-0.699999988
"看玩笑了，呵呵","Look joking, huh, huh",0.600000024,-0.600000024
"看电影时一直在笑，每段故事的主角都演的很到位，看到了讽刺，听到了吐槽，这是部贺岁片，不是文艺片，足够了！","Watching the movie has been laughing, the protagonist of each story plays are in place, saw the irony, I heard Tucao, this is New Year's films, not art films, enough!",0.699999988,-0.699999988
"看的时候也挺乐呵的，就是和当年的 甲方乙方 比差远了。","Looked quite good time, that is, when the Party B than the far worse.",0.699999988,-0.899999976
"看看枪版就好了，最后一段真是太矫情了……","Look at the gun version just fine, the last paragraph is really too hypocritical ... ...",0.699999988,-0.899999976
"看着乐一乐就可以了，两颗心吧。","Watching music fun, two hearts.",-0.600000024,0.699999988
"看着有些累，最后道歉篇有点牵强，但我的确应该像大自然道歉","Looking tired, the last piece of apology is a little far-fetched, but I really should apologize like Mother Nature",0.800000012,-0.600000024
"看着段子都真心笑不出来，整体感觉不好。","Duan are really looking at the laugh, the overall feeling is not good.",0.600000024,-0.699999988
"看着比较糟心，没有以前的灵气，问题倒是一针见血，就是立场有点尖酸刻薄，落于下乘了？","Looked rather bad, there is no previous Aura, the problem touches sharply, is the position a bit harsh, fall under the multiplied?",0.600000024,-0.600000024
"看着笑笑蛮好 电影院平安夜还一人送一袋零食 还抽IPAD 可惜没抽到我尼玛","Looked smiled pretty good movie theater Christmas Eve also sent a bag of snacks also pumping IPAD Unfortunately, did not give my Nima",0.800000012,-0.699999988
"看第二遍的时候觉得导演意图正能量，就是结局太做作。","See the second time I think the director intends positive energy, that is, the outcome is too contrived.",0.600000024,-0.899999976
"看起来挺搞笑，现在人不就缺点高兴的事儿吗","Looks funny, now people are not pleased with the shortcomings it",0.800000012,-0.699999988
"看过了   都是某人害我心情不好去看的  丹姐还是那么有趣  不过还是和泰囧似的  三俗","I've seen it all because of my bad mood to see Dan sister or so interesting, but still Thai and embarrassed like the three vulgar",0.800000012,-0.600000024
"看过了，也不是那么差劲吧，唯一的败笔在于，布景啥的太上档次，有点假，你必须一遍抽五块钱的烟，喝两块钱的啤酒，一遍谈论二十万的高雅上档次，才有那种嘲讽感。","Read it, is not so bad it, the only flaw is that scenery is too upscale, a bit fake, you have to smoke five dollars a cigarette, drink two dollars of beer, talk about two hundred thousand elegant again Grade, have the kind of irony.",-0.800000012,0.899999976
"看过甲方乙方再看这个完全无感，情节也水，好在演员还算喜欢。","A party B read seen this completely senseless, the plot is also water, but fortunately the actor still likes.",0.800000012,-0.800000012
"看这片继续下去的唯一动力是想看看这片究竟有多烂","The only driving force behind watching this film is to see how bad it is",0.800000012,-0.699999988
"真不咋的，剧情毫无创意，和甲方一方一个路子，桥段插入生硬，给个辛苦分","Really not ye, the plot no idea, and Party A one way, the bridge into blunt, to a hard point",0.800000012,-0.699999988
"真不怪观众不买账 最后那一段就高大上了吗  /","It's not surprising that the audience did not buy the last paragraph on the tall /",0.699999988,-0.699999988
"真心一般，我能看一半之后睡觉，隔几天再看，","Sincere general, I can see half after sleep, look at every few days,",-0.600000024,0.800000012
"真心一般般","Sincere general",-0.600000024,0.699999988
"真心点赞，2013社会事件全回顾，不知道为啥评分那么低，从某些意义上讲超过泰囧","Really kind praise, 2013 social events all review, do not know why the score so low, in some sense, more than Thai 囧",-0.699999988,0.699999988
"真心烂到家的一部电影 我都不知道好看的地方在哪里 实在无语","I really do not know where a good movie is really speechless",-0.899999976,0.600000024
"真心的很一般","Really sincere",-0.600000024,0.800000012
"真挺乱的故事，贫得不够味儿","Truly chaotic story, poor enough to taste",0.600000024,-0.800000012
"真是难看死了…坐在那里看都觉得尴尬","Really ugly dead ... sat there looking embarrassed",0.699999988,-0.600000024
"真正拥有的时候才会吝啬付出","When you really have to pay stingy",0.600000024,-0.699999988
"真正的經典是從情節本身教人深省, 一副教育人民大眾的心態, 只會生出家長式教育而是不一部好電影.","The real classic is to teach people from the plot itself profound, a mentality of educating the public, will only give birth to paternal education but not a good movie.",0.699999988,-0.800000012
"真没有网评的那么差，就是故事情节发展有点慢，三个故事不够连贯","There is really no net appraisal so poor, that is, the development of the story a bit slow, the three stories are not coherent",0.800000012,-0.899999976
"真烂真好看","Really rotten really nice",0.800000012,-0.600000024
"真的 很差，感觉是逼着你笑但笑不出来，很做作。","Really poor feeling is forcing you to laugh but can not laugh, very good.",0.600000024,-0.699999988
"真的不怎么样 只有有些台词不错","Really not very good, only some lines are good",0.600000024,-0.600000024
"真的感觉和甲方乙方太像了，故事细节倒是有创新，不过 和预期比差了点。。。","Really feel and Party B is too similar, the details of the story is innovative, but worse than expected. . .",0.800000012,-0.600000024
"真的是不伦不类~~前面一段我就当看贺岁片看，可是它不搞笑~后面又来了一段提升到社会环保，生态文明~无语！！","Really nondescript ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~! !",-0.800000012,0.600000024
"睡着几次，一分给我喜欢的葛大爷，一分给我曾经喜欢的王大作家，一分给大老远来请我看电影的弟弟","Asleep a few times, a point to my favorite Ge Grandpa, a point I once loved Wang Da writers, a bit to all the way to invite me to see the movie's brother",-0.800000012,0.800000012
"短片喜剧，连贯性不强，故事情节仓促。","Short film comedy, coherence is not strong, the plot is short.",0.699999988,-0.800000012
"确实不值一看","Really not worth a look",0.699999988,-0.800000012
"确实不叫电影","Really do not call the movie",0.800000012,-0.600000024
"确实不咋地，掉智商哈","Really not good, out of IQ Kazakhstan",0.800000012,-0.800000012
"确实不咋地，除了第一段范围的表演还可圈点外，其余的都太造作。","Really not good, in addition to the performance of the first paragraph can also be punctuated, the rest are too made.",0.600000024,-0.800000012
"确实不咋地啊","Really not good ah",0.699999988,-0.600000024
"确实不够好，笑料一般","Really not good enough, jokes in general",0.600000024,-0.899999976
"确实不好看","It does not look good",0.699999988,-0.699999988
"确实差强人意！","Really unsatisfactory!",0.699999988,-0.899999976
"确实很烂","Really bad",0.699999988,-0.800000012
"确实很烂。。。","Really bad. . .",0.699999988,-0.800000012
"确实没想象中的那么棒，剧情衔接很生硬，看着没那么顺，雅过敏那段看着都有点蒙儿，结尾道歉部分又感觉接得太别扭了。","Really did not imagine so good, the plot convergence is very stiff, looking not so smooth, Ya allergy that period looked a little blind, the end apology part and then feel too awkward.",0.899999976,-0.800000012
"确实满风格化，确实是烂片。","Indeed full of style, really bad film.",0.899999976,-0.699999988
"确实相当一般，重复甲方乙方。","Really quite general, repeat Party B Party B.",-0.699999988,0.600000024
"确实糟心啊，毫无诚意","Really bad ah, no sincerity",0.800000012,-0.899999976
"私人定制刷新了我在电影院看过的烂片的下限，好久没有看过烂成这样的烂片了","Private custom refresh I saw in the cinema of the lower limit of the film, for a long time have not seen rotten into such a rotten film",0.699999988,-0.800000012
"私人定制温馨提示，此片全程尿点观影前放心喝水，同时影片编导体贴细心为防止散场时发生踩踏事故，片终前20分钟观众即可有秩序的离场，有耐心的朋友也可细细品味这20分钟的公益短片之向大自然妈妈说声对不起。","Personal custom tips, this film full of urine point before watching the rest assured that drinking water, while filming guide carefully attached to prevent stampede in the event of staging end of the film 20 minutes before the orderly departure of the audience, patient friends can also be Savor this 20-minute public service video Mother Mother said sorry.",0.800000012,-0.600000024
"私人订制这件事充分证明不允许异见存在这个病已经深入骨髓了！","Private custom It fully proves that no dissent exists The disease has deep marrow!",-0.699999988,0.899999976
"稍有失望","Slight disappointment",-0.699999988,0.800000012
"突然对冯导春晚有了期待，王朔本子骂想骂的人。","Suddenly Feng Zhichun had expectations, Wang Shuo scolded want to criticize the book.",0.600000024,-0.600000024
"立意不错 表现手法不尽如人意","Good intentions Expression performance is not satisfactory",0.899999976,-0.699999988
"立意不错，演技浮夸，故事不完整","Good intentions, acting exaggerated, the story is not complete",0.800000012,-0.600000024
"立意是不错，可惜故事讲得太生硬，只能算是乐一乐的片","Conception is good, but unfortunately the story is too rigid, can only be considered a happy piece",0.800000012,-0.600000024
"笑点不多 失望 故事生拼硬凑","Joking little disappointment story hard fight hard",-0.699999988,0.600000024
"笑点不足 最后的说教式反思格格不入 但是看得出冯导是一个有责任的电影人","Lack of laughs Final pretentious reflections out of tune but can see Feng guide is a responsible filmmaker",0.600000024,-0.699999988
"笑点太低俗了 演技好做作","Joking is too vulgar acting is good at doing",0.600000024,-0.699999988
"笑点太少，创意毫无！","Too little jokes, no creativity!",0.800000012,-0.800000012
"笑点泪点全无 电影有木有结尾呢~~~~纠结·····","No point in tears, no film, there is no end of the wood ~ ~ ~ ~ tangled ...",0.600000024,-0.800000012
"笑点牵强，说教模式生硬，剧情没看点","Mockery far-fetched, preaching patterns blunt, the plot did not look good",0.600000024,-0.899999976
"第一个故事其实有点暗讽当今社会官风的，第二个太俗，第三个睡着了，最后的道歉全场沉默了。","The first story is actually a bit satirical today's official style, the second is too vulgar, the third fell asleep, the final apology was silent.",0.699999988,-0.800000012
"第一个故事很棒，第二个故事拖节奏，第三个故事有点意思，结尾的道歉情怀太突兀","The first story is awesome, the second is a tempo, the third is a bit of a story, and the apology at the end is too abrupt",0.800000012,-0.600000024
"第一个故事还可以，越往后看越矫情了。。。","The first story is OK, the more you look after the more hypocritical. . .",0.600000024,-0.600000024
"第一个故事还好，第二个故事凑活，剩下的就实在是糊弄观众了","The first story is better, the second story is alive, the rest is really fooling the audience",0.600000024,-0.899999976
"第一个故事还带着惊喜看了下去，越往后越矫情","The first story also looked down with a surprise, the more the more hypocritical later",0.899999976,-0.600000024
"第一个故事还挺可爱的，结果特么越拍越离谱","The first story is quite lovely, the results of the more special the more outrageous",-0.800000012,0.800000012
"第一个故事还行，后面几个故事就吐槽了，不过也别太较真，贺岁片就是来骗钱的，anyway，两个女主角身材不错啊擦。","The first story is OK, behind a few stories to Tucao, but also do not be too serious, New Year film is to lie to money, anyway, two actress good body rub ah.",0.899999976,-0.600000024
"第一幕比较好看，第二幕的愿望有些荒诞，第三幕设计得很牵强","The first act is more attractive, the second act is somewhat absurd, and the third one is very far-fetched",0.800000012,-0.800000012
"第一感觉就是怎么又学甲方乙方，三个故事的话题度是够了，整个凑在一起却是不得味，最后公益那段太生硬，像电影学院学生作品","The first feeling is how to learn from Party A and Party B, the degree of topic of three stories is enough, the whole together but it is unflattering, and finally public section that too hard, like Film Academy student works",0.699999988,-0.600000024
"第一段勉强过关，其余烂爆了。","Barely pass the first paragraph, the rest rotten burst.",0.600000024,-0.800000012
"第一段和最后一段故事觉得不错，关于俗与雅那段无聊得要命","The first paragraph and the last paragraph of the story feel good, about vulgar and ya section boring terrible",0.600000024,-0.800000012
"第一段和第三段笑抽了对第二段和结局无感","The first and third paragraphs laughed and felt no emotion in the second paragraph",0.600000024,-0.800000012
"第一段差强人意，第二段不知所云，第三段毫无新意，道歉篇格格不入，总体两个字:浮夸。","The first paragraph unsatisfactory, the second paragraph unintelligible, the third paragraph nothing new, apology articles out of tune, the overall word: exaggerated.",0.600000024,-0.899999976
"第一段还行， 第二段有点荒诞， 第三段上开始装逼，最后道歉的那部分逼格升华，最最后的段子太老了","The first paragraph is OK, the second paragraph is a bit absurd, the third paragraph began to install force, the last part of the apology sublimate sublimation, the last paragraph is too old",0.600000024,-0.800000012
"第三个故事和向大自然道歉不错，前两个故事就太荒诞了。。","The third story and apologize to nature is good, the first two stories are too absurd. .",0.899999976,-0.600000024
"第二个故事比较有意思 结尾鸡肋","The second story is more interesting end tasteless",0.600000024,-0.800000012
"第二段看得有些无聊，最后的番外挺有感触的，但是跟前面好像没多大联系。","See the second paragraph of some boring, the last fan was very touching, but did not seem much contact with the front.",0.899999976,-0.699999988
"简单粗暴，就是想卖高票房。","Simple and rude, is to sell high box office.",0.800000012,-0.800000012
"简直就是，成全自己，恶心别人。","Simply, fulfill oneself, disgust others.",-0.800000012,0.800000012
"纯乐呵，有点乱，故事不连贯不习惯啊","Pure music Oh, a bit chaotic, the story is not used to not coherent ah",0.600000024,-0.899999976
"纯属无聊时候的消磨时间","Purely boring time to kill time",0.899999976,-0.899999976
"纯当笑料，现代人的白日梦","Pure joke, the daydream of modern people",0.699999988,-0.800000012
"纯支持 不会再到电影院支持冯导的片子了","Pure support will no longer go to the cinema to support Feng guide film",0.899999976,-0.600000024
"纯粹当喜剧看就不会失望。","Purely when the comedy look will not be disappointed.",-0.800000012,0.600000024
"纯粹爆米花电影，要情节没情节，要美女没美女","Pure popcorn movie, the plot is not the plot, the beauty is no beauty",0.800000012,-0.899999976
"终于明白华谊兄弟这几天为什么跌的很惨了。","Huayi Brothers finally understand why these days fell miserable.",0.899999976,-0.899999976
"终于看了，还真是不咋地","Finally read, really is not good",0.899999976,-0.600000024
"结尾令我回味","I am aftertaste end aftertaste",0.899999976,-0.600000024
"结尾太突兀，感觉有些多余。","Too awful at the end, feeling a little extra.",0.699999988,-0.600000024
"结尾太突兀了，感觉是没内容了，随意加的","The ending is too abrupt, feeling no content, free to add",0.600000024,-0.800000012
"结尾太装B 创意可以，就是不好圆","B is too creative at the end of the installation is not good round",0.800000012,-0.699999988
"结尾很震撼","The end is very shocking",0.899999976,-0.800000012
"结尾虽然有意义但是突然改深沉有点不适应，还好中间乐了几次，心情转好啦","Although meaningful at the end, but suddenly change a little deep does not adapt, but fortunately the middle of a few times, the mood turn for the better",0.800000012,-0.699999988
"结尾败笔   黑的好好的干嘛变白脸  审核过不了么","Finding a good deal of defeat black face white face audits too much",-0.699999988,0.699999988
"结尾跟环保联系得也太生硬牵强了吧  不过影片中有句话很喜欢 ——昆曲芭蕾就是雅 宫廷就是高  那是文物观 不是艺术观","The end of the contact with the environmental protection is also too stiff forced it, but the film has a lot of words like - Kunqu Opera is the palace is Ya Elegance is the concept of cultural objects is not art",0.699999988,-0.699999988
"结局太突兀了","The outcome is too abrupt",0.600000024,-0.800000012
"结局太突兀了，广告太多了，中间情节感染力不够。","The outcome is too abrupt, too many ads, not enough infectious in the middle of the plot.",0.600000024,-0.899999976
"结局好乱入","The outcome is messy",0.699999988,-0.699999988
"结局想提高片子高度 适得其反","The ending wants to improve the film's height to be counterproductive",0.800000012,-0.699999988
"给两星真算是看得起这部片子了","To two stars is really worthy of this film",-0.600000024,0.699999988
"编剧还算创新 但是连贯性不敢恭维 迎合着大众粗俗的口味 不咋地","Screenwriter fairly innovative but consistent does not dare to compliment the vulgar tastes of the public is not good",0.699999988,-0.800000012
"群众里有坏人········ 我觉得挺好的啊  每年贺岁片我都会去电影院去看得·······","Bad people in the crowd ·····································································",0.800000012,-0.699999988
"老戏骨很多，但是也算是炒冷饭了，最后的煽情感觉很矫情","Many old bones, but it can be considered fried, the last sensational feeling very hypocritical",0.600000024,-0.699999988
"老早之前看过，既然导演爱说脏话，我也应景一把，真tm差啊，既然我花钱看了，我就有评论的权利。人家一说你不好，就在微博上卷大街，可惜了没有卷街奥斯卡，要不您一准一屋子小金人了，小品导演。","As long ago read, since the director love to say bad language, I should be a King, really poor tm, since I spent money read, I have the right to comment. People say you are not good, on the micro-Bo roll the streets, but unfortunately did not roll the street Oscar, or you should be a room of a small gold man, director of sketch.",0.600000024,-0.699999988
"老梗吃起来还挺香","The old stems tastes pretty fragrant",0.899999976,-0.600000024
"聽說網評不好還是去看了下，很搞笑比較喜歡宋丹丹的那個故事","I heard that network evaluation is not good or go to read, it is funny that Song Dandan that story",0.899999976,-0.600000024
"良心之作，黔驴技穷。","Conscience, Qian donkey skills poor.",0.800000012,-0.899999976
"艺术角度没啥可评价的，博君一笑倒是笑了","Nothing art to evaluate, Bo Jun smile actually touches",0.699999988,-0.600000024
"节奏太慢，以至于在李成儒进了KTV之后我就抑制不住的睡过去了，直到丹姐的环节才醒过来，然后就感动得一塌糊涂，柴米油盐半辈子，转眼就剩下满脸皱纹，时间都去哪了","Rhythm is too slow, so that after Lee Sung-ku into the KTV I could not help but sleep in the past until Dan sister part woke up, and then moved a mess, the rest of my life, instantaneous wrinkles, time Where have you been?",0.899999976,-0.699999988
"节奏感差一点 主题挺好","The rhythm is a little worse",0.899999976,-0.699999988
"节奏略慢，笑点太温，演员不错","Slow rhythm, jokes too warm, good actor",0.899999976,-0.600000024
"苗圃和范伟的故事还是不错的，后面两个就一泻千里了。另外当看到宋丹丹落寞的背影融入胡同的时候，我真的觉得这种实现梦想的买卖太他娘的残忍和操蛋了。","Nursery and Fan Wei's story is still good, behind the two have plummeted. In addition, when I see the lonely back of Song Dandan into the alley, I really think this is too cruel and fussy to realize his dream of buying and selling too.",0.699999988,-0.699999988
"范伟演技一直是那么精湛，也只有范伟能让眼前一亮","Fan Wei acting has always been so superb, Fan Wei can only make a difference",-0.600000024,0.899999976
"范伟那块还行，虽然美色的特写比较多，不过好歹算说得过去，也看出幽默的讽刺了，比较好笑；导演那段着实太扯，说是恶搞一点不为过；宋丹丹那段的衔接和剧情也假了，其中电台点歌部分很生硬；至于末尾环保道歉部分，呃，太突兀了啊……","Fan Wei piece is OK, although more than the beauty of the close-ups, but whatever the outcome, justify the past, but also saw the satirical irony, more funny; director that period is too Tai pull, that is a spoof that is not excessive; Song Dandan that period And the plot is also fake, in which the radio part of the song is very stiff; as part of the environmental protection apology, uh, too obtrusive ah ...",0.600000024,-0.899999976
"范伟那段不错，王朔黔驴技穷了吧","Fan Wei that period is good, Wang Shuo donkey skills poor it",0.899999976,-0.800000012
"荒诞不经的真实","Absurd truth",0.600000024,-0.800000012
"荒诞戏虐，博君一笑。","Absurd play abuse, Bo Jun smile.",0.699999988,-0.899999976
"荒诞戏谑，博君一笑","Absurd banter, Bo Jun smile",0.699999988,-0.699999988
"荒诞的剧情，每个笑点都有内涵，值得回味的讽刺喜剧","Absurd plot, each have a connotation of laughter, memorable satirical comedy",0.899999976,-0.699999988
"荒谬皆诌，博君一笑。","Absurd Jie Jie, Bo Jun smile.",0.699999988,-0.800000012
"葛优大叔的演技是完全没问题的，但是感觉这个电影完全不知所云，电影中展现的暗黑和讽刺都在这个网络时代都是应经是见怪不怪的段子","Ge You uncle acting is completely no problem, but I feel this movie completely unintelligible, the film shows the dark and satirical are in this network era should be used to be weird segments",0.699999988,-0.800000012
"葛大爷真的不会让人失望！","Grandpa Ge does not disappoint!",-0.899999976,0.899999976
"虽然前面挺有趣的，但是后面也太牵强……","Although the front is very interesting, but the back is too far-fetched ...",0.699999988,-0.600000024
"虽然剧情链接的有点怪，风格也不太统一，给人感觉也怪怪的，但满满的正能量，特别是最后一段","Although the plot links a bit strange, the style is not uniform, people feel strange, but full of positive energy, especially the last paragraph",0.899999976,-0.600000024
"虽然大致明白冯导想表达什么意思，但可不可以不要用这种不知所云的方式？","Although generally understand von von what it means, but can not do not use this unintelligible way?",0.600000024,-0.800000012
"虽然很多人说此片是渣渣 为什么我看完的感觉是这是一部王朔的杂文选刊呢","Although many people say this piece is the residue Why do I read the feeling that this is a Wang Shuo's essay selection",0.699999988,-0.600000024
"虽然打了搞笑派 政策牌 但拼凑起来有些牵强 还是在炒甲方乙方的冷饭","Although playing a funny party policy card but pieced together some of the far-fetched or in the fried side Party B cold meal",0.699999988,-0.600000024
"虽然有些写实的教育意义，但是剧情太牵强，甲方乙方是不可能被超越的。","Although some realistic educational significance, but the plot is too far-fetched, Party B can not be surpassed.",0.600000024,-0.800000012
"虽然用意是好的 但是从第一个故事就开始脱出一个笑点也没有 冯导作品这么多年后也终于只剩下景儿了","Although the intention is good, but from the first story began to come off a joke nor did Feng guide works so many years later finally only the scene",0.600000024,-0.699999988
"虽然算不上能让人捧腹大笑的贺岁喜剧片 但剧情也还算引人入胜吧 最后道歉有点莫名奇妙但还是让我心酸了","Although not really can make people laughter of New Year's comedy, but the plot is also very fascinating Finally apologize a little inexplicable but still let me sad",-0.699999988,0.800000012
"虽然评价挺差的，还是蛮欢乐的，只不过在天朝拍这种片子，嘲讽的效果肯定差了很多的，PS：时间去哪儿了那片段还是很带感的。。","Although the evaluation is pretty poor, or very happy, but in heaven for the film, the effect of ridiculed certainly a lot worse, PS: Where is the time to go there is a sense of that paragraph. .",0.699999988,-0.699999988
"虽然赢了票房，但剧情真的烂透了。","Although won the box office, but the story really rotten.",0.600000024,-0.899999976
"蛮搞笑的，没有传说中那么烂！","Pretty funny, no legend so bad!",-0.600000024,0.600000024
"要体验还是体验比自己原本更差的生活才好吧，才想要珍惜","To experience or experience worse than their own life, just want to cherish",0.699999988,-0.800000012
"要是只到宋丹丹就结束了 这个电影还是可以忍 后面的公益片 看的整个人都不好了 笑点在强哥的弹棉花 宋丹丹的演技真的好 唯一有点触动的地方 烂片...","If only to Song Dandan to the end of the movie can be tolerated Behind the charity film to see the whole person is not good to laugh at the strong brother's cotton play Song Dandan acting really good only a little touched place bad film ...",0.800000012,-0.699999988
"要是在电影院跟很多小刚的粉丝看一定很尴尬的吧。","If in the cinema with a lot of Xiaogang fans look very embarrassed it.",0.800000012,-0.600000024
"要说是贺岁片，也算勉强合格，对这类电影不能要求太高。","To say that New Year's films, but also reluctantly qualified, such films can not be too demanding.",-0.600000024,0.800000012
"觉得几个故事比较牵强 最后那段关于保护环境的也觉得很突兀。。","Feel a few more far-fetched story about the last period on the protection of the environment is also very awkward. .",0.800000012,-0.800000012
"觉得少了点高潮，有点索然无味","Feel less climax, a bit boring",0.600000024,-0.600000024
"觉得就是乱七八糟拼了一起了。","Think it is a mess together.",0.800000012,-0.800000012
"觉得是很零碎的几个故事吧，第一次和高冷一起看的电影，算是个纪念吧","Feel very fragmented a few stories, the first time, and watch movies with high cold, be a memorial",0.899999976,-0.699999988
"觉得最搞笑的是买房那段，还有廉政公署抓人那段，其他的笑点就一般了，最后那段环保的，感觉很别扭","I think the most funny thing is to buy a house, as well as arrest section of the Independent Commission Against Corruption, the other joke on the general, the last period of environmental protection, I feel very uncomfortable",0.600000024,-0.699999988
"觉得没有大家评价的那么差，虽然段子老，广告多，结尾突兀，不过正如冯自己说的，现实批判性9分","I think we did not evaluate so bad, although the old section, the ads, ending unexpected, but as Feng himself said, the reality of critical 9 points",0.800000012,-0.600000024
"觉得立意还是蛮新颖的，就是剧情起伏平淡","Contented or quite novel, that is, the plot ups and downs dull",0.899999976,-0.800000012
"订了票但还没看，看见大家的评论深深的感觉到必定很烂！","Set a ticket but not see, see everyone's comments deeply felt must be sucks!",0.699999988,-0.800000012
"让人无语的片","People speechless film",-0.800000012,0.699999988
"记得当时看完····挺失望的····","I remember watching · · · · · · · · · ·",-0.699999988,0.600000024
"讽刺大过幽默，在这样的语境下发声，殊为不易，支持！","Satirical than humor, in such a context, it is not easy, support!",0.699999988,-0.699999988
"讽刺的不痛不痒忏悔的太假，豆瓣的给分还是很客观的噗","Ironic satirical confession too fake, watercress points or very objective to pop",0.699999988,-0.800000012
"试图提升逼格的一部喜剧，生拉硬扯的结尾，一点喜剧的态度都没有，要喜喜到头啊","Try to enhance a compelling comedy, pull the end of life, a little comedy attitude, to be pleased over",-0.800000012,0.600000024
"诚意十足，技术好差啊","Sincerity, technology is poor ah",0.899999976,-0.699999988
"说实话，真的很一般！","To be honest, really general!",-0.600000024,0.600000024
"说教意味太重，突兀的结尾，很是一般！","Preaching means too heavy, abrupt end, it is normal!",0.800000012,-0.699999988
"说是烂片的都是秉着看趣儿的心理瞧热闹的吧……","Is that rotten film is Bingzhe see children's psychological look lively it ... ...",0.600000024,-0.699999988
"谁都别矫情的好好活着吧，皆不过都是凡夫俗子一枚","No one is hypocritical living well, but all are ordinary mortal one",0.699999988,-0.600000024
"豆瓣曾经是小众的栖息之地，我现在对这寸土地上的欣赏能力表示怀疑！！","Watercress was once a niche habitat, I am now on the inch of land on the appreciation of the ability to express doubts! !",-0.699999988,0.800000012
"豪华的小品不够格的电影","Luxury piece of film is not qualified",0.600000024,-0.699999988
"贪污是人民的觉悟不高，贫穷的人应快乐的安于现状。","Corruption is the realization of the people is not high, poor people should be happily in the status quo.",0.699999988,-0.800000012
"贺岁片就只能当贺岁片看 三颗星都给葛大爷了 真一般","New Year's film can only be watched New Year's film to three stars to Ge uncle really normal",-0.699999988,0.600000024
"赤裸裸的揭示当今社会各种问题 很好的教育片","Naked to reveal all kinds of problems in today's society is a very good piece of education",-0.600000024,0.899999976
"跟小时代水准差不多……","About the same level of childhood ...",-0.800000012,0.699999988
"跟我爸去看的  老人家看到最后睡过去了  俗人看俗电影  挺合适阿","Old man with my dad to see the last to sleep over the vulgar folk watching movies quite suitable Ah",0.699999988,-0.600000024
"跟甲方乙方完全没法比，什么鬼。","Party A with Party A completely incomparable, what a ghost.",-0.699999988,0.800000012
"过于期待","Excessive expectation",0.600000024,-0.699999988
"还不如再去看一遍甲方乙方呢","Better to see it again Party B Party",-0.699999988,0.699999988
"还不错  没有传说的这么这么难看 还是蛮搞笑的～","Not bad Legend is not so ugly or so funny ~",-0.600000024,0.699999988
"还可以 比较可乐 还带了一点点反思的内容 其实更喜欢的是看完电影再一个一个场景地回顾 能翻出很多隐喻来","Can also be compared with Coke also brought a little bit of introspection content In fact, more like to read the movie one after another scene to review a lot of metaphors come out",0.899999976,-0.600000024
"还可以吧，就记得导演那个故事貌似是冯小刚的自我嘲讽。","Also, remember that director's story looks like Feng Xiaogang's self-mockery.",0.800000012,-0.600000024
"还好没去影院看，无聊，没看出讲什么，场景倒拍得很美","Fortunately, did not go to the theater to see, boring, did not see what to say, the scene down shoot beautiful",0.699999988,-0.699999988
"还是好看的，至少有格调，不端着","Or good-looking, at least style, disdain",0.899999976,-0.600000024
"还是甲方乙方是经典，不能超越，这部太做作了","Party B is still a classic, can not go beyond, this is too contrived",0.600000024,-0.899999976
"还真是葛大爷没让我失望过 画面很美","Really Ge Ge uncle did not let me down the picture is very beautiful",-0.699999988,0.800000012
"这个片子真的很难给评价，谁看谁知道","This film is really difficult to evaluate, who see who knows",0.600000024,-0.600000024
"这么多一星二星是闹哪样。","So many one-star two-star is downtown.",-0.699999988,0.600000024
"这么搞笑的电影竟然评分这么低，就算烂尾了，也不能否认幽默成分吧，冯小刚葛优故事搞得很到位的，人家就是为了娱乐大众，至少我领情","Even such a funny movie score so low, even if the end of the incident, it can not deny the humorous composition of it, Feng Xiaogang Ge You made a good story, and others is to entertain the public, at least I love",-0.800000012,0.800000012
