"ranking","Chinese.origin.data","Baidu.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Baidu.translated.data."
30,"结尾好评","Endings",1
30,"结局的道歉很突兀。.三个段子看得出来想表达，讽刺和批判的东西很多。但是领悟的很费力。.最后，如果这是甲方乙方2，那么只能是一场狗尾续貂。.为冯导感到悲哀。.综上所述，这是一部毫无诚意的电影。但为演员的表演依然点赞。.宋丹丹和葛优没让我失望。.总的来说。几十块钱，笑了几次，大概也就值了。","The apology of the end is very abrupt. The three passage can be seen to express, satirize and criticize a lot. But it's hard to understand. Finally, if it is Party B 2, then only a gouweixudiao. I feel sad for Feng guide. To sum up, this is a disingenuous film. But the actor's performance is still a little good. Song Dandan and Ge You didn't let me down. On the whole. Dozens of dollars, a few times, maybe it's worth it.",0.902262
30,"给三颗星全因为欣赏冯小刚这人，三个微电影就第一个还可以，最后附送的道歉篇，实在差强人意。或许冯导的水平没退步，只是我的审美观变了？总体来说，冯导的片子全靠葛优的台词撑着，从疯狂石头这类片子出来后，用表演和剧情来搞笑的越来越多，或许这就是三十年河东三十年河西，总是要有人出来的。","To three stars all because of the appreciation of Feng Xiaogang, the three micro film is the first one, and the last apology is very bad. Perhaps the level of Feng Dao has not been retreated, but my aesthetic view has changed. In general, Feng's movies are all supported by Ge You's lines. After coming out of the crazy stones, they are more and more funny with performances and plots. Maybe this is the thirty year of Hedong thirty years.",0.901413
30,"给摄影赞一下，这次的摄影好几处拍摄处理的还是很赞的。整部片子里，宋丹丹那段故事觉得还不错。同样觉得最后宋丹丹回到胡同里的家的孤独的背影，这段画面美到感动。","Give a good picture of the photography. This time the photography is good for several shots. In the whole film, the story of Song Dandan was good. Also feel that the final Song Dandan returned to the home of the Hutong's lonely back, the picture is beautiful to be touched.",0.936244
30,"继续补，曲高和寡，能看得出冯导真的很用心，作为喜剧片，必须2星，一星给良苦用心。弹棉花不错。宝强，我看好你哦。血都换了，再说看不懂就是骂人了。","Continue to fill, too, can see feng Daozhen very attentively, as a comedy, must be 2 stars, one star for good intentions. It's good to play cotton. Bao Qiang, I look at you. Blood has been changed, and say no to understand is the curse.",0.852057
30,"编剧和导演的初衷很好，针砭时弊，非常切合时下主流人民矛盾，只是表达方式弱了点儿，桥段设计未出新意，镜头切换也没用心，演员都不错，就是风格气场不太搭调，演员太出彩，角色却弱了。其实一部好片子不需要那么多张熟面孔。","The writer and director of good intention, as people are very apt to current conflicts, only the way of expressing a weak plot design, not new, there is no intention to cut, the actors are good, is the style of aura is not in tune, the actor is too wonderful, but weak character. In fact, a good film does not need so many familiar faces.",0.882233
30,"美女是不错，但总感觉过于精致的美女不适合冯导的喜剧。。。木有那种特有的喜感，也稍显做作，更喜欢徐帆和刘蓓那种感觉。另外剧情神马的，我就不吐槽了，单纯乐乐挺好的~~只好期待霍比特人2了。。","Beauty is good, but the beauty that feels too delicate is not suitable for Feng's comedy. Wood has the unique feeling of joy, but also a little more impressive, more like the feeling of Xu Fan and Bei Liu. Another story what, I will not say, only had to look very good ~ ~ happy hobbit 2..",0.932196
30,"聒噪","Noisy",1
30,"肤浅的说教片","Shallow Sermons",1
30,"背景合成","Background synthesis",1
30,"胡乱拼凑","cobble",1
30,"胡扯淡","Huchedan",1
30,"脑残","Brain-impaired",1
30,"至少我覺得不錯啊。雖然我也不喜歡馮小剛的恃才傲物 整天罵觀眾是傻逼 但不可否認他至少是個很會講故事的人。有幾個段子我都笑出聲來了 冲著我的這股傻樂勁 我也要打三星啊。我承認我覺得這部電影還不錯是因為評論都口徑一致的一爛到底。不抱期望 就沒有失望。我真沒什麼雅的 我渾身都是俗血。","At least I think it's good. Although I do not love Feng Xiaogang shicaiaowu all day scold the audience is idiot but can not be denied that he is at least a good storyteller. There are a few words that I laugh out and I'm going to play Samsung. I admit that I think the film is good because the comments are all in the same caliber. There is no disappointment without expectation. I'm not so elegant. I'm all blood.",0.906006
30,"苏州的范伟、海南的李成儒和北京的宋丹丹的三个故事组成了整个影片，之间的联系比较差，调侃比较严重，更像编辑部的故事。宋丹丹的演技还是不错的，最后的环保tips让我感觉似乎进入了明星公益广告时间。","The three stories of Wei Fan in Suzhou, Li Chengru in Hainan and Song Dandan in Beijing form the whole movie. The links between them are relatively poor, ridicule is more serious, and more like the story of the editorial department. Song Dandan's acting skill is still good, and the final environmental tips makes me feel like entering the star public service time.",0.90203
30,"范伟亮了","Fan Weiliang",1
30,"范伟开头的那趴很精彩，实现梦想是美好的，可是如果是那些不接地气近乎妄想般的梦想，即便用虚幻的方式短暂圆了梦也只会更讽刺而已~想要拔高立意的几趴衔接都有点牵强~不过冯氏幽默还是在的。","Wei Fan at the beginning of the lie is wonderful, the dream is good, but if it is not down to earth near those delusion like dream, even by the unreal way short round dream would be more sarcastic ~ want several lie convergence of overstating the conception of a bit far fetched ~ but also in the Feng's humor.",0.864763
30,"范伟段不错，后面理解不了。。。不过开始看时还是觉得有冯小刚贺岁片真好啊～","Wei Fan is a good one, and the back can't be understood. But when you start to look, I still think it's nice to have a new year's movie with Feng Xiaogang.",0.891547
30,"范伟的那段演的最好，接下来的一段比一段差。李小璐有两三个镜头十分惊艳，白百合在里面也有两个造型特别好看。最后一段向自然道歉的，实在是牵强的过分","Wei Fan's best performance, the next paragraph is worse than a paragraph. Li Xiaolu has two or three stunning scenes, and white lilies are also very nice in two shapes. The last paragraph to apologize to nature is really far fetched",0.869436
30,"范伟那part很好看，后面两段很无聊，公益CM很恶心，但结尾又很赞！","Wei Fan that part is very good, the back of the two paragraph is very boring, the public CM is nauseous, but the end is very good!",0.91457
30,"范伟那一段小品还是挺赞的~~~","Wei Fan's little piece is still very good - ~ ~",0.878412
30,"范伟那个段子最逗，后面一个不如一个，到宋丹丹那段结束还能打个四星，虽然这是一部有三个小品凑成的电影，但至少还挺可乐的。前面是俗人喜剧，乐乐呵呵挺好；后面那个公益广告结尾十分突兀显得谄媚，最后用个网络老梗做结尾简直就是恶心。","Wei Fan's play is the most funny one, and the latter one is not as good as one. At the end of Song Dandan, he can still play four stars, though this is a movie made up of three essays, but at least it's coke. The front is a comedy, Lele Oh good; behind the advertisement is out of the end is flattering, and finally a network end is simply disgusting old terrier.",0.881389
30,"荒诞依旧","Absurdity remains",1
30,"荒诞喜剧","absurd comedy",1
30,"葛优和范伟的演技实在是太好了，演什么像什么。而且编剧的设想很大胆，只可惜不太现实，个人感觉最后的几个故事有点无聊，因为从前几部喜剧，到最后一个严肃和无聊的话题，跨度大了点，虽然提倡环保是好事，但是主题切入的有点生硬。","The acting of Ge You and Wei Fan is very good, and what's like. But the idea of writing a very bold, but not too realistic, personal feeling a few stories last a little boring, because the past few comedy, to the end of a serious and boring topic, span, while advocating environmental protection is a good thing, but the theme starting with a bit stiff.",0.887053
30,"葛大爷和冯导继续搞好梦游。王朔的台词太犀利，怪不得范伟之前的台词有不过审。宋丹丹的表演很喜欢，相比之下总觉得白百合在这里不如在33天里演的顺溜，李小璐穿黑短裙走起来太没气势，让白一比就下去了。贺岁片嘛，就图一乐呵，反正我是笑了，我也觉得就够了。","Mr. Ge and Feng guide continue to make a good sleepwalking. Wang Shuo's lines are so sharp that there is no wonder that the lines before Wei Fan have been tried. Song Dandan's performance was compared with total love, feel the white lilies in here than in the 33 days to play smoothly, Li Xiaolu wearing a black skirt to go up too much momentum, let white than on the go. The new year's film, the picture of a happy, anyway, I was smiling, I think that is enough.",0.849785
30,"葛大爷能量没释放，郑恺很有味道，片尾曲很好听。","Uncle GE's energy has not been released, Zheng Kai has a very good taste, the tail song is very good.",0.86158
30,"葛式幽默","Pueraria humour",1
30,"虽有炒冷饭嫌疑，但是还是不一样的，该损的损了，批判的批判了，立意点和出发点是好的，算是年末可以一看的片子。兴许是期望值过高，总感觉哪里欠点儿火候没完全戳进心窝里，叙事稍有松散，爆发力差点儿，其实我想给三颗半！","Although chaolengfan suspects, but is not the same, the loss of loss, criticize, point and starting point is good, is at the end of the year, one can see the film. Maybe the expectations are too high, the overall feeling where little heat not completely in the heart, the narrative is slightly loose, almost explosive force, actually I want to three and a half!",0.886496
30,"虽然笑点包袱是少了点，植入广告是多了点，但整片对于当今社会的各种俗现象讽刺意味十足，葛大爷还是那个葛大爷，冯小刚还是那个冯小刚，只是人们都喜欢先入为主的事物，对同样类型的期待值自然就高了，拍得再好，也是有人要刻意地贬的。","Although the bursting point burden is less, placement is a little more, but the whole piece of various common phenomenon in today's society full of irony, Ge uncle or the Ge uncle Feng Xiaogang, or that Feng Xiaogang, but people love the things of the same type First impressions are strongest, the expected value of naturally high, beat again well, is someone to intentionally derogatory.",0.850528
30,"虽然被糟挤的很烂，可是看过之后，还是喜欢，都是俗人吧，明星阵容，很多喜欢的人，就感觉很好了。片尾环保题材很good！","Although the bad squeeze was bad, but after seeing it, or love, is laic star, love, many people feel very good. The theme of environmental protection is very good!",0.917439
30,"虽然豆瓣上骂声一片，但个人觉得还不错。做官，发财……这些梦想其实特别接地气，难道我们就没做过这样的梦的，很多时候我们挤破脑袋想要做别人，却唯独不愿意做自己。导演通过这部电影表达了自己的反思批判嘲讽，但可能想表达的有点太多了，显得有点力不从心，尤其是最后一段道歉显得做作矫情了","While condemning the watercress, but personally feel that good. An official, rich...... The dream is actually very down to earth, we have had such a dream, when we want to do a lot of racking brains to others, but not willing to do their own. The director expressed criticisms of his reflection through the film, a little too much but may want to express, a very good performance, especially in the last paragraph is hypocritical affectation.",0.892905
30,"虽然豆瓣评分不高，但我认为这部电影还是有一定的现实批判性意义的，对环境的道歉。值得一提的还有时间都去哪儿了这首歌不错。但是完整性真心不怎么样，李咏那段不知道是用来干嘛的。。冯导对大俗大雅的自嘲让观众不知道怎么评价。片中各角色的浮夸表演有些效果让人不是那么舒服。我给三星吧。","Although the score of the bean is not high, I think the film still has a certain realistic and critical sense of an apology for the environment. It's worth mentioning and the time to go where the song is good. But the integrity is not very good, Li Yong does not know what it is for. Pingdao to dasudaya at the audience does not know how to evaluate. The pompous performance of the characters in the film is not so comfortable. Let me give it to Samsung.",0.916916
30,"虽说冯导不接受影评人的批评，不过实事求是讲，电影虽然拍的不错，但各方面的品质却停滞不前，有人说是甲方乙方2，从依托的形式来讲并不为过，葛大爷的表演我感觉还不如非诚勿扰。电影最后的部分虽然有环保教育警示的意味，但在衔接上好像不太流畅。搞笑的程度似乎也有限。将将及格吧。","Although the Pingdao does not accept the critics, but realistically speaking, although the film shot good, but the quality is at a standstill, some people say it is Party B from 2, based on the form of speaking is not too much, Ge uncle performance I feel not as good as If You Are The One. The last part of the film, although it has a warning of environmental education, seems not to be fluent in connection. There seems to be a limited degree of fun. You will pass it.",0.88189
30,"融合了太多元素了，尤其最后一段，虽然目的是好的，但总觉得格格不入。很喜欢宋丹丹那段故事的结尾，觉得是整部电影最好看的地方。丹姐V5……","The combination of too many elements, especially the last paragraph, although the purpose is good, but always feel incompatible. I like the end of the story of Song Dandan, and I think it's the best place to see the whole movie. Dan V5...",0.886417
30,"要不是因为去过蜈支洲岛，我可能一辈子也不会看这部电影。其实还是不错的，特别是范伟那个故事，挺逗。最后的特别奉献部分也很不错，看的人揪心。作为贺岁档能做到这个地步已经不容易了。","If I hadn't been to Wuzhizhou Island, I might not have seen this movie in my life. It was really good, especially the story of Wei Fan, which was very funny. The final part of the special dedication is also very good, looking at the heart of the people. It's not easy to do this as a new year old.",0.920772
30,"要是能换任重代替郑恺就好嘞，还是不够来贺岁的味道，比甲方乙方差远了，但是我很开心能哈哈哈就行，自己选的不能给差评哈。首地是个蛮好逛的地方～","If you can change is instead of Zheng Kai good, is not enough to taste the new year, far worse than the party, but I am very happy to ha line, choose not to bad. The first is a good place to visit",0.876475
30,"觉得开头还行。第一个和第三个故事还不错，滑稽让人开怀大笑。结尾那块整得莫名其妙的。","It feels good at the beginning. The first and third stories are good, and funny makes people laugh. The end of the piece is inexplicable.",0.877765
30,"觉得没有传说中的烂，比无人区好看-..-，看起来像是微电影剪辑一起，说是逗乐的话还行吧，前面两段比较好，俗雅那个讽刺得还不错，白百合和郑凯的演技太烂让人出戏，另外，每个有王宝强的电影都让我不舒服。。。","Do not think the legendary bad, than the unmanned area -..- looks like a nice, micro film clips together, said to be funny and it's OK, in front of the two section is better, the irony of refined and popular culture was also good, white lily and Zheng Kai acting suck people play, in addition, each of Baoqiang Wang's movies are made I don't feel comfortable...",0.943579
30,"觉得私人订制很好看啊，有点甲方乙方的感觉，喜欢这种黑色幽默，比现在很多喜剧都好看……但这个电影他把自己放到了大部分人的对立面，尤其第一个故事，贪婪本是人性的问题，他非得把人民群众拿出来给自己树立靶子；第二个故事又炮轰了整个电影市场还有一些文艺片导演，这不是找骂吗。依我看也该骂。","I think the private system is very good, a little party B's feeling, like this kind of black humor, better than many comedies now... But this film he put himself in most people's opposite, especially the first story, this is human greed, he must put people out to establish their own target; second stories and the shelling of the whole movie market and some art film director, this is not for you to scold. In my opinion, it should be scolded.",0.864276
30,"觉得还不错的喜剧片，大众娱乐嘛没必要看出个什么深刻哲理来。.在机关工作对领导那段挺有感触。两个女主被拍的挺美，莫名觉得这两人都变好看了（虽然依旧不怎么待见她俩），白百合中分微卷发型干净，李小璐粉色jc套装青春俏丽，总之挺合适。.最后一段可以不看，有点生硬，貌似是给上面审批看似的。","It is not necessary for popular entertainment to see a profound philosophy. Work in the office has a feeling of leadership. Two women were shot very beautiful, inexplicably feel that two people are beautiful (though still not very like them), white lily in Weijuan hair clean, pink Li Xiaolu JC set pretty, very suitable in short. The last paragraph can not be seen, a bit stiff, seemingly for the above examination and approval.",0.853087
30,"觉得还行，可能给高了。商业片都有bug，但是你又不能因为这个给它更多星。能说看国产片主要是为了接地气嘛。最后有点酸。唤起了我的表演欲ww","I think it's OK, maybe it's higher. Business movies have bug, but you can't give it more stars because of this. We can say that the domestic film is mainly for ground gas. It's a bit sour at last. Evokes my desire for performance, WW",0.848486
30,"解闷","Boredom",1
30,"誰跟我說好看過泰囧，我祇感覺無釐頭，但宋丹丹那還不錯挺感動","Who told me that good Thai I feel embarrassed, but it is also a good sense, Song Dandan very touched",0.85243
30,"讨喜","Lovable",1
30,"讽刺","satire",1
30,"讽刺剧","Satire",1
30,"讽刺喜剧是在笑中有感悟，让人在酣畅淋漓的笑了之后，又忍不住思考和自省。你笑着跳着又端着架子虎着脸非要人反思，说的好听点是假正经，说的难听就是当了婊子还要立牌坊。最后的诗朗诵本来就是乱入。你都上升到讽刺喜剧了还他妈谢什么天地啊。","There is a feeling in the satirical comedy laugh, let a person after fully and delightfully smiled, and could not help thinking and introspection. You laugh and jump on the top of the tiger with the face of the person to reflect, say the good point is false positive, the difficult to say is when the bitch and the archway. The last poem recitation was originally a mess. You're all up to a satirical comedy.",0.870857
30,"讽刺现实的初衷是好的，敢拍是好的，拍得不好看是另一回事……","The original intention of satirize the reality is good. It is good to dare to beat and not to look good is another thing...",0.85862
30,"讽刺飘离、高于人民群众的顶层云端人士的专属泡沫优越感。而本群众表示同样靠自身意淫的优越感支撑着在混沌中摸爬滚打，才不觉单调而觉非凡。因致优越感，致未在优越感中失衡的杰出人才，向你学习！","Ironical drift away, higher than the people of the top cloud people's exclusive sense of superiority. And the people said also rely on their own superiority of life support in the chaos of toil, did not feel monotonous and feel extraordinary. Because of the superiority, to the outstanding talents who are not in the sense of superiority in the sense of superiority, learn from you!",0.887508
30,"诡异的片，打着贺岁的招牌，惨杂了太多情感。一面，有点失语的状态，寄托的太多，层面上嫌露骨，表现上又欠完整。另一面，已经为自己铺好退路，俗血那段自黑得可以，颇有王朔风范。片首和片尾虽然莫名其妙，但是最有味道的地方，手法和内容皆颇见诚意和心思。只能说，别家手法再好，也不如适合自己的。","Bizarre film, with a new year's sign, miserably miscellaneous feelings. One side, a bit of aphasia, too many, the level of dislike, the performance is not complete. On the other side, it has already laid a good retreat for himself, and the secular blood is so dark that it has Wang Shuo's demeanor. Although the first and the end of the film is indescribable, but the most taste of the place, the means and content are very good faith and thought. Only to say, other family techniques are better, as well as suitable for their own.",0.921208
30,"说喜剧确实有点勉强。王朔风格很突出。讽刺社会现实的目的达到了，宋丹丹那段很感人。结尾环保理念也不错。","It's a little reluctant to say the comedy. Wang Shuo's style is very prominent. The purpose of satirize the social reality is reached, and Song Dandan is very touching. The end of the environmental concept is also good.",0.847163
30,"说它是喜剧片，其实搞笑的成分很少。三个故事都折射出当代社会的现实，都讽刺着很具有代表性的现象。电影最后那一部分走温情路线，时间都去哪了、对大自然的道歉，这才让电影有了一个深度与升华。","It's a comedy, but it's really very funny. The three stories all reflect the reality of the contemporary society, all of which satirize the very representative phenomena. In the last part of the film, the film has a depth and sublimation by taking the warm line, where the time goes, and the apology of nature.",0.893413
30,"说实话，我觉得不是冯导的水平。片中对当下的讽刺很明显，最后片尾的那几段道歉本身让我觉得更是一种讽刺，可就是觉得看过之后起了一身鸡皮疙瘩，有作秀的嫌疑。葛大爷那张脸算是最对得起观众的了。总之，笑点有余，深度略欠。","To tell you the truth, I don't think it's Feng guide's level. The irony of the movie is very obvious. The last part of the apology itself makes me feel more ironic, but I think I've had a goose bump since I saw it, and I have the suspicion of making a show. Grandpa GE's face is the best for the audience. In a word, there is a little bit of laughter and a little in depth.",0.885484
30,"说实话真的挺一般的。总体笑果还不错，不过中间的雅俗那一段和结尾的道歉那一段着实很脱节很跳跃很别扭","It's very common to tell the truth. The smile effect is good, but the middle section of the refined and the end of that period was from an apology is jumping very awkward",0.859879
30,"说教片","Sermons",1
30,"豆瓣评价并不是很高，但是今天还是去电影院看了，感觉还挺好的，并没有想象的那么糟糕，商业电影的时代，有些都是我们自己要求太高了，这个年代相出心意，又想有视觉冲击，太难了，故事最后的点题还是挺深刻的，反应了很多社会现实。","Watercress evaluation is not very high, but I still went to the cinema to see, the feeling is good, is not as bad as imagined, commercial film era, some are of our own demand is too high, this time out of mind, want to have a visual impact, too difficult, so the last thing it is very deep, a lot of social reality reaction.",0.857322
30,"负责任的说我还是乐了好几回的，凑合着看看呗，闲着也是闲着嘛~千万别比，谁比谁难受。最近能看的都看了，实在没法看的也看了看预告片。保持这个节奏，都要跨年了，重在凑热闹嘛~海岸城影院的1厅，实在深得我心！","I was responsible for saying that I had been happy for a few times, and I had to look at it. I can see all the most recently. I can't see what you can see and see the trailer. Keep this pace, it's going to cross the year, and it's the 1 hall in the cinemas of the coastal city, which is really deep in my heart!",0.89604
30,"贪","Greedy",1
30,"贺岁咯","Hesuilo",1
30,"贺岁嘛，看完高兴就好。还是王朔冯小刚一贯的风格，顽主和甲方乙方在前，这部怎样追呢？范伟演领导那段又得顾及审查，不能太犀利。宋丹丹那段似曾相识。李承儒那段是导演想说的话。其他部分有点搀水稀释了，不过能拍成这样已经很不错了。反正我看完还是挺高兴的。永远的葛优，这回郑恺也不错，女星一般","Congratulations, happy to finish. Wang Shuo or Feng Xiaogang style, Wanzhu and Party B before, this how to catch it? Wei Fan's leadership has to take into account the review, not too sharp. Song Dandan was familiar with the same time. Li Chengru's paragraph was the director's words. The other parts are a little diluted with water, but it's good to be able to make it. I'm glad to finish it anyway. Ge You forever, this time Zheng Kai is good, the actress is",0.917604
30,"贺岁片，你认真就输了，就是休息一下，开怀大笑。在这一点上冯小刚做得很好。明星阵容演技也没得说，视觉效果很好。配音不错。就是剧情不行，整体感觉很零乱。","New year's film, you seriously lose, is a rest, laugh. Feng Xiaogang did a good job at this point. The star cast does not have to say, the visual effect is very good. Good dubbing. It is not, the overall feeling is very messy.",0.879477
30,"赞","Fabulous",1
30,"走出影院的时候，听到后面有人说这片子评分低了，怎么着也应该6分吧。我想了想，确实，是一部6分的片子。葛大爷一如既往的出色，看到他的第一眼我就乐了。可是看到李小璐的第一眼我就出戏了……白百合仍旧灵气逼人，郑恺更合我心了。不过冯导，已经回不去了。","When you get out of the cinema, you hear someone saying that the film is low and that it should be 6 points. I think, really, it's a 6 - point film. Grandpa Ge was as good as ever, and I was happy to see his first eye. But when I saw Li Xiaolu's first eye, I was going to play... The white lilies are still alive, and Zheng Kai is more to my heart. But Feng Dao has not gone back.",0.880296
30,"起初有种看'不见不散'的感觉，一直感慨冯小刚的喜剧贺岁电影已经过时啦！故事可以很美好，但被拼凑的不伦不类，最后四人的讲话，让我感觉很公益广告！唯一让我喜欢的是，四人刚出场时的个人介绍！该剧整体跑偏啊！我倒觉得配角们演的都很不错呢！","Have a look at the 'Be There Or Be Square' feeling at first, always feeling Feng Xiaogang's comedy movie is out of date! The story can be very beautiful, but were pieced together in the last four speech, neither fish nor fowl, let me feel very advertisement! The only thing that I like is the introduction of the four people when they just came out. The play is on the whole! I think the players are doing very well.",0.891731
30,"超现实闹剧","Surreal farce",1
30,"越到后面越是感觉还可以，最后结局也带有一些工艺和讽刺……整部片子题材还是蛮新颖的，也把想表达的让我基本看清了，就是不是很深刻：片子还是带着讽刺的味道去拍的，勉勉强强吧，","The more you get to the back, the feeling is good, and the final end is with some craft and irony... The theme of the whole movie is quite original, and I can see clearly what I want to express. It's not very deep: the film is still satirical with the smell of it.",0.899017
30,"越来越不敢相信豆瓣的评分了，这电影有说的这么烂吗？虽然影片开头确实很雷人，但是导演成功一步步使观众代入电影，再说电影的主旨是很好的，反映现在和现在三大社会问题。起码觉得这次的影票花得还是没有那么不值。","More and more can't believe the score of the bean, is this movie so bad? Though the movie started to be very thunderous, the director succeeded in making the audience into the movie. Besides, the theme of the movie is very good, reflecting the three major social problems now and now. At least I think the shadow ticket is still not worth it.",0.902928
30,"跟一家人在家里看到是不错，那才有气氛。这种片到电影院看反而没感觉了。贺岁片吧，图个乐呵就行。","It's good to see the family at home, and that's the atmosphere. This film doesn't feel at the cinema. Congratulations on movies.",0.85118
30,"路上看看挺好。必然让人想到甲方乙方，但是回味不如前作。对于梦想的理解，的确有了一些更深更现实的理解，笑点也还是十足，只是像以前那样纯净，是做不到了。人物都记不住，有种看跑男的感觉。","It's good to see the road. Party a must be thought of, but the aftertaste is not as good as before. For the understanding of the dream, there are some deeper and more realistic understanding, the smile is still full, just as pure as before, it is impossible to do. The characters can not remember, there is a kind of feeling to see the man.",0.869559
30,"跳跃性思维","Leaping thinking",1
30,"近年来冯式作品最破碎的一部，主题有点儿迷离混乱。第一段最喜庆却最冷漠，第二段最内涵却显干涩，第三段最单调却最煽情，第四段狗尾续貂彻底乱了阵脚。但依然不成为坏电影，因为贺岁不变，态度不变，台词用功。白百合奉献从影以来最差表演，想必是对手太强露怯了。","The most broken part of Feng style works in recent years is a little confused on the theme. The first section of the festival is the most cold, the second section of the content was dry, the third section of the fourth section is the most sensational monotonous, gouweixudiao complete disarray. But still not a bad movie, because the same age, the same attitude, the lines of work. Since the White Lily from the worst performing dedication, presumably the opponent is very strong louqie.",0.891812
30,"还不错，挺有意思也没评论说的那么渣，还是能引发一些思考的，宋丹丹俯瞰整个北京、下山、回家路上的感慨会动人。最后的一段道歉不知道穿越到哪去了。冯小刚自嘲不用心拍的电影高票房，认真做的电影没人看。想不明白吧。","It's not bad. It's interesting and not commentary. It can still cause some thinking. Song Dandan's emotion will be moving when he looks down at the whole Beijing, down the mountain and on the way home. The last part of the apology did not know where to go. Feng Xiaogang's self - mockery of the movie high box office, the movies do not look seriously. I can't understand it.",0.893836
30,"还不错啊，挺好看的，有点意思~","It's nice. It's nice. It's a little interesting.",0.940764
30,"还凑合，打一星的是观影太少了，这年头不就图一乐么，俗点好，接地气!但是，老爷子的笑话不少都过时了，我有理由相信某个时代即将过去。片尾不算太感动我，这样的升华也逆转得稍微生硬。对于我来说，最深刻的一瞬间是宋丹丹梦醒时一人落寞地走在回家小巷里，真是辛酸啊。","It's also a good idea to fight for a star. It's too few to watch a movie. It's not a good time to get a picture of it. It's a good custom and a good place to catch up. But many of the jokes of the old man are out of date. I have reason to believe that an era is coming. The tail did not move me too much, and the sublimation of this kind of sublimation was slightly hard. For me, the most profound moment was a lonely walk in the alley of Song Dandan when he woke up.",0.930453
30,"还可以，我自己不太喜欢，同事说听不错的！好吧！","It's OK. I don't like it myself. My colleagues say it's good! OK!",0.892451
30,"还可以啊！哪有评论说的那么差！我觉得整部电影的亮点其实是宋丹丹，那一段满温馨的，前面没什么亮点，也不怎么搞笑，不过看着还行（其实也可能是因为单位组织看电影，不用自己花钱，所以怎么都觉得好）","That's OK. What a comment is so bad! I think the highlight of the whole movie is actually Song Dandan. It's full of warmth. There's nothing bright about it. It's not funny, but it looks good. (it may also be because the unit can't see the movie and spend money on it, so it feels good).",0.93253
30,"还好吧，最前面那段不错，最后一段虽然寓意不错，但跟前面接不上啊。。。总之体验了把德基的imax超爽","Well, it's a good one at the front, and the last paragraph is good, but it's not up to the front. In short the IMAX super Durkee experience",0.916559
30,"还行  不过感觉电影没高潮啊   = = 还有那个时间去哪儿了插的好突兀  感觉歌曲主题和电影不太配啊","It's okay to feel that the movie doesn't have a climax = = = and where's the time to get stuck in a good feeling song theme and the movie isn't too good",0.901645
30,"还行吧！感觉对现实社会生活的讽刺、批评和无奈感挺浓的，怪不得第一次内容审查时未通过，不像其它影视作品基本都是描写爱情、家庭的卿卿我我、恩恩怨怨，基本不敢触及社会的阴暗面（其实只是皇帝的新衣而已），从这个角度讲，我觉得还是有一定的意义，也有一些笑点，只不过说实话不太像一部贺岁片。","That's OK！ The feeling of the reality of social life satire, criticism and helpless feeling very strong, no wonder the first time the contents of the review did not pass, unlike other film and television works are about love, family love, love and hate, did not dare to touch the dark side of the society (in fact, only the emperor's new clothes only), from this perspective and I think there are still some meaning, there are also some bursting point, but honestly not too much like a new year film.",0.900155
30,"还行吧，开头结尾还可以，中间那段简直太无聊了。看的都要睡着了。","OK. It's OK at the beginning and the end. It's just too boring in the middle. You're going to sleep.",0.853731
30,"还行啊我觉得蛮好的啊好好笑啊我爱葛优","Okay, I feel very good ah good. I love Ge You",0.882843
30,"这个感觉是冯导纯粹为了签约交作业而拍的，我显然对这道冷饭消化不良。特别是最后公益的道歉那段好突兀，初衷蛮好的，但是放在喜剧结尾给人泼了一盆冷水的感觉。好像一边是在不正经的逗观众乐，也不忘记装逼提醒观众说，我是有思想的人好不好！逼格真是不一般的高！","This feeling is Feng guide purely for the contract to hand in the homework, I obviously indigestion of this cold rice. Especially the last public apology that good intention suddenly, fine, but in the end of comedy to throwing a pot of cold water feeling. It seems that one side is in an amusing audience, and does not forget to pretend to remind the audience that I am a thoughtful person. The force is really high!",0.891991
30,"这四个人的组合挺好的，只是故事有点儿碎，东一下，西一下的，如果能组织在一起，制造点惊喜，就更好了。大家骂冯小刚的原因想必都差不多，他太把自己当回事了，还特地把俗和雅拎出来说——有点儿恶心人。其实大家都明白，电影就是讲故事的，有的故事讲大道理，有的故事讲小道理，区别不是俗和雅。","The combination of these four people is very good, but the story is a bit broken, the east one, the west, if it can be organized together, make a little surprise, it is better. The reason why everyone scolded Feng Xiaogang must be about the same. He took himself too seriously and carried out the vulgar and elegance to say - a bit of a nausea. In fact, it is understood that the film is a story telling, some stories speak great truth, some stories tell small truth, the difference is not vulgar and elegant.",0.863809
30,"这应该是我除了还差十分钟的不见不散，第一部完整看完的冯小刚的贺岁电影。之前的一些一直没感到有哪里好笑都被大家当作经典，这部有点甲方乙方翻拍的感觉，演的像是春晚的小品，装，领悟，说道理。最后宋丹丹离去背影的时候那段感觉不错。","That should be me except it's ten minutes of the first complete the Be There Or Be Square, watching Feng Xiaogang's new year movies. Some of them didn't feel funny before. They felt like a copy of Party A's party. They acted like a spring festival evening's sketch, dress, understanding and reasoning. At last, when Song Dandan left his back, it was a good feeling.",0.853554
