"ranking","Chinese.origin.data","Baidu.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Baidu.translated.data."
20,"自己把观众的笑点培养的那么高又自己拆自己台....嘴都没翘一下...还好是蹭着午饭看的要不真是觉得亏了...可能忙着春晚了吧冯导....","I have raised the audience's laughing point so tall and I have to tear down my own desk. My mouth didn't hang up. It's good to watch lunch. Otherwise, I really feel like I'm going to lose. Maybe I'll be busy with the Spring Festival Gala.",0.829493
20,"自欺欺人吧","Self deception",1
20,"致敬了甲方乙方、大腕儿，但比起这两部神作，这部实在是没什么新意。第一个故事范伟哼哼唧唧的表演，倒是成功的塑造了领导这一典型形象。后面的故事完全是让我看得不知所云，李诚儒怎么看都不像导演，雅俗的讨论不好玩儿、不深刻、也不讽刺，宋丹丹更是莫名其妙。最后中国大爷的笑话，毫无意义！","To pay tribute to the Party B, bigwigs, but compared to the two part of this masterpiece, it is not what new ideas. The first story of the show is Wei Fan groan and moan, shaping the success of the leadership of the typical image. The story is completely let me see more unintelligible, Li Chengru how to look like a director, and discussion of bad play, not deep, not irony, Song Dandan is rather baffling. In the end, the jokes of the Chinese master are meaningless.",0.753026
20,"致高雅","Elegance",1
20,"艾玛。。。奔着葛优等于优质电影去的。。。虽然中间我笑了。。。。但是。。。。我觉得更适合在家吃饭时就着乐。。。。买票看的。。。低于期望值。。。。","Elmar. Running to Ge You is the same as a good film. I laughed at the middle of the middle. But. I think it's better to be happy when I eat at home. Look at the ticket. It's lower than the expected value.",0.882964
20,"节奏啊节奏，以前冯氏电影的节奏一直挺不错啊，从非诚勿扰1开始节奏控制就急转直下，现在这部简直可以快进看了。。。","Rhythm rhythm, the rhythm of the film before Feng has been very good, from the beginning of 1 If You Are The One rhythm control is now this could be a sudden turn for the worse, see the fast forward...",0.804947
20,"节奏太差了，过渡好生硬。四大主角除了葛优外，其他都没个性，感觉任何演员都可以演。以及看完就让人忘记的剧情，幸好不是全票买的。","The rhythm is too bad, and the transition is good. The four main characters except Ge You, the others have no personality, feel that any actor can play. And let people forget the story finished, fortunately, not all buy.",0.809989
20,"苗圃和范伟这两段其实还真挺乐呵的。愿望实现了一个，跟大王一起看的。","The two paragraphs of the nursery and Wei Fan are really very happy. The wish has come true, and see with the king.",0.754043
20,"范伟和宋丹丹这两段都很不错，如果结尾停在宋丹丹默默走进胡同，回归普通人生活则更好，但那样就明显不符合贺岁需求了，李诚儒那段有点不明所以.还有，经过本片，我更加反感白百合和李小璐，如果非要从她俩中间选个最恶心的，那我还是选白百合的老公吧……","Wei Fan and Song Dandan these two are very good, if the end stop in Song Dandan quietly walked into the alley, return to the lives of ordinary people is better, but it obviously does not meet the needs of new year, Li Chengru was a little unknown so. Also, after the film, I dislike more white Lily and Li Xiaolu, if they from the middle choose the most disgusting, I chose the white lily of the husband......",0.875472
20,"范伟那段很好看，之后就弃了","Wei Fan was very nice, and then he abandoned it",0.851686
20,"草","grass",1
20,"荒诞","Absurd",1
20,"荒诞不足","Absurdity",1
20,"荒诞诠释","Absurdity annotation",1
20,"莫名其妙~","Inexplicable",1
20,"葛大爷、宋丹丹、李成儒、范伟，这些人的演技是真好啊。。就连那总露大胸的李小璐都比矫情的白百何强。。。不过冯导，你这电影确定是你的嘛，不然就是你真的老了。。。","Mr. Ge, Song Dandan, Li Chengru, Wei Fan, the acting skills of these people are very good. Even the total exposed big breasted Li Xiaolu than hypocritical Bai Baihe... But Feng guide, you are sure that your film is yours, or you are really old.",0.821005
20,"葛大爷还是不错的，有了非诚勿扰和私人定制，以后我是不会再去电影院看冯导电影了，看了还得被骂。同档的 狼少年 好看多了。可惜没什么拍片，也没什么人看。","Mr. Ge is still good, with non - sincerity and personal customization, and I will not go to the cinema to see the film again, and I have to be scolded. The same wolf boy is much better. It was a pity that there was no film, and nobody looked at it.",0.774551
20,"虽然一开始也没抱什么希望，但最终还是让我失望了。没办法最后环保片出来的时候大家开始陆续退场，我憋着想最后总得有什么梗吧。结果费心费力撑到最后葛优就讲了个冷笑话然后真的就没有梗了！怀着复杂而心酸的心情为那个笑话笑两声，愤然离场。。","Although there was no hope at first, I was disappointed. There's no way to finally get out of the environmental film, and everyone starts to drop out, and I think I'll end up with something. The result was painstakingly pushing up to the end of Ge You and he told a cold joke and he really didn't stem! With the complex and sad mood for the joke twice, shake off..",0.767821
20,"虽然口碑不是很好，但是凭借着冯小刚和葛优的名气，观影人数确实不少，是几个场次中最多的，剧情和甲方乙方很像，感觉三个小故事中只有最后一个宋丹丹的那个还可以。结尾的向大自然道歉跟电影内容联系不大，感觉很跳戏。","Although word of mouth is not very good, but with the fame of Feng Xiaogang and Ge You, the number of viewing people is indeed quite a lot. It is the largest number of events. The plot is similar to that of Party A and B, and the only one in the three small stories is Song Dandan. The end of an apology to nature is not related to the content of the film, and it feels very hopping.",0.888049
20,"虽然恶评如潮，万达还因观众爆满开了个imax厅加映，却也没有让观影体验更佳。整个片子看下来不太乐呵，尤其最后道歉那一节有点儿故意拔高B格的感觉。就丹姐结束白日梦那一曲稍微感慨了一下。","Although the bad reviews are like the tide, Wanda also opens a IMAX hall for the audience, but it does not make the viewing experience better. The whole film look down very well, especially the last apology the section a bit deliberately overstating the B lattice feeling. I felt a little feeling about the end of Dan's daydream.",0.831819
20,"虽然期望不高，但也差的出乎意料了，多一颗星是给最后类似于公益广告的自然的。全剧智商不高，笑点牵强，看完只有一个感觉，就是好无聊的片子。。。","Although the expectation is not high, but the difference is unexpected, more than one star is given to the nature of the public service advertising. The IQ is not high, bursting point far fetched, after reading only a feeling, is a good boring movie...",0.848472
20,"虽然看了十几遍甲方乙方，心情不好的时候拿出来看一看还是会心一笑，结尾的朋友间肝胆相照还是让我的心为之一动。看甲方乙方的笑是发自内心的，他们的行为是我们大众也许可以想象的，可以认为是真的。我认为当时的冯小刚是拿出真心让观众欢笑感动。现在我只看到生意。","Although a dozen times of Party B, the mood is not good out look or smile, ending between friends or let my heart in perfect sympathy with each other for a. See Party B's smile is from the heart, their behavior is our public may be imaginable, can be considered true. I think Feng Xiaogang was at the time to make the audience laugh. Now I only see business.",0.811913
20,"虽然知道很差，还是看了，因为电影院排片都是他，共有4段定制加一个道歉环节，很一般的片，没什么新意，凑合着看看，不想看第二遍。","Though I know it is very bad, I still saw it. Because the movie row is all arranged by him. There are 4 stages of customization and an apology. There's nothing new about the movie, but I don't want to see it second times.",0.82968
20,"虽然私人和甲乙都是他的作品但就算自己的亲爹拿出来调侃也不是件好事吧","Although both the private and the first and the second are his works, it's not a good thing to make fun of their parents.",0.758565
20,"虽然老公出了电影院说只能给3分的电影，但为了我的电影票钱我仁慈的给了4分。冯小刚你这电影真赚钱，在某个五星级宾馆拍拍，处处广告，而吾等出门逛街打发时间的人就为你的票房做了贡献，真是赚大大了。电影最后那段环保的真的噁心到我了，感情我来看公益片的？","Although my husband came out of the cinema to say that it could only be given 3 points, I gave 4 points for my movie ticket money. Feng Xiaogang, your movie is really profitable. It clap around in a five star hotel, and everywhere advertisements. People who go out shopping and spend time are contributing to your box office. At the end of the movie, it's really disgusting to me. I think I'm looking at the public movies.",0.761499
20,"蠢翻了","Dumb",1
20,"衣服挺好看的，弹棉花是弹得挺有艺术气息的，是故意的吗，弹棉花弹的挺好，结尾选的歌也挺好听，应该能力没问题，为啥主体要花在那么无聊的老段子上呢","The clothes are pretty good. The cotton playing is very artistic. Is it deliberate? It's very good to play cotton bombs. The songs selected at the end are pretty good. They should be able to be competent. Why should the main body be spent on such boring old scripts?",0.880593
20,"被预告片给骗了= =整部剧看下来不知道他是想搞笑呢还是故作深沉呢，说搞笑吧又一点都不好笑，说很令人深省吧好像也肤浅得很，而且整部电影的连续性不强，无聊","Is the trailer to cheat = = the whole drama look down don't know he is trying to be funny or Guzuoshenchen, funny it isn't funny, it seems very sobering to say very shallow, and the continuity of the whole movie is not strong, boring",0.826901
20,"装","pretend",1
20,"要不是接地气的葛优大叔，我是不会给出两星的。这部和冯导之前的作品的相似度太高了，炒老梗啊！没啥意思，期待太高，失望极了~","If Uncle Ge You is down to earth, I will not give the two stars. The similarity between this and Feng Dao's works is too high to stir fry old stalks! I didn't mean it. It was too high. It was very disappointing.",0.873673
20,"要不是有人请，我才不会去看。以后有人请，我也不去电影院看国产片了！从来没看过好看的！想走走不了！","If it were not for someone to ask, I wouldn't have gone to see it. After that, I will not go to the cinema to see the film made in China. Never look good! I don't want to walk!",0.788795
20,"要不是男盆友放假在家闲的蛋疼，我是绝不会去看私人定制的，我宁愿去看等风来，虽然等风来我也打了2分，但是看片的时候没有想睡觉想走的感觉。电影里没有一个地方让我觉得逗，只觉得是勉强拼凑的，冯XX不仅在戏里在戏外也破口大骂观众，最受不了这样的，出来混早晚是要挨骂的，这都受不了还混什么混","If it weren't for the men's family friends who were having a holiday at home, they would not see the private custom. I would rather wait for the wind. Although I waited for the wind for 2 minutes, I didn't feel like sleeping when I saw the movie. The movie is not a place where I feel funny, just think it is scrambled, von XX not only in the play in the movie also shouted the audience, most can not stand this, out of the mix will sooner or later be scolded, it can not stand with what mixed",0.891368
20,"让人不敢相信是冯的作品了。看过曹炳琨两部戏，都觉得演员跟角色，以及两部戏的角色差别挺大的，这戏里又打回潜伏原型了……","I can't believe it is Feng's work. Seeing the two plays of Cao Bingkun, they all feel that the actors and the characters and the roles of the two plays are very different, and this play returns to the latent archetype...",0.850591
20,"让我想起高中那会语文作文死憋出来的三段式。ps.这部电影明显不是为观众私人订制的。","It reminds me of the three paragraph of Chinese composition in high school. PS. this film is obviously not a private reservation for the audience.",0.750547
20,"讽刺，粉饰","Sarcasm",1
20,"讽刺或反映社会现实，直白不磨玩儿。三个故事的强行结合让电影如同是几个小品，努力用豪华和金钱堆砌出来的阵势就和第二个故事一样俗气。最后一部分的致歉大自然实在有矫情之嫌，虽本意很好，但却与电影脱钩。","To satirize or reflect social reality. With forced three stories to make movies like several pieces, piled up with money and luxury to battle as well as second stories vulgar. The last part is the nature of apology too hypocritical, although the intention is very good, but with the decoupling film.",0.830726
20,"评分历史最低，和夜宴一样，群众的眼睛是雪亮，冯导似乎是想高深莫测地讽喻些什么当官的有钱的自诩高雅的，目标高了内容变了，但还是延用甲方乙方的手段，结果自然是失败的。最后还要做一下环境保护主义者。王朔没有提供亮点，就算是一首小诗，冯小刚没有守优势，即使有葛优。遗憾，期待下一部吧。","The lowest score, and the banquet, people's eyes are sharp, Pingdao seems to think what an allegory too profound to be understood rich highbrow, high content changed, but still use Party B means, is the natural result of failure. In the end, we need to do the environmentalists. Wang Shuo did not provide a bright spot. Even if it was a small poem, Feng Xiaogang did not keep the advantage, even if Ge You. I'm sorry, I'm looking forward to the next one.",0.79829
20,"诉求太多，努力游走于不正经和煽情之间的失败，最后那几段诗朗诵很乱入像是中学生必须要交的主题作文。完全不见冯氏幽默的影子。","There are too many appeals to walk away from the failure between the unpositive and the incendiary. Finally, the recitation of the poems is very disorderly as the subject composition of the middle school students. Don't see the shadow of Feng's humor.",0.826062
20,"说他是部烂片，很难笑出来。有朋友说：我不信，我不信，我要自己去看了后才信。看完后我问他：好看吗？他说：真得好烂啊，我不去看我怎么能知道呢，哈哈哈哈哈，就这个片子，烂的，笑死我了。我忽然觉得这世界好犯贱.......","Said he was a bad movie, it is difficult to laugh. Some friends said: I do not believe, I do not believe, I want to see myself after the letter. After reading, I asked him: is it good? He said: really good bad ah, I don't see how I can know it, ha ha ha ha ha, this film, rotten, killing me. I suddenly feel that this world is so bitchy.......",0.805882
20,"说教","Preach",1
20,"说教意味也太重了吧！可以说毫无笑点，反正我没怎么笑。回想起来果然是和春晚差不多质量。说实话，当初本来还打算去电影院捧场的（因为预告片给的太精彩了），后来冯导和影评人互相骂起来了，我也就放弃了捧场，说起来还得感谢冯导，免得我去电影院打哈欠。","The meaning of preaching is too heavy. It can be said without a smile, but I didn't laugh. In retrospect, it was almost as good as the Spring Festival Gala. To tell you the truth, I had planned to go to the movie theater to support me. Because Feng Dao and critics criticized each other, and I also gave up my support. Thank you so much for Feng guide, so that I won't go to the cinema to yawn.",0.804803
20,"诶，作为喜剧，我只笑了一次，就是范伟的手从没有镜片的眼镜框穿过去擦眼泪的时候，又有讽刺意味又好笑不行吗？还是其实我只适合看恶搞？？自我反省一下= =","Well, as a comedy, I only laughed once, that is, Wei Fan's hands were wearing glasses without glasses. It was ironic and funny when they passed through the tears. Or is it true that I'm only fit to see the Kuso?? Self-examination of = = = = = = = = = = = = = = = = =",0.846865
20,"诶，没想到大家和我的看法差不多嘛，这个的确失水准了，小细节顾及了，大局面乱拼，说教意味重，整个看完，不悲不喜，不知道到底要表达什么。。。","Ah, I didn't expect you to have a similar view with me. This is really out of line. The details are taken into consideration. The overall situation is unscrambling, and the sermon is very important. After reading it, I am not sad or unhappy. I don't know what to express.",0.764518
20,"败笔","Failure",1
20,"贫到腻，到中期都有种神经病人们在院部病房自言自语的即视感。结局处的立意是好的，可是一来硬生生切入非常突兀，二来...能不用这种恶心的方式表达么，这是成全自己，恶心观众吧","Lean to the tired, to mid have kind of people in the hospital ward neuropathy automatic speaking that visual sense. At the end of the conception is good, but then abruptly cut very abrupt, but... Can't this disgusting way to express it, this is for your audience.",0.845914
20,"贯穿电影的口号：成全别人，恶心自己！ 的确说出了观影者和影迷们的心声：成全冯导，恶心自己！看之前就感受到了铺天盖地的恶评，做好了中途离场的最坏准备，所以观影中反倒觉得各种虽然莫名其妙，但也还没到离场睡觉的地步。各种桥段太烂就不点评了，不过轻轻松松倒是符合@苏格拉娟 的胃口。整部电影","The slogan that runs through the movie: become all the others, nausea yourself! Indeed, the voices of the viewer and the fans are said: all Feng guide, nausea yourself! Before seeing it, I felt the overwhelming comment on it. I was prepared for the worst preparation for leaving the field, so in the view, I felt all kinds of puzzled things, but I didn't even go to sleep. All kinds of bad plot do not review, but it is easily with Scotland @ Juan. The whole movie",0.877383
20,"贱","Base",1
20,"贵族与钱无关，只关乎历史的积淀带来的气质，家族的传统带来的教养，先祖的事迹和传说带来的与生俱来自血液中散发的骄傲和视荣耀重于一切的信念。看着王朔的东西长大的人本不可能是贵族，可就中国的现状而言，我们的贵族确实可能是看着王朔的作品长大的。","Aristocrats have nothing to do with money. They only relate to the temperament brought by historical accumulation. Family tradition brings upbringing, ancestors' deeds and legends come from the belief that pride is distributed in blood and honor is more important than everything. Wang Shuo can't be an aristocrat when he looks at things that grow up. But in terms of China's status quo, our noble is probably watching Wang Shuo's works grow up.",0.771121
20,"超长版春晚小品，预告片比正片精彩。最后那一段四人独白，又像说教又像舞台剧，矫情别扭至极，有种时间不够非要凑，还得拉着正能量主题装b，又装不像。这剧本一点都不王朔。还好姜文的一步之遥今年春节没上，不然一个指头都能把大导秒掉。什么叫过犹不及，私人定制。","Super long version of the Spring Festival Gala, the trailer is better than the positive film. The last paragraph four monologue, like preaching like drama, hypocritical awkward extremely, a lack of time to gather together, and pulled the theme of positive energy and not otherwise. The play is not Wang Shuo at all. It's good that Jiang Wen's step is not on the Spring Festival, or a finger can drop the big second. What is doable, private custom.",0.876976
20,"较差","Poor",1
20,"过了","After",1
20,"过于期待","Overanticipation",1
20,"过惯了富人的日子就完全不懂普通大众的笑点是啥了！这片就是逗自己开心的吧……后面还插播央视公益广告！！真是为春晚做准备呢！！","The days when the rich are used to the rich don't understand what the ordinary masses laugh at completely! This is just to make yourself happy... Back in the CCTV public service advertising!!! It's really ready for the Spring Festival Gala!",0.765366
20,"还好我没有去电影院成全了别人的票房，但我自己却着实被恶心到了。","It was good that I didn't go to the cinema to complete the box office, but I was really sick of myself.",0.789951
20,"还好木去电影院看。最后地公益片不错啊","Good wood to the cinema. The last good public film is good",0.786566
20,"还好这部戏没有去电影院看，在家里的电视机就有得看了。要不然真的是浪费钱了。唯一有印象的就是觉得李小璐的身材还是不错的，另外丹姐的表演还是老道的，看来还是老演员演得比较不错。","It's good that the play didn't go to the cinema. The TV set at home would have to be seen. Otherwise, it's really a waste of money. The only impression is that Li Xiaolu's figure is still good, and Dan's performance is still a good one, and it seems to be a good actor.",0.954917
20,"还是只能给两星，只有第一段能及格，第二段膈应死，第三段又刻意煽情但入戏无能，最后环保部分简直愁死人。小刚拜托你能好好玩段子拍小品片儿么，想太多累人也累己啊","I only give two stars, only the first section of the pass, second diaphragm should die, third and sensational in the play but incompetent, finally the environmental protection departments simply worry dead. Can you please Xiaogang good fun piece pat sketch piece Mody, think too much too tiring tired yourself.",0.810008
20,"还是认为不应该是冯导一人的问题，问题似乎出在了编剧、制片以及拍这部片子最一开始的初衷上。片子已经上映，凭借导演到演员的大名字应该是不会赔，而冯导到了今天也只能硬着头皮、心里明镜儿似的宣传和各种的自我解读了。","We still think it should not be the question of Feng Dao, and the problem seems to be the original intention of the screenwriter, the production and the film. The movie has been released, and it will not be lost by directing the actor to the great name, but Feng can't help him, but today he can only rush to the top of his head.",0.866864
20,"还特地跑去电影院看，真是亏大发。别的都还好，最后那个环保宣传片衔接的真是不能更生硬，整个片变得非常莫名其妙。把前面和最后分开，可以变成一个还算轻松愉悦的贺岁片，以及一个很好的环保宣传片，拼一起，烂片。","It's a big loss to go to the cinema to see it. Everything else is good, and the end of the environmental publicity film is really hard to connect, and the whole piece becomes very indescribable. The front and the final separation, can be turned into a surreal fairly relaxed, and a good environmental protection propaganda, fight together, bad.",0.905385
20,"还真是翻版的甲方乙方，但还是挺好看的，里面说的都特对，特真实。虽然最后对大自然道歉那个和电影本身感觉有些脱节。","It is a replica of the Party B, but still very good, especially on the inside, very real. Although the last apology to nature is a little disjointed from the movie itself.",0.776656
20,"这不就是甲方乙方的好梦一日游么！主题好的，想要表达的反思也是好的，可惜画虎不成反类犬，没闻到讽刺的味！","Is this the good dream one day for party a party party? The theme is good, want to express the reflection is good, but a poor imitation like a dog, no smell of irony taste!",0.866087
20,"这个，真的没啥好看的","This, really nothing nice",0.760457
20,"这么强大的演员阵容，感觉就给浪费了！虽然电影院里有笑声，但说实话，不怎么好笑，还不如康熙来了！我感觉按照它的思路，弄两集康熙来了，拼在一起，也可以在电影院播放。给它两颗星是因为电影中有好多台词是对社会现状的批判，唯一值得鼓励的。","Such a powerful cast, it's a waste! Although there was laughter in the cinema, but to be honest, it was not so funny, it was not as good as Kangxi! I feel that two sets of Kangxi have come, together, and can be played at the cinema. Give it two stars because there are many lines in the film that are critical to the social situation, the only one that is worth encouraging.",0.821605
20,"这剧本应该就是小刚炮自己写的，我真不相信王老师那样一个大彻大悟的人还有本事硬把自己智商降低到那个程度。讽刺权贵与歌颂真善美都需要技巧，小钢炮两样都想要，但都没把握好尺度。京味喜剧自打梁左老师去世还真后继无人了。","This script should be small gun to write their own, I really don't believe Wang as a person and hard skill greatly discerning and apprehending their lower IQ to the extent. Satire bigwigs and praise good beauty requires skill, cannon two wanted, but could not grasp the scale. Beijing teacher really died since comedy Liangzuo leave no successor.",0.761913
20,"这就是传说中的当婊子还想立牌坊？不知道什么时候起，冯导拍电影不玩幽默煽情，开始讲上大道理了，还是人人都知道的一些屁。结尾莫名其妙的道歉挺好的，如果出现在电视剧中间当公益广告，我给5星；在电影最后装逼用，只能负分滚粗。这个电影四个主角，三个多余。2分是鼓励分。","This is the legendary whore still wants to stand archway? Don't know when to start, Feng guide film does not play humorous and incendiary, begin to speak the great truth, or everyone knows some fart. The end of the inexplicable apology is good, if there is a public service in the middle of the TV play, I give 5 stars; at the end of the movie, I can only do it. The film is four protagonists, three superfluous. 2 points are the incentive points.",0.868017
20,"这尼玛也叫喜剧，这尼玛也叫致敬？！我觉得鸡巴软了就别硬上了，拿根新刷绿漆的老黄瓜就想让观众达到高潮？片中的几个笑点都只是干笑级别的，最后那段道歉环节单拉出来当个呼吁保护环境的公益广告还行，放这堆满了广告的片子的结尾里不是装逼吗！对冯小刚和王朔都太失望了。","This is also called the fuck fuck comedy, also called tribute?! I don't think the Dick is soft, and the old cucumber with a new green paint wants the audience to reach the climax. Several pieces of bursting point are Ganxiao level, the last period of pull out when a single link to apologize for protect the environment public interest advertising line, put the piles of advertising in the ending of the film not loaded to force it! It was too disappointed for both Feng Xiaogang and Wang Shuo.",0.825353
20,"这片对于冯导来说是恶心别人成全自己。对于观众来说是恶心自己成全冯导。打着电影的旗号绑架民意抬高自己你不害臊吗？ 给三星全是给演员们的，演员们不错。","This is a nausea for Feng Dao. For the audience, it is nausea to be the guide. The name of the film under the banner of his own opinion kidnapping aren't you ashamed of yourself? It's all for the actors, and the actors are good.",0.800794
20,"这片得看怎么定义。定义为喜剧肯定是烂片，不好笑。。但是还是得承认王朔编的东西还是挺特别的。范伟那段特别好，看似梦幻其实特别现实。。后面两段有点扯蛋。靠着这网络段子式的对话看118分钟确实会审美疲劳的，我讨厌明目张胆的植入，还是有点批判的色彩，不算愤世嫉俗的差","It depends on how to define it. The definition of comedy is certainly bad, not funny.. But we still have to admit that Wang Shuobian's things are very special. Wei Fan is very good, and it looks fantastic. The two part is a little behind the bullshit. With this dialogue, I can see that 118 minutes can really make me tired. I hate bland implants, and I still have a little critical color, which is not cynical.",0.870188
20,"这电影烂是烂在根儿上，从底层剧本就不成。最后一个章节如果单拿出来做成公益广告就挺赞的。突然觉得如果傅彪还活着，那么范伟其实也就那么回事。","This film is rotten rotten in the root, from the bottom of the script is not a. The last chapter would be very good if it was made out of a public service advertisement alone. It suddenly felt that if Fu Biao was still alive, then Wei Fan was in fact the same thing.",0.822093
20,"这电影貌似想化解国内的一些怨气，想传达美好的东西，及想呈现当下比较热门的话题，但可惜有此愿望，却没到那个表达的水平的能力。宣传很好，看到无语。","The movie seems to dissolve some of the domestic grievances, want to convey good things, and want to present the popular topics, but unfortunately, this desire does not reach that level of expression. The publicity is good and there is no language.",0.817738
20,"这种主要依靠风景、道具来提升观赏性外加各种植入广告的电影看的我真笑不起来，除去范大师的清官，通篇各种浮夸的表演，葛优的老脸、李小璐的事业线，冯导和王编昧着良心依旧走在时代的前列腺。雅还是俗关我屁事，好好讲故事才是正事。别成全自己，恶心别人！","This mainly depends on the scenery, props to enhance the ornamental plus placement in the movie I really don't laugh, remove the fan master clean, throughout the various grandiose performances, Ge You's face, Li Xiaolu's career line, Feng and Wang Bian unconscionable still walk in the era of the prostate. Elegant or vulgar none of my business, a good story is. Don't be full of yourself, nausea!",0.907401
20,"这种片子就不该进电影院，纯粹浪费钱。放电视上播就挺好挺合适，估计口碑也好。冯导注意下次把电视和电影分开，谢谢。","The film should not go into the cinema, and it is a pure waste of money. It is good to put TV on the sow, and it is good to estimate the word of mouth. Feng Dao noticed that the next time the TV and the movie were separated, thank you.",0.898038
20,"这货在电脑上看觉得还可以，第二个故事，我咋觉得导演是不愿承认现实的自我埋汰呢。。结尾竟然变成公益环保了我去，狗尾续貂阿。郑恺挺帅的，俩女演员都胸前十两啊啊啊","The goods on the computer watching can also feel, the second story, I feel that the director is unwilling to acknowledge the reality of self dirty.. At the end of the public environmental protection has become to me, O. Zheng Kai's handsome, both actress twelve ah ah ah ah ah ah ah ah",0.843743
20,"这部片子本来不想看的 朋友请的 由不得我选择 刚开始看觉得还凑活 到了第二段就开始无厘头了 典型的王朔风格显现 可能王朔和冯小刚觉得很搞笑吧 我压根笑不出来了 好在没有自己花钱 不然我真想在电影院撞墙算了","This film did not want to see a friend please from the beginning I choose not think also get to live second began a period of Wulitou typical Wang Shuo style show Wang Shuo and Feng Xiaogang may feel very funny. I didn't laugh but did not spend their own money or I really want to forget the wall at the cinema",0.775764
20,"这部片绝对贯彻了一个理念，那就是恶心观众！笑都笑不起来了，还有那个向祖国山川河流道歉的爱国主义宣传片结尾是在坑爹么！！！玩蛋去吧！","This film has absolutely carried out a concept, that is the disgusting audience! Laughter can't laugh, and the end of the patriotic propaganda film that apologizes to the mountains and rivers of the motherland is at the end of the pit!!! Let's play with eggs.",0.774897
20,"这部电影探讨了反腐，艺术的俗与高雅，我怎样是有钱，最后回归环保的话题。如果我初中周记敢写这么扯就不用熬夜想话题了。","The film discusses the anti corruption, the art of vulgarity and elegance, how can I be rich, and finally return to the topic of environmental protection. I don't have to stay up late to think about the topic if I write this in junior high school.",0.872931
20,"这部电影的价值是让我发现原来冯小刚同样的题材之前拍过两部，据说前面两部拍得不错。","The value of the film is that I found that Feng Xiaogang had made two shots before the same theme, and it was said that the first two were good.",0.767536
20,"连条贯穿主线的都找不到。看到后面已经开始玩手机了。。。。除了几位具有个人魅力的卖力演出。。我真看不出这电影是诚意之作","Even the line can't be found through the main line. I see that the phone is starting to play in the back. In addition to a few charismatic performances. I can't see the movie as a good faith",0.813988
20,"退步","Backward",1
20,"选择在家看枪版估计是我今年年底最值得骄傲的决定了。没浪费钱，还没错过关于冯小刚堕落的热点话题。其实我没太看懂宋丹丹哪段最后的煽情是为啥。也没看明白最后的公益广告怎么就加进来了。全是小段子拼的，看的这个累啊。。。果然是在为春晚打基础？","Choosing to watch the gun version at home is the most proud decision of the end of this year. No waste of money, I have not missed the hot topic about Feng Xiaogang's fall. I didn't really understand what the last sense of Song Dandan was. I didn't see how the final public service ads were added. It's all a small piece, and it's tired to see. Is it a foundation for the Spring Festival evening?",0.815695
20,"逗比订制","Teas",1
20,"通篇不知意义何在，语言已经丧失了曾经的精炼犀利，估计导演和编剧雅太久不知道怎么俗了。演技就更不用评价了，新生代除了用瞪大眼睛来表示惊讶勾引不屑等一系列转变外，其他就是木呆呆的，真让人出戏。两颗星给老戏骨，除了苗圃！","I do not know where the whole meaning of language has lost once refined estimates of the director and screenwriter, sharp, too long don't know how vulgar. Acting nothing of evaluation, in addition to the new generation expressed surprise and a series of changes with disdain to seduce stare big eyes, the other is the mudaidai, really let people play. Two stars give the old play bone, apart from the nursery.",0.833664
20,"都说不好看再加上真不喜欢李小璐，所以没去电影院看，但那首歌的mv挺感人的所以就是不信邪的还是看了下高清视频，然后才真领悟到啥叫前驴不对马嘴，也就丹丹卸妆那段感人而已。。。最后的道歉弄的莫名其妙好像硬是要加点社会责任公益色彩。哎，反正看冯小刚的电影不好笑就真没意思。","That is not good and not really love Li Xiaolu, so I didn't go to the cinema, but the song is very touching so MV is nothing or watch the HD video, and then realize what is really before the donkey wrong the horse mouth, also just touching that Daniel remover... The final apology is inexplicable as if it is to add a little social responsibility to the public. Well, it's really boring to see Feng Xiaogang's movies unfunny.",0.794225
20,"闷","Stuffy",1
20,"除了两个美女比较漂亮性感真的找不出其他的亮点，搞不懂昨天晚上到现在想写点什么我是真的不知道，只能说一步毫无印象的电影就这样吧，但是估计票房会很好，因为现在上映的电话就只有三部，风暴可以看看，要喜剧只有这个了","In addition to the two beauty more beautiful sexy really can not find other highlights, don't know to now yesterday evening to write what I really do not know, only one step without the impression of movies like this, but the box office estimates will be very good, because the phone is now showing that only three of the storm you can see, this is only to comedy",0.829376
20,"除了影片传递的概念挺恶心、道歉篇做作到死，白百何李小璐演得差、成龙梁天李咏王宝强无亮点外，本片堪称完美。宋丹丹一星，主题歌一星，歌曲放剧情里很妥帖，不由得感叹：呦，还真挺好听。看完枪版后更决心再次为无人区贡献票房","In addition to the disgusting concept of the film transmission, the apology, the death of Bai Baihe, Li Xiaolu, Jackie Chan, Li Yong and Baoqiang Wang, the film is perfect. Song Dandan, a star, a star theme song, song put the story very well, could not help but sigh: Yo, really nice. After reading the gun, it was more determined to contribute to the box office again for the unmanned area.",0.92129
20,"除了范伟和主题曲，没其他看点，最后赠送的矫情让人头皮发麻，居然还以一个老掉牙的段子作结尾，说这片子有内涵的人肯定也觉得当年看唐山大地震时哭得很爽很过瘾吧。","In addition to Wei Fan and the theme song, no other aspect, finally giving the hypocritical people scalp, even with an old piece end, say that this film has the connotation of the people certainly feel when watching the Tangshan earthquake when crying very cool very enjoyable.",0.805828
