"ranking","Chinese.origin.data","Google.translated.data","Baidu.English.sentiment.analysis.positive.probability.base.on.Google.translated.data."
30,"范偉領導主演","Fan Wei starring",1
30,"范围那段最搞笑~~李咏那段不了了之~~一腔俗血说的是我~~宋丹丹还是太做作~~最后的公益广告把这部片四星拉成三星~~幸好是和三个亲亲友友去看~~不然还是两星了~~","Range of the most funny part of that period ~ ~ Li Yong can not stop it ~ ~ a vulgar blood that I ~ ~ Song Dandan is still too ~ ~ last public service ads to this film four stars pulled Samsung ~ ~ Fortunately, and Three friends and relatives to see ~ ~ Otherwise, or two stars ~ ~",0.921996
30,"荒诞喜剧","Absurd comedy",1
30,"葛优和范伟的演技实在是太好了，演什么像什么。而且编剧的设想很大胆，只可惜不太现实，个人感觉最后的几个故事有点无聊，因为从前几部喜剧，到最后一个严肃和无聊的话题，跨度大了点，虽然提倡环保是好事，但是主题切入的有点生硬。","Ge You and Fan Wei's acting is really good, acting what it looks like. And the scriptwriter's idea is very bold, but unfortunately unrealistic, personally feel the last few stories a bit boring, because the last few comedy, to the last serious and boring topic, span a bit bigger, although advocating environmental protection is a good thing, but The theme cut into a bit blunt.",0.893312
30,"葛大爷一出现我就笑了。不过笑过之后反过来想这部电影的意义何在，到底是人的欲望、现实的腐败还是社会自然现象的破坏，导演你都想拍，可却又有点不着边。不过纯粹当一个搞笑片看看还是不错的。","Ge uncle appeared I laughed. However, after the laughter in turn wondering what is the significance of this movie, in the end is the desire of people, the reality of corruption or the destruction of social natural phenomena, the director you want to shoot, but it is a little out of date. But purely as a funny film to see is good.",0.846564
30,"葛大爷和冯导继续搞好梦游。王朔的台词太犀利，怪不得范伟之前的台词有不过审。宋丹丹的表演很喜欢，相比之下总觉得白百合在这里不如在33天里演的顺溜，李小璐穿黑短裙走起来太没气势，让白一比就下去了。贺岁片嘛，就图一乐呵，反正我是笑了，我也觉得就够了。","Uncle Ge and Feng guide to continue good sleepwalking. Wang Shuo's lines are too sharp, no wonder Fan Wei's lines have not yet trial. Song Dandan's performance is like, in contrast, always feel white lily better here than 33 days in the smooth play, Li Xiaolu wearing a black skirt walk too imposing, let the white one down. Lunar New Year thing Well, on the map a Le ha, anyway, I was laughing, I think enough.",0.854825
30,"葛大爷的嘴，李咏的客串脸和王宝强客串傻，范伟的憨，三颗星。看的时候差点睡着，确实没有超越甲方乙方 ，幽默感下降，故事确实讲明白了，结尾算是有点意思，雾霾和道歉。可能太久没看到脍炙人口的喜剧了，期待过高。","Ge uncle's mouth, Li Yong's guest face and Wang Baoqiang guest silly, Fan Wei's foolish, three stars. I almost fell asleep when I saw, did not exceed Party B, the sense of humor fell, the story does make it clear that the end be a bit mean, haze and apology. It may be too long to see the popular comedy, and look forward to high.",0.812197
30,"虽有炒冷饭嫌疑，但是还是不一样的，该损的损了，批判的批判了，立意点和出发点是好的，算是年末可以一看的片子。兴许是期望值过高，总感觉哪里欠点儿火候没完全戳进心窝里，叙事稍有松散，爆发力差点儿，其实我想给三颗半！","Although suspicion of speculation, but still not the same, the loss of damage, critical critique, the original intention and the starting point is good, be regarded as the end of the year can see a movie. Perhaps the expected value is too high, always feel where little owe a child did not completely burst into the heart, the narrative is a little loose, explosive almost, in fact, I would like to give three and a half!",0.879813
30,"虽然不算惊艳也不至于5点几，范伟演得真好~~","Although it is not amazing or not at 5 o'clock, Fan Wei played really good ~ ~",0.812972
30,"虽然也没有网上的骂声那么凄惨，但也好不到哪儿去，感觉就好像匆忙拍出来抢占市场一样，感觉不到非诚勿扰那样的诚意，可能也是各方期许希望过大造成的～喜剧变成黑色幽默的批判社会，感觉冯式贺岁幽默已然不存在了～","Although there is no scolding online so miserable, but also not much better, I feel like hurrying to seize the market, I feel like you're the kind of sincerity, may also be caused by the expectations of all parties too much ~ comedy turns black Humorous criticism of society, I feel Fung Lunar New Year humor already does not exist ~",0.796644
30,"虽然影评不佳，但这个电影还是有可圈点之处，按照朋友的说法，第一个片段仇官，第二个片段仇富，第三个，臭房地产，最后是环境污染，倒也是把现在的社会心态都点出来了，而且还通过了广电总局的审查，最后关于环境污染的，触目惊心。","Although the film criticism is not good, but the film still has something remarkable, according to friends, the first fragment of hatred, the second fragment Qiu Fu, the third, stinking real estate, and finally environmental pollution, but also the present The social mentality points out, but also passed the review of SARFT, the last on the environmental pollution, shocking.",0.865428
30,"虽然很多人都说不好看，但是我认为这部影片还是很具有时代意义的轻喜剧，因为它反映的问题其实很深刻，只是用了冯式手法的刻画需要意会。梦想与现实的差距，就是让人如此难以接受，但我们依然有梦想，有梦想，就还有希望。这部电影，感动到我。","Although many people say that it does not look good, I think this film is still a very light-hearted comedy of the times because the problems it reflects are actually very profound. It is only necessary to use the von Freudency portrayal. The gap between dreams and reality is so unacceptable, but we still have dreams, dreams and hope. This movie, touched me.",0.836155
30,"虽然故事松散，缺乏创意，偶尔没逻辑，期望不要太高的话还是说得过去的。当然这是一个炒冷饭的作品，而且时代进步这么多年不仅故事没超过前作，其他部分也并没有太多惊喜。MINI酒类等广告做的明确，海南的蜈支洲岛广告也跟随非诚系列一样美轮美奂。看在大红帖的开头结尾，感受到冯导的贺岁诚意也就够了","Although the story is loose, lack of creativity, and occasionally no logic, expectations are not too high, or justified. Of course, this is a fried rice cake works, but the era of progress so many years not only did not exceed the previous story, the other part is not too much surprise. MINI wine and other advertisements to do a clear, Hainan Wuzhizhou Island ads also follow the same non-honest series of beautiful. Look at the beginning of the big red end of the note, feel Feng guide New Year's sincerity is enough",0.819463
30,"虽然电影剪辑得有点乱，主线不是很明确，但电影所反应出来的问题，在透过现象看本质后是值得深思的~几个主角的演技确实很赞~","Although the movie clips are a bit chaotic, the main line is not very clear, but the movie response to the problem, after seeing the essence through the phenomenon is worth pondering ~ Several protagonists acting really is like ~",0.831139
30,"虽然略生搬硬套比如说环保的高大内涵，还是一部能看的爆米花喜剧片。全篇最爆笑的地方，应该是李小璐那个起跳姿势足够优雅大方然后整个人平平砸进池子里的跳水吧…… 她一定是故意的对不对","Although the slightest blunt environmental protection, such as the high content, or to see a popcorn comedy. The most comedy part of the whole story, it should be Li Xiaolu that elegant and generous take-off posture and then the whole person flat into the pool of diving ... ... She must be deliberately right",0.800256
30,"虽然笑点包袱是少了点，植入广告是多了点，但整片对于当今社会的各种俗现象讽刺意味十足，葛大爷还是那个葛大爷，冯小刚还是那个冯小刚，只是人们都喜欢先入为主的事物，对同样类型的期待值自然就高了，拍得再好，也是有人要刻意地贬的。","Although the burden is a little less fun, implanted advertising is a little more, but the whole piece for the vulgar phenomenon of today's society is full of irony, Ge Grandpa or the Ge Grandpa, Feng Xiaogang or the Feng Xiaogang, but people like preconceptions Things, natural expectations of the same type of natural high, even better shot, but also someone deliberately derogatory.",0.824836
30,"虽然被糟挤的很烂，可是看过之后，还是喜欢，都是俗人吧，明星阵容，很多喜欢的人，就感觉很好了。片尾环保题材很good！","Although badly squeezed sucks, but after reading, or like, are laity, star lineup, many people like to feel good. Epilogue Environmental theme is very good!",0.861327
30,"虽然豆瓣评分不高，但我认为这部电影还是有一定的现实批判性意义的，对环境的道歉。值得一提的还有时间都去哪儿了这首歌不错。但是完整性真心不怎么样，李咏那段不知道是用来干嘛的。。冯导对大俗大雅的自嘲让观众不知道怎么评价。片中各角色的浮夸表演有些效果让人不是那么舒服。我给三星吧。","Although the watercress score is not high, but I think this movie still has some realistic and critical significance, apologize to the environment. It is worth mentioning that there is time to where the song is good. However, the integrity is not really good, Li Yong did not know that period is used to doing. . Feng guide self-deprecating vulgar ridicule the audience do not know how to evaluate. The role of the pompous performance of some of the effects of people not so comfortable. I give it to Samsung.",0.89787
30,"虽然那个道歉很文艺，但是和影片没毛线关系，其他我觉得还好啦～演技还是过关的～","Although that apology is very literary, but no relationship with the movie, the other I think it's okay ~ acting or clearance ~",0.803432
30,"虽说一边入戏一边出戏是这部剧的风格，也总感觉编剧和导演想反讽或是表达些什么，但还是要说，能不能别喜剧的这么僵尸啊。前半段还想给4星，后面直接2星了。","Although the opera side of the drama is the style of the play, but also always feel writer and director want to iron or express something, but still have to say, can not comedy such zombie ah. The first half also want to give 4 stars, followed by direct 2 stars.",0.800822
30,"虽说冯导不接受影评人的批评，不过实事求是讲，电影虽然拍的不错，但各方面的品质却停滞不前，有人说是甲方乙方2，从依托的形式来讲并不为过，葛大爷的表演我感觉还不如非诚勿扰。电影最后的部分虽然有环保教育警示的意味，但在衔接上好像不太流畅。搞笑的程度似乎也有限。将将及格吧。","Although Feng guide does not accept critic criticism, but seek truth from facts, although the movie shot well, but the quality of all aspects of stagnation, some say Party B 2, from the support of the form is not an exaggeration, Ge Grandpa's performance I feel better than you are. Although the last part of the movie has the warning of environmental education, it seems that the connection is not very smooth. The extent of funny seems limited. Will pass.",0.851166
30,"蛮不错的贺岁片啊！在开始生硬煽情之前都挺好看的！","Pretty good New Year film ah! Before the start of stiff sensational are quite good looking!",0.833746
30,"融合了太多元素了，尤其最后一段，虽然目的是好的，但总觉得格格不入。很喜欢宋丹丹那段故事的结尾，觉得是整部电影最好看的地方。丹姐V5……","Fusion of too many elements, especially the last paragraph, although the purpose is good, but always feel out of place. Song Dandan liked the end of that story, I think it is the best place to watch the whole movie. Dan sister V5 ...",0.850723
30,"行","Row",1
30,"表现一些东西比较浮夸，这不仅与导演有关，也与编剧王朔有关，情节撑不起来主题的一部电影。但是时间都去哪了这首歌必火，这是看完电影的唯一感受，还不如冯导的我把青春献给你来的有嚼头","Performance of some of the more exaggerated, not only with the director, but also with writer Wang Shuo, the plot does not hold up the theme of a movie. But where the time goes, this song is bound to fire, this is the only feeling after watching the movie, not as good as Feng guide I give you youth to chew",0.796936
30,"褒贬不一~ 不过我挺喜欢的…… 特别是结尾 虽然有点乱入的感觉 还是超喜欢白百何~~","Mixed ~ but I really like ... ... especially the end although a bit chaotic feeling or super like Bai Ho Ho ~ ~",0.805111
30,"要不是因为去过蜈支洲岛，我可能一辈子也不会看这部电影。其实还是不错的，特别是范伟那个故事，挺逗。最后的特别奉献部分也很不错，看的人揪心。作为贺岁档能做到这个地步已经不容易了。","Maybe because I've been to Wuzhizhou, I might never see this movie. In fact, is still good, especially Fan Wei that story, quite funny. The last part of the special devotion is also very good, looking worried. As Lunar New Year can do this point is not easy.",0.881988
30,"要是能换任重代替郑恺就好嘞，还是不够来贺岁的味道，比甲方乙方差远了，但是我很开心能哈哈哈就行，自己选的不能给差评哈。首地是个蛮好逛的地方～","If you can change the weight instead of Zheng Kai is good, or not enough to celebrate the taste of New Year, far worse than the Party A and B, but I am happy to ha ha ha on the line, can not choose their own bad review ha. First place is a fine shopping ~",0.875981
30,"要是这个电影正能传达正能量 也是很不错的 ～～～","If this movie is able to convey positive energy is also very good ~ ~ ~",0.871091
30,"要让社会的不良风气吹进来 我觉得里面的郑恺演的特别好[可怜][可怜][可怜]","To make the community's bad atmosphere blown in I think the performance of Zheng Kai is particularly good [poor] [poor] [poor]",0.79674
30,"观影效果尚可，没什么新意，也不至于太烂。硬扯上环境保护有点儿倒胃口，最后十分钟多重要导演不会不知道，既然自嘲大俗就一条道走下去呗。放那首歌煽情的时候我有点儿想哭，不是因为那首歌，是因为从挡风玻璃外看到了北京的街道，在一个地方待过，总会留下点回忆。三星代表今晚还不错。","Film effect is acceptable, nothing new, it is not too bad. Hard to get on the environment a bit off the appetite, the last ten minutes and more important directors do not know, since the ridicule vulgar on the road go chanting. It was not because of the song that I wanted to cry when the song was sensational. It was because I saw the streets of Beijing from the windshield and stayed in one place, leaving me with some memories. Samsung representative tonight is not bad.",0.833537
30,"觉得挺好的，讽刺了社会不良风气，讽刺了中国庸俗电影，提醒了年轻人要多陪伴父母，还有环境问题，挺不错的啊。","Feel good, ironic social unhealthy atmosphere, ironic Chinese vulgar movie, remind the young people to spend more time with their parents, as well as environmental issues, very good ah.",0.851971
30,"觉得私人订制很好看啊，有点甲方乙方的感觉，喜欢这种黑色幽默，比现在很多喜剧都好看……但这个电影他把自己放到了大部分人的对立面，尤其第一个故事，贪婪本是人性的问题，他非得把人民群众拿出来给自己树立靶子；第二个故事又炮轰了整个电影市场还有一些文艺片导演，这不是找骂吗。依我看也该骂。","Feel private custom looks very good, a little bit of Party B's feeling, like this black humor, much better than many comedies now ... But this movie he put himself to the majority of people the opposite, especially the first story, greed This is a matter of human nature, he had to take the people out to set their own targets; the second story shelling the entire movie market there are some art director, this is not scolded you. In my opinion, I should scold too.",0.802126
30,"觉得还不错的喜剧片，大众娱乐嘛没必要看出个什么深刻哲理来。.在机关工作对领导那段挺有感触。两个女主被拍的挺美，莫名觉得这两人都变好看了（虽然依旧不怎么待见她俩），白百合中分微卷发型干净，李小璐粉色jc套装青春俏丽，总之挺合适。.最后一段可以不看，有点生硬，貌似是给上面审批看似的。","Feel good notonly comedy, entertainment do not need to see what a profound philosophy. There is a feeling in the work of the organ about leadership. The two hostess was shot pretty, inexplicably feel that both of them have become better read (although still not much to see her both), white lily scored slightly curly hairstyle clean, Li Xiaolu pink jc suit youth pretty, in short, very suitable. The last paragraph can not see, a bit stiff, seemingly to approve the above seemingly.",0.842964
30,"觉得还行，可能给高了。商业片都有bug，但是你又不能因为这个给它更多星。能说看国产片主要是为了接地气嘛。最后有点酸。唤起了我的表演欲ww","Feel good, may be high. Business films have bugs, but you can not give it more stars for this one. Can say that the domestic film is mainly to earthly thing. Finally a little acid. Aroused my performance ww",0.820263
30,"解闷","Boring",1
30,"誰跟我說好看過泰囧，我祇感覺無釐頭，但宋丹丹那還不錯挺感動","Who told me that I looked good Thai 囧, I only feel does not make sense, but Song Dandan that is not bad, very touched",0.796061
30,"讨喜","Lovable",1
30,"让观众花钱买一通说教，这年头可真不行啊，也就蒙蒙我爸这样的中老年观众了。 女演员都非常好看啊，给一星两星的都太不给面子啦~","Let the audience spend money to buy a preaching, this year really can not ah, that is, my dad older and middle-aged audience. Actresses are very good, ah, to one star two stars are too not to face friends ~",0.829921
30,"讽刺","irony",1
30,"讽刺剧","Satire",1
30,"讽刺喜剧是在笑中有感悟，让人在酣畅淋漓的笑了之后，又忍不住思考和自省。你笑着跳着又端着架子虎着脸非要人反思，说的好听点是假正经，说的难听就是当了婊子还要立牌坊。最后的诗朗诵本来就是乱入。你都上升到讽刺喜剧了还他妈谢什么天地啊。","Satirical comedy is in the laugh of sentiment, people in the hearty smile, they could not help thinking and introspection. You are laughing and dancing and carrying a tiger face a faceless non-essential reflection, and said good point is false, saying that it is ugly to be a bitch also set up the arch. The last poem recitation was originally chaos. You are up to the satirical comedy, but also his mother what kind of world ah.",0.867863
30,"讽刺意味重 但是感觉制作成本不高 没什么大场面 没什么重点剧情 最后深沉思索的部分又和前面有些脱节 就是大爱白百何清新脱俗的范儿","Satirical but feel the cost of production is not high No big scenes no emphasis on the plot The last part of deep thinking and some out of touch with the front is the love of Bai Bai Ho fresh and refined range of children",0.812004
30,"讽刺现实的初衷是好的，敢拍是好的，拍得不好看是另一回事……","The original intention of satirical reality is good, dare to shoot is good, does not look good is another matter ......",0.808031
30,"讽刺飘离、高于人民群众的顶层云端人士的专属泡沫优越感。而本群众表示同样靠自身意淫的优越感支撑着在混沌中摸爬滚打，才不觉单调而觉非凡。因致优越感，致未在优越感中失衡的杰出人才，向你学习！","Satirical drift away from the top of the cloud than the people of the exclusive sense of superiority of the bubble. And the masses said the same rely on the sense of superiority of their obscene support in the chaos fought, only to feel monotonous and extraordinary. Because of superiority, caused by outstanding sense of superiority in the outstanding talent, to learn from you!",0.880404
30,"诡异的片，打着贺岁的招牌，惨杂了太多情感。一面，有点失语的状态，寄托的太多，层面上嫌露骨，表现上又欠完整。另一面，已经为自己铺好退路，俗血那段自黑得可以，颇有王朔风范。片首和片尾虽然莫名其妙，但是最有味道的地方，手法和内容皆颇见诚意和心思。只能说，别家手法再好，也不如适合自己的。","Strange film, name of Lunar New Year signs, mixed with too much emotion. On the one hand, a bit of aphasia, too much sustenance, too explicit level, performance and owed complete. On the other hand, has paved the way for their own escape, vulgar blood that period can be black, quite Wang Shuo style. Although the film leader and the tail are inexplicable, but the most tasteful place, techniques and content are quite sincere and thought. Can only say that no matter how good the home approach, not as suitable for their own.",0.88573
30,"说不出来哪里好~但哪里不好却有一大堆槽想吐~","Can not tell where good ~ but where there is a lot of trenches vomit ~",0.808658
30,"说实话创意挺好的，不知道哪儿没驾驭好，就是感觉特别扯啊，可能是各种串连给串散了，显得全片乱七八糟的，难怪评价不高~~~","To be honest, creative very good, do not know where did not manage well, that is, special feeling ah, may be a variety of series to the string together, it appears the whole piece messy, no wonder the evaluation is not high ~ ~ ~",0.933399
30,"说教片","Saying films",1
30,"调侃大发了","Ridicule Daihatsu",1
30,"豆瓣评价并不是很高，但是今天还是去电影院看了，感觉还挺好的，并没有想象的那么糟糕，商业电影的时代，有些都是我们自己要求太高了，这个年代相出心意，又想有视觉冲击，太难了，故事最后的点题还是挺深刻的，反应了很多社会现实。","Watercress evaluation is not very high, but today I went to the cinema, I feel pretty good, and did not imagine so bad, the era of commercial film, some of our own requirements are too high, this time come to mind, and If you want to have a visual impact, it's too hard. The last point of the story is still quite profound, reflecting many social realities.",0.904046
30,"贪","greedy",1
30,"贺岁嘛，看完高兴就好。还是王朔冯小刚一贯的风格，顽主和甲方乙方在前，这部怎样追呢？范伟演领导那段又得顾及审查，不能太犀利。宋丹丹那段似曾相识。李承儒那段是导演想说的话。其他部分有点搀水稀释了，不过能拍成这样已经很不错了。反正我看完还是挺高兴的。永远的葛优，这回郑恺也不错，女星一般","Happy New Year Well, like happy reading. Or Wang Shuo Feng Xiaogang has always been the style, the owner and Party B in front, how to chase it? Fan Wei-ying leadership that period have to take into account the review, not too sharp. Song Dandan deja vu. Li Chengru that period is the director wanted to say. The other part is a little diluted with water, but can be made into this is very good. Anyway, I'm still very happy reading. Ge Ge forever, this is not bad Zheng Kai, actress in general",0.906638
30,"贺岁嘛，这样的也挺好。那么挑剔干什么呢？笑出来就够了 PS：白百何越来越是我的菜了= =","New Year's Well, this is also very good. So picky do? Laugh enough is enough PS: Bai Bai Ho more and more my food = =",0.797019
30,"贺岁片，你认真就输了，就是休息一下，开怀大笑。在这一点上冯小刚做得很好。明星阵容演技也没得说，视觉效果很好。配音不错。就是剧情不行，整体感觉很零乱。","Lunar New Year films, you lose seriously, that is, take a break, laugh. Feng Xiaogang at this point did a good job. Star line acting also did not have to say that the visual effect is good. Good dubbing. The plot is not, the overall feeling is very messy.",0.830771
30,"走的不是以往冯式贺岁路线，大众难免水土不服。王朔嬉笑怒骂，想要揭露些社会现状，冯导心领神会，点到为止。普通青年甚至没觉出味，爱国青年却又觉得力道不够。但又能怎样？这是天朝，有个部门叫广电总局。有些话敢说总比不说好，有声音才能表态度。努力吧，待到社会进步，言论自由时。","Fonting is not the way to go to New Year's Eve, the public inevitably acclimatized. Wang Shuo ridicule, want to expose some of the social status quo, Feng guide the gods, until the point. Ordinary youth did not even feel the taste of patriotic youth but feel that strength is not enough. But what can I do? This is Tianzhao, there is a department called SARFT. Some words dare to say better than not say good, a voice can attitude. Work hard until social progress and freedom of speech.",0.85416
30,"赶着第一天去凑热闹，人很多，葛优和冯导得组合还是吸金很强的，因为提前看了评论，降低了期待值之后发现还是凑合，起码有几个点还是真心笑了，不过不喜欢这个生态公益得结尾，很生硬，跟前边不连贯","Rush the first day to join the fun, a lot of people, Ge You and Feng lead the combination or a strong suction gold, because read the comments in advance, reducing the expected value or found improvise, at least a few points or hearted, but not Like the end of this ecological public welfare, very hard, inconsistent with the front",0.811437
30,"起初有种看'不见不散'的感觉，一直感慨冯小刚的喜剧贺岁电影已经过时啦！故事可以很美好，但被拼凑的不伦不类，最后四人的讲话，让我感觉很公益广告！唯一让我喜欢的是，四人刚出场时的个人介绍！该剧整体跑偏啊！我倒觉得配角们演的都很不错呢！","At first, there is a kind of feeling of seeing one another, but I always feel that Feng Xiaogang's comedy New Year movie has become obsolete! The story can be beautiful, but was neither fish nor fowl, the last four speakers, I feel very public service ads! The only thing that I like is the introduction of four people when they first appeared! The overall run-off ah! I think the supporting actors played very good too!",0.936082
30,"超现实闹剧","Surreal farce",1
30,"越到后面越是感觉还可以，最后结局也带有一些工艺和讽刺……整部片子题材还是蛮新颖的，也把想表达的让我基本看清了，就是不是很深刻：片子还是带着讽刺的味道去拍的，勉勉强强吧，","More to the back of the more feel OK, the final outcome also with some craft and irony ... ... The whole film theme is quite new, but also want to express my basic understanding, is not very profound: the film or with Ironic taste to shoot, barely it,",0.848286
30,"越到後面的故事越跳tone 特別最後一段煽情簡直就是硬生生地插入 影院大眾笑點完全經不起推敲 其實馮導想說的是拍這部片自己被惡心到了 嗯 我們都聽到了 PS.白百合的黑色耳釘真好看 求購","The more story the more to the back, the more jump tone, the last paragraph of the sensational, is simply abruptly inserted into the cinema, the public can not stand the ground jokes In fact, Feng guide to say that this film was disgusted to the uh, we all heard the PS. White lily black earrings really nice buy",0.900141
30,"跟一家人在家里看到是不错，那才有气氛。这种片到电影院看反而没感觉了。贺岁片吧，图个乐呵就行。","It's nice to see at home with a family, that's the atmosphere. This movie did not actually look at the cinema. Lunar New Year film it, a map Oh music on the line.",0.876495
30,"跟甲方乙方很相似，最后部分的诚意道歉是冯导代表大众的真心呼唤，很好~","Party B is very similar with Party A, the last part of the sincere apology is the sincere call of Feng Dao on behalf of the public, very good ~",0.81086
30,"跟自己过不去，跟舆论过不去，跟影评人过不去，跟观众过不去，跟电影过不去，跟时代过不去——影片本身也就是两星的质量，但为冯小刚的执拗打三颗星，一闪一闪亮晶晶~","Follow with the media, get along with the media, with film critics, farewell to the audience, with the film, or with the times - the film itself is the quality of two stars, but Feng Xiaogang stubborn playing three stars, twinkling twinkling sparkling ~",0.839895
30,"跳跃性思维","Jumping thinking",1
30,"边睡边看完的","Watching asleep",1
30,"过于抽象和夸张，主要是剧本问题。白百合在里面很出彩，本来想给两星，但是有人说我像白百合，破例给三星了。","Too abstract and exaggerated, mainly script issues. White lily in the color is very good, had wanted to give two stars, but some people say that I like white lily, an exception to the Samsung.",0.809952
30,"过得去","Favorable",1
30,"过程都很草蛋~但是最后很有感触~我们总是埋怨坏境的这般那般~熟不知造成这样结果的过程是怎样的~或许我们还可以做点什么~","The process is very rough ~ But in the end very touching ~ We are always complaining about the bad environment so ~ I do not know what the process of causing such a result ~ Maybe we can do something ~",0.878286
30,"近年来冯式作品最破碎的一部，主题有点儿迷离混乱。第一段最喜庆却最冷漠，第二段最内涵却显干涩，第三段最单调却最煽情，第四段狗尾续貂彻底乱了阵脚。但依然不成为坏电影，因为贺岁不变，态度不变，台词用功。白百合奉献从影以来最差表演，想必是对手太强露怯了。","In recent years, Feng works the most broken one, the subject a bit blurred. The first section of the most festive but the most indifferent, but the second paragraph of the most connotation was dry, the third most monotonous but the most sensational, the fourth paragraph Dogtail Ferrets completely chaotic. But still not a bad movie, because the Lunar New Year unchanged, the same attitude, hard work. White Lily dedication since the film worst performance, presumably opponents too cowardly.",0.832703
30,"还~行~","Also ~ OK ~",0.855525
30,"还不如叫甲方乙方2，路子完全一样，虽然王朔叔叔的搞笑痕迹还在，冯氏幽默依旧，葛优表演的也很卖力，美女也很漂亮，但是，这还是一部很俗很俗的电影，这部影片本身也没有否认这一点，对俗雅之争进行嘲弄，冯小刚知道它还是一部俗片，有些桥段俗的有点过了，特别是宋丹丹那段，似乎这个题材没有新意","Not as good as call Party B 2, the way exactly the same, although the funny traces of uncle Wang Shuo still, humor still, Ge You performance is also very hard, beauty is also very beautiful, but this is a very vulgar movie , The film itself did not deny this point, the ridicule of the elegant elegant dispute, Feng Xiaogang know it is a vulgar, some of the vulgar a bit over, especially Song Dandan, it seems that this theme is nothing new",0.863613
30,"还不错了，宋丹丹那段挺好的，结局公益广告也好OK了","Not bad, Song Dandan that period is very good, the outcome of public service ads OK OK",0.879587
30,"还不错啊，挺好看的，有点意思~","Not bad, very good looking, a little meaning ~",0.834122
30,"还凑合吧 第一个故事还行 很多人说这片不接地气 我觉得还是挺接的 贪污现象、近几年电影的走势、还有生态环境问题 都接着呢 但却是冯导的片儿 越来越让人失望了 凑合凑合看吧","Okay, the first story is still OK Many people say this piece of groundless air I think it is still very picky corruption in recent years, the trend of the movie, there are ecological environment problems are followed but it is Feng guide film To make people disappointed to make do make do",0.802318
30,"还可以吧。但是把手表遮起来那个梗太老了~","OK. But covered the watch that terrier is too old ~",0.796514
30,"还可以吧。很有争议的一部片子，冯导其实是YY出一些故事来抒发自己对社会的某些现象的不满和个人看法，最后影片也表明——贺岁片，纯属虚构博君一笑。不过就手法来说和姜文的让子弹飞还有差距。总体来说，是冯导自我抒发看法的一部电影，观众能理解到怎样，那就是一百个读者眼里有一百个哈姆雷特。","OK. A very controversial film, Feng guide is actually YY some stories to express their dissatisfaction with the phenomenon of some of the social phenomena and personal opinion, the final film also shows - New Year's film, is a fictional Bo Jun smile. However, on the other hand, Jiang Wen's method of letting bullets fly is far behind. In general, it is a film by which Feng leads self-expression. The audience can understand what it is: one hundred readers in the eyes of Hamlet.",0.873029
30,"还可以啊，虽然比冯导以往的电影稍逊色一些，但也称不上烂片吧，葛大爷和宋丹丹毕竟是演技过硬，可以一看，小白不错，有自己的风格，这片里记住的也就这三位吧","Also, ah, although less than the previous movie von slightly less color, but also can not be called bad films, Ge uncle and Song Dandan, after all, is acting sturdy, you can see, white is good, have their own style, this piece in mind Live in these three also",0.79852
30,"还好吧，最前面那段不错，最后一段虽然寓意不错，但跟前面接不上啊。。。总之体验了把德基的imax超爽","Fortunately, the front of the paragraph is good, although the last paragraph of good meaning, but not in front of ah. . . In short, the experience of the imax super cool",0.912714
30,"还好吧~~~~","Okay ~ ~ ~ ~",0.820774
30,"还成，接地气的黑色幽默，其实丹姐那段就完结了挺好，有点画蛇添足~~~~~","Also into, grounded black humor, in fact, Dan sister end of the section is very good, a bit superfluous ~~~~~",0.890037
30,"还成。。。把这片黑的一塌糊涂的那些人原先的期待是有多高啊。。。不就是乐一乐么，人家最后还认真的抒了把情表达了点态度的~","Still into. . . How high was the original expectation of those dark, messy people. . . Not that it is a happy thing, people finally also expressed a serious attitude of the attitude of the ~ ~",0.890317
30,"还是不错的~","Still good ~",0.837218
30,"还是会笑，质量不错，但故事不好。我觉得比很多大陆电影还是好一些的。","Still laugh, good quality, but the story is not good. I think it's better than many mainland movies.",0.838349
30,"还蛮不错的，范伟和宋丹丹非常好","Pretty good, Fan Wei and Song Dandan very good",0.841739
30,"还蛮讽刺","Quite ironic",1
30,"还行 看得下去~","OK to see ~",0.801228
30,"还行~","OK ~",0.831224
30,"还行吧~~~","Okay ~ ~ ~",0.809281
30,"还行啊~","OK ah ~",0.823141
30,"还行啦~","OK friends ~",0.829678
30,"这个感觉是冯导纯粹为了签约交作业而拍的，我显然对这道冷饭消化不良。特别是最后公益的道歉那段好突兀，初衷蛮好的，但是放在喜剧结尾给人泼了一盆冷水的感觉。好像一边是在不正经的逗观众乐，也不忘记装逼提醒观众说，我是有思想的人好不好！逼格真是不一般的高！","This feeling is Feng Ching purely in order to sign for the homework and shot, I obviously on the road indigestion. In particular, the last piece of public interest in the apology was awkward, originally good mind, but at the end of the comedy gave a person a feeling of pouring cold water. It seems that one side is unjust funny amusement, do not forget to force the audience to say, I am thinking good or bad! Forcing is really not high!",0.934015
30,"这个片子适合没有网络时代的人儿 嘿嘿 不过冯导的动机是好的，不过冯导骂的更精彩^^","This film is suitable for people who do not have Internet age Hey hey, but the motivation of Feng guide is good, but Feng guide scold more exciting ^^",0.8612
